Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QW,QX,QY,QZ,AltFilt,VelFilt,AccVertLiq,Tilt,Pressao,Servo,Gain1,Gain2,Estado
4463,-0.047,0.031,1.005,-0.061,0.305,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.01,0.00,0.053,0.0,96043.5,0.00,0.000,0.000,2
4663,-0.046,0.030,1.000,-0.061,0.305,0.183,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.01,0.00,-0.000,0.0,96039.4,0.00,0.000,0.000,2
4863,-0.045,0.032,1.002,0.000,0.305,0.122,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.02,0.00,0.024,0.0,96042.2,0.00,0.000,0.000,2
5063,-0.047,0.031,1.001,-0.061,0.244,0.183,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.03,0.00,0.014,0.0,96042.2,0.00,0.000,0.000,2
5263,-0.047,0.030,1.001,-0.183,0.305,0.183,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.02,0.00,0.014,0.0,96038.7,0.00,0.000,0.000,2
5463,-0.047,0.031,1.002,-0.061,0.244,0.183,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.03,0.00,0.024,0.0,96040.7,0.00,0.000,0.000,2
5663,-0.046,0.030,1.004,-0.183,0.244,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.02,0.00,0.043,0.0,96037.9,0.00,0.000,0.000,2
5863,-0.046,0.031,1.002,-0.061,0.366,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.01,0.00,0.024,0.0,96044.9,0.00,0.000,0.000,2
6063,-0.046,0.029,1.002,-0.061,0.183,0.183,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.01,0.00,0.024,0.0,96043.6,0.00,0.000,0.000,2
6263,-0.046,0.032,1.000,-0.061,0.244,0.244,-58.491,267.620,167.556,1.0000,0.0016,-0.0014,-0.0022,0.01,0.00,0.002,0.2,96042.2,0.00,0.000,0.000,2
6463,-0.047,0.030,1.005,-0.183,0.305,0.183,-58.491,267.620,167.556,1.0000,0.0034,-0.0028,-0.0046,-0.00,0.00,0.052,0.5,96043.0,0.00,0.000,0.000,2
6663,-0.046,0.030,1.005,-0.061,0.183,0.122,-58.491,267.620,167.556,1.0000,0.0051,-0.0044,-0.0070,0.00,0.00,0.054,0.8,96040.8,0.00,0.000,0.000,2
6863,-0.046,0.030,1.006,-0.061,0.305,0.244,-58.491,267.620,167.556,0.9999,0.0068,-0.0058,-0.0095,0.01,0.00,0.065,1.0,96041.5,0.00,0.000,0.000,2
7063,-0.046,0.032,1.001,-0.061,0.366,0.183,-58.491,267.620,167.556,0.9999,0.0085,-0.0073,-0.0121,0.01,0.00,0.019,1.3,96045.1,0.00,0.000,0.000,2
7263,-0.047,0.032,1.001,-0.061,0.244,0.183,-58.491,267.620,167.556,0.9998,0.0101,-0.0087,-0.0147,0.02,0.00,0.025,1.5,96045.0,0.00,0.000,0.000,2
7463,-0.047,0.031,1.005,-0.122,0.366,0.183,-58.491,267.620,167.556,0.9997,0.0117,-0.0102,-0.0173,0.02,0.00,0.060,1.8,96043.0,0.00,0.000,0.000,2
7663,-0.047,0.028,1.003,-0.122,0.122,0.244,-58.491,267.620,167.556,0.9996,0.0132,-0.0115,-0.0201,0.03,0.00,0.045,2.0,96038.0,0.00,0.000,0.000,2
7863,-0.046,0.030,1.003,-0.183,0.244,0.183,-58.491,267.620,167.556,0.9995,0.0146,-0.0129,-0.0228,0.02,0.00,0.042,2.2,96042.2,0.00,0.000,0.000,2
8063,-0.045,0.031,1.002,-0.122,0.183,0.244,-58.491,267.620,167.556,0.9994,0.0160,-0.0142,-0.0257,0.03,0.00,0.032,2.4,96039.5,0.00,0.000,0.000,2
8263,-0.047,0.032,1.003,-0.183,0.183,0.305,-58.491,267.620,167.556,0.9993,0.0173,-0.0154,-0.0286,0.02,0.00,0.048,2.6,96040.7,0.00,0.000,0.000,2
8463,-0.045,0.031,1.002,0.000,0.366,0.244,-67.353,260.827,159.036,0.9992,0.0184,-0.0164,-0.0317,0.02,0.00,0.033,2.8,96038.6,0.00,0.000,0.000,2
8663,-0.045,0.029,1.001,-0.061,0.305,0.305,-67.353,260.827,159.036,0.9991,0.0195,-0.0173,-0.0348,0.03,0.00,0.027,3.0,96036.6,0.00,0.000,0.000,2
8863,-0.046,0.030,1.004,-0.122,0.305,0.305,-67.353,260.827,159.036,0.9989,0.0205,-0.0182,-0.0379,0.04,0.00,0.052,3.1,96039.5,0.00,0.000,0.000,2
9063,-0.047,0.032,1.001,-0.122,0.183,0.244,-67.353,260.827,159.036,0.9987,0.0214,-0.0190,-0.0410,0.04,0.00,0.024,3.3,96043.8,0.00,0.000,0.000,2
9263,-0.047,0.029,1.003,-0.183,0.244,0.244,-67.353,260.827,159.036,0.9986,0.0221,-0.0197,-0.0443,0.04,0.00,0.047,3.4,96041.0,0.00,0.000,0.000,2
9463,-0.046,0.029,1.002,-0.122,0.305,0.183,-67.353,260.827,159.036,0.9984,0.0227,-0.0205,-0.0475,0.04,0.00,0.037,3.5,96045.8,0.00,0.000,0.000,2
9663,-0.045,0.032,1.005,-0.061,0.305,0.183,-67.353,260.827,159.036,0.9982,0.0233,-0.0212,-0.0508,0.04,0.00,0.061,3.6,96042.2,0.00,0.000,0.000,2
9863,-0.046,0.030,1.003,-0.061,0.305,0.244,-67.353,260.827,159.036,0.9980,0.0237,-0.0219,-0.0541,0.03,0.00,0.046,3.7,96044.3,0.00,0.000,0.000,2
10063,-0.047,0.032,1.004,-0.122,0.427,0.305,-67.353,260.827,159.036,0.9978,0.0240,-0.0225,-0.0575,0.03,0.00,0.057,3.8,96042.2,0.00,0.000,0.000,2
10263,-0.046,0.032,1.002,-0.061,0.305,0.122,-67.353,260.827,159.036,0.9976,0.0242,-0.0230,-0.0608,0.03,0.00,0.033,3.8,96043.0,0.00,0.000,0.000,2
10463,-0.047,0.031,1.003,-0.122,0.305,0.183,-67.353,260.827,159.036,0.9974,0.0241,-0.0234,-0.0642,0.03,0.00,0.047,3.9,96038.1,0.00,0.000,0.000,2
10663,-0.046,0.031,1.002,-0.122,0.244,0.183,-70.898,263.544,164.716,0.9971,0.0241,-0.0238,-0.0675,0.03,0.00,0.032,3.9,96042.9,0.00,0.000,0.000,2
10863,-0.045,0.031,1.004,-0.061,0.183,0.244,-70.898,263.544,164.716,0.9969,0.0241,-0.0241,-0.0708,0.02,0.00,0.056,3.9,96043.0,0.00,0.000,0.000,2
11063,-0.045,0.033,1.000,-0.122,0.305,0.183,-70.898,263.544,164.716,0.9967,0.0239,-0.0243,-0.0741,0.02,0.00,0.019,3.9,96045.8,0.00,0.000,0.000,2
11263,-0.045,0.032,1.000,-0.061,0.244,0.244,-70.898,263.544,164.716,0.9964,0.0236,-0.0246,-0.0774,0.02,0.00,0.013,3.9,96045.2,0.00,0.000,0.000,2
11463,-0.046,0.032,1.006,-0.061,0.244,0.244,-70.898,263.544,164.716,0.9962,0.0232,-0.0248,-0.0807,0.02,0.00,0.071,3.9,96043.7,0.00,0.000,0.000,2
11663,-0.046,0.030,1.003,0.000,0.244,0.122,-70.898,263.544,164.716,0.9959,0.0227,-0.0248,-0.0840,0.01,0.00,0.041,3.9,96041.1,0.00,0.000,0.000,2
11863,-0.047,0.030,1.006,-0.061,0.366,0.183,-70.898,263.544,164.716,0.9956,0.0221,-0.0250,-0.0871,0.01,0.00,0.071,3.8,96042.4,0.00,0.000,0.000,2
12063,-0.045,0.029,1.000,-0.061,0.305,0.183,-70.898,263.544,164.716,0.9954,0.0214,-0.0251,-0.0903,0.01,0.00,0.017,3.8,96042.3,0.00,0.000,0.000,2
12263,-0.045,0.032,1.004,-0.122,0.366,0.183,-70.898,263.544,164.716,0.9951,0.0208,-0.0251,-0.0934,0.02,0.00,0.052,3.7,96038.2,0.00,0.000,0.000,2
12463,-0.047,0.029,1.005,-0.061,0.244,0.244,-70.898,263.544,164.716,0.9948,0.0200,-0.0252,-0.0965,0.02,0.00,0.062,3.7,96041.0,0.00,0.000,0.000,2
12663,-0.045,0.033,1.002,-0.122,0.366,0.244,-70.898,263.544,164.716,0.9945,0.0194,-0.0253,-0.0995,0.02,0.00,0.034,3.7,96039.0,0.00,0.000,0.000,2
12863,-0.045,0.030,1.001,-0.061,0.366,0.183,-63.809,263.544,147.676,0.9943,0.0175,-0.0253,-0.1017,0.02,0.00,0.028,3.5,96036.7,0.00,0.000,0.000,2
13063,-0.046,0.032,1.003,-0.122,0.305,0.183,-63.809,263.544,147.676,0.9941,0.0158,-0.0252,-0.1039,0.02,0.00,0.044,3.4,96041.0,0.00,0.000,0.000,2
13263,-0.047,0.032,1.003,0.000,0.244,0.244,-63.809,263.544,147.676,0.9939,0.0150,-0.0252,-0.1060,0.02,0.00,0.045,3.4,96038.3,0.00,0.000,0.000,2
13463,-0.046,0.031,1.003,-0.061,0.305,0.122,-63.809,263.544,147.676,0.9937,0.0142,-0.0250,-0.1079,0.02,0.00,0.049,3.3,96041.6,0.00,0.000,0.000,2
13663,-0.046,0.032,1.003,-0.061,0.366,0.183,-63.809,263.544,147.676,0.9936,0.0137,-0.0251,-0.1094,0.02,0.00,0.044,3.3,96042.4,0.00,0.000,0.000,2
13863,-0.045,0.030,0.999,-0.061,0.183,0.244,-63.809,263.544,147.676,0.9935,0.0131,-0.0248,-0.1107,0.02,0.00,0.005,3.2,96036.8,0.00,0.000,0.000,2
14063,-0.047,0.031,1.003,-0.061,0.244,0.183,-63.809,263.544,147.676,0.9933,0.0129,-0.0249,-0.1117,0.02,0.00,0.044,3.2,96041.5,0.00,0.000,0.000,2
14263,-0.048,0.030,1.002,-0.122,0.305,0.183,-63.809,263.544,147.676,0.9933,0.0124,-0.0250,-0.1124,0.02,0.00,0.040,3.2,96041.0,0.00,0.000,0.000,2
14463,-0.045,0.032,1.001,-0.061,0.244,0.183,-63.809,263.544,147.676,0.9932,0.0125,-0.0249,-0.1130,0.03,0.00,0.029,3.2,96039.4,0.00,0.000,0.000,2
14663,-0.044,0.030,1.000,-0.122,0.183,0.244,-63.809,263.544,147.676,0.9932,0.0124,-0.0248,-0.1134,0.03,0.00,0.009,3.2,96040.3,0.00,0.000,0.000,2
14863,-0.049,0.031,1.003,-0.122,0.244,0.183,-62.036,259.469,150.516,0.9931,0.0124,-0.0251,-0.1135,0.03,0.00,0.050,3.2,96038.2,0.00,0.000,0.000,2
15063,-0.047,0.029,1.006,-0.122,0.244,0.183,-62.036,259.469,150.516,0.9932,0.0121,-0.0252,-0.1132,0.03,0.00,0.072,3.2,96040.3,0.00,0.000,0.000,2
15263,-0.045,0.031,1.003,-0.061,0.305,0.305,-62.036,259.469,150.516,0.9932,0.0121,-0.0250,-0.1130,0.03,0.00,0.043,3.2,96039.7,0.00,0.000,0.000,2
15463,-0.047,0.031,1.002,-0.061,0.366,0.244,-62.036,259.469,150.516,0.9932,0.0121,-0.0251,-0.1129,0.03,0.00,0.040,3.2,96039.6,0.00,0.000,0.000,2
15663,-0.047,0.029,1.002,-0.061,0.183,0.244,-62.036,259.469,150.516,0.9932,0.0121,-0.0251,-0.1128,0.03,0.00,0.039,3.2,96038.1,0.00,0.000,0.000,2
15863,-0.047,0.030,1.003,-0.122,0.183,0.244,-62.036,259.469,150.516,0.9932,0.0120,-0.0252,-0.1128,0.03,0.00,0.049,3.2,96038.2,0.00,0.000,0.000,2
16063,-0.048,0.031,1.001,-0.061,0.122,0.183,-62.036,259.469,150.516,0.9932,0.0122,-0.0253,-0.1127,0.03,0.00,0.030,3.2,96035.5,0.00,0.000,0.000,2
16263,-0.045,0.028,1.000,-0.122,0.305,0.183,-62.036,259.469,150.516,0.9932,0.0119,-0.0253,-0.1127,0.03,0.00,0.019,3.2,96038.3,0.00,0.000,0.000,2
16463,-0.048,0.031,1.002,-0.061,0.244,0.183,-62.036,259.469,150.516,0.9932,0.0120,-0.0253,-0.1127,0.03,0.00,0.035,3.2,96036.1,0.00,0.000,0.000,2
16663,-0.047,0.032,1.006,-0.183,0.244,0.244,-62.036,259.469,150.516,0.9932,0.0123,-0.0251,-0.1126,0.04,0.00,0.073,3.2,96039.0,0.00,0.000,0.000,2
16863,-0.047,0.031,1.006,-0.061,0.305,0.122,-62.036,259.469,150.516,0.9932,0.0121,-0.0252,-0.1126,0.04,0.00,0.073,3.2,96043.9,0.00,0.000,0.000,2
17063,-0.047,0.031,1.004,-0.061,0.305,0.244,-53.174,277.129,124.957,0.9933,0.0116,-0.0254,-0.1122,0.04,0.00,0.054,3.2,96041.8,0.00,0.000,0.000,2
17263,-0.045,0.032,1.003,-0.122,0.244,0.305,-53.174,277.129,124.957,0.9936,0.0105,-0.0257,-0.1097,0.03,0.00,0.048,3.2,96041.0,0.00,0.000,0.000,2
17463,-0.047,0.030,1.002,-0.061,0.244,0.244,-53.174,277.129,124.957,0.9939,0.0099,-0.0259,-0.1072,0.03,0.00,0.039,3.2,96041.7,0.00,0.000,0.000,2
17663,-0.049,0.032,1.002,-0.122,0.305,0.244,-53.174,277.129,124.957,0.9941,0.0098,-0.0259,-0.1046,0.04,0.00,0.041,3.2,96039.1,0.00,0.000,0.000,2
17863,-0.047,0.027,1.003,-0.122,0.244,0.305,-53.174,277.129,124.957,0.9944,0.0098,-0.0259,-0.1022,0.03,0.00,0.043,3.2,96039.7,0.00,0.000,0.000,2
18063,-0.047,0.030,1.003,-0.122,0.305,0.244,-53.174,277.129,124.957,0.9946,0.0102,-0.0257,-0.1000,0.04,0.00,0.044,3.2,96032.6,0.00,0.000,0.000,2
18263,-0.048,0.032,1.003,-0.061,0.305,0.244,-53.174,277.129,124.957,0.9948,0.0106,-0.0255,-0.0979,0.04,0.00,0.050,3.2,96043.1,0.00,0.000,0.000,2
18463,-0.045,0.031,1.005,-0.183,0.305,0.183,-53.174,277.129,124.957,0.9950,0.0113,-0.0252,-0.0960,0.03,0.00,0.067,3.2,96042.5,0.00,0.000,0.000,2
18663,-0.047,0.033,1.004,-0.061,0.244,0.183,-53.174,277.129,124.957,0.9952,0.0116,-0.0249,-0.0943,0.03,0.00,0.054,3.2,96045.5,0.00,0.000,0.000,2
18863,-0.046,0.031,1.005,-0.122,0.244,0.244,-53.174,277.129,124.957,0.9953,0.0118,-0.0246,-0.0931,0.03,0.00,0.068,3.1,96039.7,0.00,0.000,0.000,2
19063,-0.047,0.032,1.000,-0.122,0.244,0.183,-53.174,277.129,124.957,0.9954,0.0123,-0.0248,-0.0921,0.03,0.00,0.020,3.2,96042.5,0.00,0.000,0.000,2
19263,-0.045,0.029,0.999,-0.122,0.427,0.244,-53.174,277.129,124.957,0.9954,0.0124,-0.0246,-0.0915,0.03,0.00,0.005,3.2,96041.9,0.00,0.000,0.000,2
19463,-0.046,0.031,1.003,0.000,0.305,0.183,-53.174,277.129,124.957,0.9955,0.0125,-0.0249,-0.0911,0.02,0.00,0.044,3.2,96041.1,0.00,0.000,0.000,2
19663,-0.046,0.029,1.002,-0.183,0.244,0.244,-53.174,277.129,124.957,0.9955,0.0125,-0.0246,-0.0909,0.02,0.00,0.039,3.2,96041.2,0.00,0.000,0.000,2
19863,-0.047,0.032,1.001,-0.122,0.305,0.244,-53.174,277.129,124.957,0.9955,0.0127,-0.0247,-0.0907,0.02,0.00,0.030,3.2,96042.5,0.00,0.000,0.000,2
20063,-0.047,0.033,1.001,-0.061,0.244,0.244,-53.174,277.129,124.957,0.9955,0.0129,-0.0247,-0.0906,0.03,0.00,0.031,3.2,96036.2,0.00,0.000,0.000,2
20263,-0.046,0.030,1.000,-0.183,0.183,0.244,-53.174,277.129,124.957,0.9955,0.0127,-0.0247,-0.0905,0.03,0.00,0.010,3.2,96040.3,0.00,0.000,0.000,2
20463,-0.047,0.032,1.003,-0.122,0.183,0.244,-53.174,277.129,124.957,0.9955,0.0129,-0.0247,-0.0905,0.03,0.00,0.045,3.2,96039.9,0.00,0.000,0.000,2
20663,-0.045,0.029,1.004,-0.183,0.305,0.244,-53.174,277.129,124.957,0.9955,0.0128,-0.0244,-0.0905,0.03,0.00,0.057,3.2,96041.2,0.00,0.000,0.000,2
20863,-0.046,0.030,1.003,-0.061,0.305,0.183,-53.174,277.129,124.957,0.9955,0.0128,-0.0247,-0.0904,0.03,0.00,0.048,3.2,96041.3,0.00,0.000,0.000,2
21063,-0.046,0.029,1.003,-0.061,0.244,0.244,-53.174,277.129,124.957,0.9955,0.0126,-0.0249,-0.0904,0.03,0.00,0.048,3.2,96039.0,0.00,0.000,0.000,2
21263,-0.047,0.032,1.002,-0.061,0.305,0.122,-53.174,277.129,124.957,0.9955,0.0129,-0.0248,-0.0904,0.03,0.00,0.035,3.2,96040.6,0.00,0.000,0.000,2
21463,-0.047,0.031,1.003,-0.122,0.305,0.183,-53.174,277.129,124.957,0.9955,0.0126,-0.0250,-0.0904,0.02,0.00,0.044,3.2,96043.4,0.00,0.000,0.000,2
21663,-0.047,0.031,1.003,-0.183,0.244,0.244,-53.174,277.129,124.957,0.9955,0.0129,-0.0250,-0.0904,0.02,0.00,0.044,3.2,96042.0,0.00,0.000,0.000,2
21863,-0.046,0.029,1.004,-0.061,0.305,0.183,-53.174,277.129,124.957,0.9955,0.0126,-0.0246,-0.0904,0.02,0.00,0.053,3.2,96041.3,0.00,0.000,0.000,2
22063,-0.047,0.030,1.000,0.000,0.183,0.183,-53.174,277.129,124.957,0.9955,0.0128,-0.0246,-0.0904,0.02,0.00,0.010,3.2,96040.6,0.00,0.000,0.000,2
22263,-0.046,0.030,1.001,-0.183,0.366,0.305,-53.174,277.129,124.957,0.9955,0.0126,-0.0247,-0.0904,0.02,0.00,0.029,3.2,96038.5,0.00,0.000,0.000,2
22463,-0.046,0.032,1.002,-0.061,0.244,0.305,-53.174,277.129,124.957,0.9955,0.0131,-0.0246,-0.0904,0.02,0.00,0.039,3.2,96041.3,0.00,0.000,0.000,2
22663,-0.044,0.030,1.001,-0.183,0.366,0.183,-53.174,277.129,124.957,0.9955,0.0128,-0.0246,-0.0904,0.02,0.00,0.028,3.2,96042.8,0.00,0.000,0.000,2
22863,-0.048,0.031,1.004,-0.061,0.305,0.122,-53.174,277.129,124.957,0.9955,0.0130,-0.0249,-0.0903,0.02,0.00,0.054,3.2,96040.6,0.00,0.000,0.000,2
23063,-0.045,0.029,1.004,-0.061,0.366,0.183,-53.174,277.129,124.957,0.9955,0.0128,-0.0245,-0.0903,0.02,0.00,0.053,3.2,96042.8,0.00,0.000,0.000,2
23263,-0.047,0.031,1.003,-0.183,0.366,0.183,-53.174,277.129,124.957,0.9955,0.0129,-0.0246,-0.0903,0.02,0.00,0.044,3.2,96036.5,0.00,0.000,0.000,2
23463,-0.047,0.032,1.005,-0.122,0.183,0.183,-53.174,277.129,124.957,0.9955,0.0130,-0.0249,-0.0903,0.02,0.00,0.064,3.2,96045.6,0.00,0.000,0.000,2
23663,-0.046,0.030,1.000,-0.122,0.244,0.183,-74.443,266.261,164.716,0.9953,0.0142,-0.0250,-0.0929,0.02,0.00,0.015,3.3,96042.1,0.00,0.000,0.000,2
23863,-0.047,0.031,1.003,-0.122,0.305,0.183,-74.443,266.261,164.716,0.9950,0.0152,-0.0251,-0.0958,0.02,0.00,0.044,3.4,96040.5,0.00,0.000,0.000,2
24063,-0.047,0.030,1.001,-0.061,0.305,0.183,-74.443,266.261,164.716,0.9947,0.0160,-0.0252,-0.0988,0.02,0.00,0.025,3.4,96037.1,0.00,0.000,0.000,2
24263,-0.048,0.030,1.005,-0.061,0.305,0.305,-74.443,266.261,164.716,0.9943,0.0165,-0.0254,-0.1019,0.02,0.00,0.063,3.5,96040.7,0.00,0.000,0.000,2
24463,-0.046,0.029,1.003,-0.061,0.244,0.183,-74.443,266.261,164.716,0.9940,0.0168,-0.0254,-0.1049,0.01,0.00,0.043,3.5,96042.8,0.00,0.000,0.000,2
24663,-0.045,0.030,1.002,-0.122,0.183,0.244,-74.443,266.261,164.716,0.9937,0.0167,-0.0253,-0.1079,0.01,0.00,0.033,3.5,96044.0,0.00,0.000,0.000,2
24863,-0.047,0.031,1.005,-0.183,0.305,0.183,-74.443,266.261,164.716,0.9934,0.0165,-0.0254,-0.1108,0.01,0.00,0.063,3.5,96040.5,0.00,0.000,0.000,2
25063,-0.046,0.030,1.003,-0.183,0.305,0.244,-74.443,266.261,164.716,0.9931,0.0162,-0.0255,-0.1136,0.01,0.00,0.043,3.5,96041.2,0.00,0.000,0.000,2
25263,-0.047,0.031,1.007,-0.061,0.244,0.183,-74.443,266.261,164.716,0.9928,0.0157,-0.0253,-0.1162,0.01,0.00,0.083,3.4,96042.0,0.00,0.000,0.000,2
25463,-0.047,0.030,1.002,-0.122,0.244,0.244,-74.443,266.261,164.716,0.9925,0.0152,-0.0252,-0.1187,0.01,0.00,0.034,3.4,96045.6,0.00,0.000,0.000,2
25663,-0.043,0.031,1.001,-0.122,0.366,0.183,-74.443,266.261,164.716,0.9922,0.0146,-0.0251,-0.1209,0.01,0.00,0.028,3.3,96044.9,0.00,0.000,0.000,2
25863,-0.047,0.031,1.003,0.000,0.244,0.183,-74.443,266.261,164.716,0.9920,0.0142,-0.0252,-0.1229,0.01,0.00,0.044,3.3,96039.3,0.00,0.000,0.000,2
26063,-0.048,0.031,1.003,-0.122,0.244,0.305,-74.443,266.261,164.716,0.9918,0.0137,-0.0255,-0.1246,0.01,0.00,0.045,3.3,96044.7,0.00,0.000,0.000,2
26263,-0.047,0.031,1.001,-0.061,0.244,0.183,-74.443,266.261,164.716,0.9916,0.0134,-0.0257,-0.1261,0.01,0.00,0.030,3.3,96039.9,0.00,0.000,0.000,2
26463,-0.045,0.030,1.003,-0.122,0.244,0.244,-74.443,266.261,164.716,0.9914,0.0131,-0.0253,-0.1274,0.01,0.00,0.043,3.3,96040.8,0.00,0.000,0.000,2
26663,-0.046,0.029,1.002,-0.122,0.366,0.183,-74.443,266.261,164.716,0.9913,0.0127,-0.0254,-0.1284,0.01,0.00,0.038,3.3,96040.7,0.00,0.000,0.000,2
26863,-0.048,0.032,1.000,-0.183,0.366,0.122,-74.443,266.261,164.716,0.9912,0.0124,-0.0253,-0.1292,0.01,0.00,0.021,3.2,96041.4,0.00,0.000,0.000,2
27063,-0.046,0.032,1.001,-0.122,0.244,0.244,-74.443,266.261,164.716,0.9911,0.0122,-0.0255,-0.1298,0.01,0.00,0.030,3.2,96040.7,0.00,0.000,0.000,2
27263,-0.045,0.033,1.002,0.000,0.305,0.183,-74.443,266.261,164.716,0.9911,0.0120,-0.0253,-0.1303,0.01,0.00,0.039,3.2,96040.6,0.00,0.000,0.000,2
27463,-0.046,0.031,1.001,-0.061,0.305,0.244,-74.443,266.261,164.716,0.9910,0.0119,-0.0252,-0.1307,0.01,0.00,0.025,3.2,96040.7,0.00,0.000,0.000,2
27663,-0.047,0.030,1.004,-0.061,0.305,0.244,-74.443,266.261,164.716,0.9910,0.0117,-0.0254,-0.1310,0.01,0.00,0.054,3.2,96039.9,0.00,0.000,0.000,2
27863,-0.046,0.031,1.004,-0.061,0.366,0.183,-69.126,264.903,156.196,0.9910,0.0114,-0.0255,-0.1309,0.01,0.00,0.053,3.2,96039.2,0.00,0.000,0.000,2
28063,-0.048,0.033,0.997,-0.122,0.305,0.183,-69.126,264.903,156.196,0.9912,0.0110,-0.0255,-0.1293,0.01,-0.00,-0.017,3.2,96044.9,0.00,0.000,0.000,2
28367,-0.047,0.029,1.003,-0.061,0.183,0.244,-69.126,264.903,156.196,0.9915,0.0103,-0.0257,-0.1274,0.01,0.00,0.044,3.2,96040.4,0.00,0.000,0.000,2
28463,-0.044,0.030,1.002,-0.061,0.244,0.183,-60.264,263.544,159.036,0.9916,0.0099,-0.0257,-0.1262,0.01,0.00,0.038,3.2,96036.9,0.00,0.000,0.000,2
28663,-0.047,0.032,1.001,-0.122,0.366,0.183,-60.264,263.544,159.036,0.9919,0.0093,-0.0260,-0.1238,0.01,0.00,0.025,3.2,96042.7,0.00,0.000,0.000,2
28863,-0.045,0.031,1.003,-0.061,0.305,0.183,-60.264,263.544,159.036,0.9922,0.0093,-0.0260,-0.1214,0.01,0.00,0.048,3.2,96043.4,0.00,0.000,0.000,2
29063,-0.048,0.029,1.002,-0.122,0.366,0.122,-60.264,263.544,159.036,0.9925,0.0092,-0.0261,-0.1191,0.01,0.00,0.035,3.2,96044.2,0.00,0.000,0.000,2
29263,-0.046,0.028,1.005,-0.122,0.244,0.244,-60.264,263.544,159.036,0.9927,0.0095,-0.0258,-0.1171,0.01,0.00,0.062,3.1,96042.9,0.00,0.000,0.000,2
29463,-0.047,0.029,1.004,-0.061,0.244,0.183,-60.264,263.544,159.036,0.9930,0.0098,-0.0256,-0.1152,0.01,0.00,0.058,3.1,96045.0,0.00,0.000,0.000,2
29663,-0.049,0.031,1.004,-0.122,0.305,0.183,-60.264,263.544,159.036,0.9932,0.0105,-0.0257,-0.1135,0.01,0.00,0.059,3.2,96041.5,0.00,0.000,0.000,2
29863,-0.048,0.031,1.001,-0.061,0.244,0.183,-60.264,263.544,159.036,0.9933,0.0110,-0.0254,-0.1120,0.01,0.00,0.030,3.2,96040.7,0.00,0.000,0.000,2
30063,-0.046,0.032,1.000,-0.122,0.244,0.244,-60.264,263.544,159.036,0.9934,0.0114,-0.0254,-0.1108,0.01,0.00,0.010,3.2,96043.6,0.00,0.000,0.000,2
30263,-0.044,0.032,1.000,-0.122,0.244,0.183,-60.264,263.544,159.036,0.9936,0.0118,-0.0252,-0.1098,0.01,0.00,0.015,3.2,96037.3,0.00,0.000,0.000,2
30463,-0.045,0.032,1.002,-0.061,0.305,0.244,-60.264,263.544,159.036,0.9936,0.0119,-0.0250,-0.1091,0.01,0.00,0.034,3.2,96039.2,0.00,0.000,0.000,2
30663,-0.046,0.032,1.000,-0.122,0.244,0.183,-60.264,263.544,159.036,0.9937,0.0121,-0.0251,-0.1085,0.01,0.00,0.020,3.2,96041.3,0.00,0.000,0.000,2
30863,-0.047,0.031,1.003,-0.122,0.305,0.244,-60.264,263.544,159.036,0.9937,0.0121,-0.0253,-0.1081,0.01,0.00,0.049,3.2,96038.7,0.00,0.000,0.000,2
31063,-0.047,0.032,1.003,0.000,0.305,0.244,-60.264,263.544,159.036,0.9938,0.0123,-0.0252,-0.1078,0.01,0.00,0.049,3.2,96038.0,0.00,0.000,0.000,2
31263,-0.046,0.034,1.000,-0.061,0.305,0.183,-60.264,263.544,159.036,0.9938,0.0123,-0.0251,-0.1076,0.01,0.00,0.016,3.2,96040.0,0.00,0.000,0.000,2
31463,-0.046,0.030,1.002,-0.122,0.183,0.183,-60.264,263.544,159.036,0.9938,0.0122,-0.0250,-0.1074,0.01,0.00,0.039,3.2,96036.6,0.00,0.000,0.000,2
31663,-0.046,0.032,1.000,-0.122,0.244,0.183,-60.264,263.544,159.036,0.9938,0.0124,-0.0248,-0.1074,0.01,0.00,0.020,3.2,96040.8,0.00,0.000,0.000,2
31863,-0.045,0.031,1.000,-0.061,0.305,0.244,-60.264,263.544,159.036,0.9938,0.0122,-0.0249,-0.1073,0.02,0.00,0.019,3.2,96034.5,0.00,0.000,0.000,2
32063,-0.047,0.029,1.004,-0.061,0.305,0.183,-60.264,263.544,159.036,0.9938,0.0124,-0.0252,-0.1072,0.02,0.00,0.053,3.2,96041.5,0.00,0.000,0.000,2
32263,-0.046,0.033,1.000,-0.183,0.305,0.183,-60.264,263.544,159.036,0.9938,0.0124,-0.0251,-0.1072,0.02,0.00,0.016,3.2,96039.5,0.00,0.000,0.000,2
