Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
16544,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.00,-0.00,-39.20,0.00,86133.1,0,0.00,0.00,3
16564,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.00,-0.78,-39.20,0.00,86133.1,0,0.00,0.00,3
16584,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.02,-1.57,-39.20,0.00,86133.1,0,0.00,0.00,3
16604,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.05,-2.35,-39.20,0.00,86133.1,0,0.00,0.00,3
16624,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.08,-3.14,-39.20,0.00,86133.1,0,0.00,0.00,3
16644,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.13,-3.92,-39.20,0.00,86133.1,0,0.00,0.00,3
16664,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.19,-4.70,-39.20,0.00,86133.1,0,0.00,0.00,3
16684,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.26,-5.49,-39.20,0.00,86133.1,0,0.00,0.00,3
16704,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.34,-6.27,-39.20,0.00,86133.1,0,0.00,0.00,3
16724,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.43,-7.05,-39.20,0.00,86133.1,0,0.00,0.00,3
16744,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.53,-7.84,-39.20,0.00,86133.1,0,0.00,0.00,3
16764,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.64,-8.62,-39.20,0.00,86133.1,0,0.00,0.00,3
16784,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.76,-9.40,-39.20,0.00,86133.1,0,0.00,0.00,3
16804,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.90,-10.19,-39.20,0.00,86133.1,0,0.00,0.00,3
16824,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-1.04,-10.97,-39.20,0.00,86133.1,0,0.00,0.00,3
16844,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-1.19,-11.75,-39.20,0.00,86133.1,0,0.00,0.00,3
16864,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-1.35,-12.53,-39.20,0.00,86133.1,0,0.00,0.00,3
16884,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-1.53,-13.31,-39.20,0.00,86133.1,0,0.00,0.00,3
16904,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-1.71,-14.09,-39.20,0.00,86133.1,0,0.00,0.00,3
16924,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-1.90,-14.87,-39.20,0.00,86133.1,0,0.00,0.00,3
16944,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-2.11,-15.65,-39.20,0.00,86133.1,0,0.00,0.00,3
16964,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-2.32,-16.42,-39.20,0.00,86133.1,0,0.00,0.00,3
16984,-0.052,-0.051,-2.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.0000,0.0000,0.0000,0.0000,-2.54,-17.20,-39.20,0.00,86133.1,0,0.00,0.00,3
