Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QW,QX,QY,QZ,AltFilt,VelFilt,AccVertLiq,Tilt,Pressao,Servo,Gain1,Gain2,Estado
81284,-0.048,0.030,1.002,-0.061,0.244,0.244,-72.671,267.620,144.836,0.9916,0.0085,-0.0259,-0.1264,-0.07,0.03,0.035,3.1,96040.8,0.00,0.000,0.000,2
81484,-0.046,0.030,1.003,0.000,0.183,0.244,-72.671,267.620,144.836,0.9916,0.0092,-0.0264,-0.1264,-0.06,0.04,0.044,3.2,96040.8,0.00,0.000,0.000,2
81684,-0.047,0.033,1.002,-0.061,0.183,0.183,-72.671,267.620,144.836,0.9917,0.0102,-0.0243,-0.1261,-0.08,0.02,0.035,3.0,96040.7,0.00,0.000,0.000,2
81884,-0.047,0.029,1.005,-0.061,0.183,0.244,-72.671,267.620,144.836,0.9916,0.0082,-0.0252,-0.1265,-0.09,0.02,0.063,3.0,96036.6,0.00,0.000,0.000,2
82084,-0.048,0.030,1.003,-0.061,0.244,0.244,-65.581,267.620,144.836,0.9932,0.0089,-0.0262,-0.1135,-0.05,0.06,0.049,3.2,96040.8,0.00,0.000,0.000,2
82284,-0.046,0.032,1.003,-0.061,0.183,0.183,-65.581,267.620,144.836,0.9932,0.0091,-0.0251,-0.1132,-0.05,0.05,0.048,3.1,96040.0,0.00,0.000,0.000,2
82484,-0.048,0.032,1.003,0.000,0.061,0.183,-65.581,267.620,144.836,0.9932,0.0089,-0.0257,-0.1134,-0.03,0.07,0.045,3.1,96037.1,0.00,0.000,0.000,2
82684,-0.048,0.027,1.003,-0.122,0.305,0.183,-65.581,267.620,144.836,0.9931,0.0082,-0.0259,-0.1137,-0.06,0.03,0.048,3.1,96043.6,0.00,0.000,0.000,2
82884,-0.048,0.030,1.002,-0.061,0.183,0.244,-65.581,267.620,144.836,0.9932,0.0085,-0.0255,-0.1136,-0.08,0.03,0.035,3.1,96038.7,0.00,0.000,0.000,2
83084,-0.048,0.032,1.003,-0.061,0.183,0.183,-65.581,267.620,144.836,0.9931,0.0104,-0.0281,-0.1136,-0.05,0.05,0.050,3.4,96035.9,0.00,0.000,0.000,2
83284,-0.048,0.032,1.004,-0.061,0.183,0.183,-65.581,267.620,144.836,0.9932,0.0090,-0.0260,-0.1133,0.01,0.10,0.054,3.1,96043.5,0.00,0.000,0.000,2
83484,-0.048,0.032,1.000,-0.061,0.183,0.244,-65.581,267.620,144.836,0.9932,0.0095,-0.0268,-0.1132,0.04,0.12,0.021,3.3,96035.8,0.00,0.000,0.000,2
83684,-0.046,0.030,1.004,-0.061,0.244,0.244,-65.581,267.620,144.836,0.9932,0.0086,-0.0243,-0.1135,0.07,0.13,0.053,3.0,96037.3,0.00,0.000,0.000,2
83884,-0.048,0.032,1.002,-0.061,0.183,0.244,-65.581,267.620,144.836,0.9931,0.0099,-0.0281,-0.1136,0.11,0.15,0.040,3.4,96034.5,0.00,0.000,0.000,2
84084,-0.046,0.031,1.002,0.000,0.244,0.183,-65.581,267.620,167.556,0.9930,0.0155,-0.0237,-0.1149,0.14,0.16,0.034,3.2,96036.6,0.00,0.000,0.000,2
84284,-0.048,0.032,1.002,0.000,0.183,0.122,-65.581,267.620,167.556,0.9930,0.0162,-0.0251,-0.1146,0.14,0.14,0.040,3.4,96037.9,0.00,0.000,0.000,2
84484,-0.047,0.032,1.003,0.000,0.244,0.122,-65.581,267.620,167.556,0.9930,0.0168,-0.0243,-0.1144,0.15,0.13,0.049,3.4,96035.9,0.00,0.000,0.000,2
84684,-0.047,0.031,1.005,-0.122,0.244,0.183,-65.581,267.620,167.556,0.9929,0.0158,-0.0243,-0.1149,0.14,0.11,0.063,3.3,96037.3,0.00,0.000,0.000,2
84884,-0.046,0.033,1.000,0.000,0.244,0.183,-65.581,267.620,167.556,0.9930,0.0160,-0.0252,-0.1146,0.13,0.10,0.011,3.4,96035.1,0.00,0.000,0.000,2
85084,-0.049,0.032,1.001,-0.122,0.244,0.183,-65.581,267.620,167.556,0.9929,0.0157,-0.0260,-0.1150,0.05,0.01,0.031,3.5,96040.0,0.00,0.000,0.000,2
85284,-0.048,0.032,1.000,-0.061,0.183,0.122,-65.581,267.620,167.556,0.9929,0.0159,-0.0257,-0.1148,0.07,0.04,0.021,3.5,96040.0,0.00,0.000,0.000,2
85484,-0.045,0.034,1.002,-0.061,0.244,0.183,-65.581,267.620,167.556,0.9930,0.0167,-0.0233,-0.1142,0.03,0.01,0.035,3.3,96041.6,0.00,0.000,0.000,2
85684,-0.048,0.029,1.001,-0.183,0.244,0.183,-65.581,267.620,167.556,0.9929,0.0141,-0.0282,-0.1143,-0.00,-0.01,0.030,3.6,96036.5,0.00,0.000,0.000,2
85884,-0.047,0.030,1.004,-0.061,0.244,0.183,-65.581,267.620,167.556,0.9930,0.0155,-0.0237,-0.1148,0.06,0.05,0.053,3.3,96038.0,0.00,0.000,0.000,2
86084,-0.047,0.028,0.999,-0.122,0.244,0.183,-65.581,267.620,167.556,0.9930,0.0141,-0.0221,-0.1147,0.12,0.10,0.005,3.0,96038.0,0.00,0.000,0.000,2
86284,-0.049,0.031,1.003,-0.122,0.244,0.305,-65.581,267.620,167.556,0.9929,0.0160,-0.0259,-0.1148,0.11,0.08,0.050,3.5,96038.7,0.00,0.000,0.000,2
86484,-0.049,0.032,1.002,-0.122,0.183,0.305,-65.581,267.620,167.556,0.9929,0.0163,-0.0257,-0.1147,0.10,0.06,0.036,3.5,96036.6,0.00,0.000,0.000,2
86684,-0.047,0.031,1.003,-0.122,0.244,0.183,-65.581,267.620,167.556,0.9929,0.0157,-0.0250,-0.1149,0.06,0.03,0.044,3.4,96038.7,0.00,0.000,0.000,2
86884,-0.047,0.031,1.004,0.000,0.183,0.305,-65.581,267.620,167.556,0.9930,0.0164,-0.0238,-0.1145,0.04,0.01,0.054,3.3,96037.3,0.00,0.000,0.000,2
87084,-0.047,0.031,1.002,0.000,0.122,0.122,-65.581,267.620,167.556,0.9930,0.0164,-0.0251,-0.1146,0.11,0.08,0.039,3.4,96034.5,0.00,0.000,0.000,2
87284,-0.045,0.030,1.003,-0.061,0.244,0.183,-65.581,267.620,167.556,0.9930,0.0160,-0.0235,-0.1148,0.13,0.09,0.047,3.3,96034.6,0.00,0.000,0.000,2
87484,-0.049,0.031,1.001,-0.122,0.244,0.244,-65.581,267.620,167.556,0.9929,0.0158,-0.0262,-0.1148,0.15,0.11,0.026,3.5,96033.7,0.00,0.000,0.000,2
87684,-0.049,0.032,1.003,-0.061,0.183,0.244,-65.581,267.620,167.556,0.9929,0.0164,-0.0255,-0.1150,0.15,0.09,0.050,3.5,96038.7,0.00,0.000,0.000,2
87884,-0.048,0.031,1.002,-0.061,0.183,0.183,-65.581,267.620,167.556,0.9929,0.0161,-0.0248,-0.1148,0.14,0.08,0.035,3.4,96039.5,0.00,0.000,0.000,2
88084,-0.046,0.029,1.004,-0.122,0.244,0.183,-76.216,264.903,139.156,0.9906,0.0085,-0.0255,-0.1341,0.16,0.09,0.053,3.1,96035.9,0.00,0.000,0.000,2
88284,-0.046,0.029,1.006,-0.122,0.305,0.244,-76.216,264.903,139.156,0.9905,0.0086,-0.0259,-0.1345,0.09,0.02,0.072,3.1,96036.8,0.00,0.000,0.000,2
88484,-0.048,0.031,1.003,0.000,0.244,0.244,-76.216,264.903,139.156,0.9904,0.0120,-0.0281,-0.1350,0.08,0.02,0.045,3.5,96035.2,0.00,0.000,0.000,2
88684,-0.051,0.032,1.002,-0.061,0.305,0.183,-76.216,264.903,139.156,0.9902,0.0151,-0.0266,-0.1360,0.03,-0.02,0.037,3.5,96038.0,0.00,0.000,0.000,2
88884,-0.047,0.032,1.003,-0.122,0.244,0.244,-76.216,264.903,139.156,0.9904,0.0145,-0.0234,-0.1357,0.01,-0.02,0.049,3.2,96036.0,0.00,0.000,0.000,2
89084,-0.045,0.030,1.003,0.000,0.305,0.183,-76.216,264.903,139.156,0.9905,0.0121,-0.0223,-0.1352,-0.04,-0.06,0.048,2.9,96041.6,0.00,0.000,0.000,2
89284,-0.044,0.030,1.004,-0.061,0.244,0.183,-76.216,264.903,139.156,0.9904,0.0140,-0.0239,-0.1357,-0.05,-0.04,0.052,3.2,96037.4,0.00,0.000,0.000,2
89484,-0.047,0.031,1.003,0.000,0.122,0.244,-76.216,264.903,139.156,0.9903,0.0149,-0.0255,-0.1360,0.00,0.01,0.049,3.4,96035.9,0.00,0.000,0.000,2
89684,-0.048,0.033,1.002,0.061,0.183,0.244,-76.216,264.903,139.156,0.9904,0.0146,-0.0241,-0.1356,0.02,0.04,0.036,3.2,96037.3,0.00,0.000,0.000,2
89884,-0.048,0.031,1.000,-0.183,0.183,0.122,-76.216,264.903,139.156,0.9903,0.0147,-0.0246,-0.1359,0.06,0.07,0.021,3.3,96038.2,0.00,0.000,0.000,2
90084,-0.047,0.029,1.000,-0.061,0.244,0.244,-56.719,279.846,164.716,0.9950,0.0098,-0.0261,-0.0957,0.07,0.07,0.015,3.2,96038.9,0.00,0.000,0.000,2
90284,-0.050,0.031,1.001,-0.122,0.244,0.244,-56.719,279.846,164.716,0.9952,0.0107,-0.0287,-0.0926,0.14,0.12,0.026,3.5,96035.3,0.00,0.000,0.000,2
90484,-0.048,0.033,1.002,-0.061,0.305,0.183,-56.719,279.846,164.716,0.9954,0.0093,-0.0245,-0.0917,0.15,0.12,0.035,3.0,96037.5,0.00,0.000,0.000,2
90684,-0.045,0.031,1.001,0.000,0.183,0.183,-56.719,279.846,164.716,0.9954,0.0092,-0.0233,-0.0920,0.08,0.05,0.024,2.9,96038.2,0.00,0.000,0.000,2
90884,-0.043,0.030,1.000,-0.122,0.305,0.183,-56.719,279.846,164.716,0.9955,0.0087,-0.0226,-0.0921,0.08,0.04,0.013,2.8,96035.4,0.00,0.000,0.000,2
91084,-0.051,0.033,1.002,-0.061,0.366,0.305,-56.719,279.846,164.716,0.9953,0.0092,-0.0284,-0.0918,0.04,0.01,0.041,3.4,96039.6,0.00,0.000,0.000,2
91284,-0.047,0.033,1.002,-0.061,0.244,0.183,-56.719,279.846,164.716,0.9954,0.0094,-0.0264,-0.0915,0.02,0.00,0.040,3.2,96036.8,0.00,0.000,0.000,2
91484,-0.048,0.030,1.005,-0.061,0.183,0.122,-56.719,279.846,164.716,0.9954,0.0095,-0.0255,-0.0921,0.05,0.04,0.064,3.1,96034.7,0.00,0.000,0.000,2
91684,-0.048,0.027,1.000,0.000,0.244,0.244,-56.719,279.846,164.716,0.9953,0.0083,-0.0258,-0.0926,0.08,0.06,0.015,3.1,96038.2,0.00,0.000,0.000,2
91884,-0.048,0.031,1.004,-0.061,0.244,0.244,-56.719,279.846,164.716,0.9954,0.0085,-0.0259,-0.0922,0.05,0.03,0.054,3.1,96037.5,0.00,0.000,0.000,2
92084,-0.048,0.032,1.002,-0.061,0.305,0.183,-63.809,268.978,164.716,0.9941,0.0157,-0.0253,-0.1043,0.07,0.05,0.040,3.4,96036.9,0.00,0.000,0.000,2
92284,-0.046,0.027,1.002,-0.061,0.244,0.061,-63.809,268.978,164.716,0.9934,0.0144,-0.0223,-0.1115,0.08,0.05,0.033,3.0,96036.8,0.00,0.000,0.000,2
92484,-0.048,0.031,1.002,-0.061,0.305,0.366,-63.809,268.978,164.716,0.9934,0.0163,-0.0245,-0.1111,0.05,0.03,0.035,3.4,96034.1,0.00,0.000,0.000,2
92684,-0.049,0.031,1.001,-0.122,0.244,0.183,-63.809,268.978,164.716,0.9933,0.0150,-0.0257,-0.1117,0.08,0.06,0.031,3.4,96034.8,0.00,0.000,0.000,2
92884,-0.048,0.029,1.007,-0.122,0.244,0.244,-63.809,268.978,164.716,0.9934,0.0152,-0.0232,-0.1112,0.09,0.07,0.082,3.2,96034.1,0.00,0.000,0.000,2
93084,-0.048,0.031,1.002,-0.061,0.305,0.244,-63.809,268.978,164.716,0.9934,0.0163,-0.0254,-0.1111,0.12,0.09,0.039,3.5,96034.0,0.00,0.000,0.000,2
93284,-0.048,0.032,1.003,-0.061,0.183,0.122,-63.809,268.978,164.716,0.9934,0.0164,-0.0251,-0.1111,0.14,0.10,0.050,3.4,96035.5,0.00,0.000,0.000,2
93484,-0.046,0.030,1.005,-0.122,0.183,0.183,-63.809,268.978,164.716,0.9936,0.0139,-0.0215,-0.1103,0.14,0.09,0.067,2.9,96034.0,0.00,0.000,0.000,2
93684,-0.046,0.029,1.003,-0.061,0.305,0.183,-63.809,268.978,164.716,0.9934,0.0159,-0.0240,-0.1114,0.08,0.03,0.048,3.3,96035.5,0.00,0.000,0.000,2
93884,-0.048,0.034,1.001,-0.061,0.122,0.122,-63.809,268.978,164.716,0.9934,0.0171,-0.0245,-0.1109,0.09,0.04,0.031,3.4,96037.0,0.00,0.000,0.000,2
94084,-0.047,0.029,1.001,-0.061,0.244,0.244,-63.809,268.978,164.716,0.9934,0.0158,-0.0243,-0.1113,0.05,0.01,0.029,3.3,96039.0,0.00,0.000,0.000,2
94284,-0.047,0.028,1.004,-0.122,0.305,0.183,-63.809,268.978,164.716,0.9933,0.0151,-0.0253,-0.1117,0.01,-0.02,0.053,3.4,96036.9,0.00,0.000,0.000,2
94484,-0.049,0.031,1.003,0.000,0.244,0.244,-63.809,268.978,164.716,0.9933,0.0162,-0.0241,-0.1114,-0.05,-0.06,0.049,3.3,96036.3,0.00,0.000,0.000,2
94684,-0.048,0.030,1.004,-0.061,0.244,0.305,-63.809,268.978,164.716,0.9933,0.0161,-0.0253,-0.1112,-0.02,-0.01,0.053,3.4,96034.1,0.00,0.000,0.000,2
94884,-0.047,0.029,1.000,-0.061,0.305,0.244,-63.809,268.978,164.716,0.9933,0.0158,-0.0249,-0.1113,-0.06,-0.04,0.010,3.4,96038.5,0.00,0.000,0.000,2
95084,-0.048,0.035,1.002,-0.122,0.244,0.305,-63.809,268.978,164.716,0.9934,0.0170,-0.0241,-0.1111,-0.09,-0.05,0.036,3.4,96040.5,0.00,0.000,0.000,2
95284,-0.047,0.028,1.005,-0.122,0.183,0.183,-63.809,268.978,164.716,0.9935,0.0133,-0.0217,-0.1110,-0.07,-0.02,0.067,2.9,96034.2,0.00,0.000,0.000,2
95484,-0.046,0.029,1.004,-0.061,0.244,0.305,-63.809,268.978,164.716,0.9934,0.0158,-0.0248,-0.1113,-0.10,-0.03,0.053,3.4,96040.5,0.00,0.000,0.000,2
95684,-0.048,0.035,1.003,-0.061,0.244,0.244,-63.809,268.978,164.716,0.9934,0.0169,-0.0252,-0.1110,-0.10,-0.02,0.051,3.5,96039.8,0.00,0.000,0.000,2
95884,-0.047,0.030,1.004,-0.122,0.244,0.244,-63.809,268.978,164.716,0.9934,0.0153,-0.0228,-0.1111,-0.14,-0.05,0.058,3.1,96041.2,0.00,0.000,0.000,2
96084,-0.050,0.030,1.001,-0.183,0.366,0.305,-63.809,268.978,164.716,0.9933,0.0154,-0.0271,-0.1114,-0.15,-0.04,0.026,3.6,96041.4,0.00,0.000,0.000,2
96284,-0.046,0.032,1.001,-0.122,0.183,0.183,-63.809,274.412,176.075,0.9936,0.0157,-0.0244,-0.1088,-0.15,-0.02,0.025,3.3,96039.9,0.00,0.000,0.000,2
96484,-0.046,0.031,1.004,-0.122,0.366,0.122,-63.809,274.412,176.075,0.9938,0.0156,-0.0224,-0.1082,-0.13,0.00,0.053,3.1,96040.7,0.00,0.000,0.000,2
96684,-0.047,0.030,1.006,-0.061,0.244,0.244,-63.809,274.412,176.075,0.9937,0.0160,-0.0231,-0.1084,-0.06,0.07,0.077,3.2,96036.3,0.00,0.000,0.000,2
96884,-0.048,0.034,1.001,-0.061,0.305,0.244,-63.809,274.412,176.075,0.9936,0.0162,-0.0256,-0.1085,-0.01,0.11,0.031,3.5,96037.1,0.00,0.000,0.000,2
97084,-0.048,0.028,1.002,-0.122,0.244,0.122,-63.809,274.412,176.075,0.9937,0.0142,-0.0223,-0.1085,0.02,0.12,0.039,3.0,96041.2,0.00,0.000,0.000,2
97284,-0.049,0.030,1.002,-0.061,0.183,0.183,-63.809,274.412,176.075,0.9936,0.0155,-0.0267,-0.1086,-0.02,0.07,0.040,3.5,96039.9,0.00,0.000,0.000,2
97484,-0.047,0.032,1.002,-0.061,0.183,0.183,-63.809,274.412,176.075,0.9937,0.0165,-0.0243,-0.1084,-0.01,0.08,0.035,3.4,96036.5,0.00,0.000,0.000,2
97684,-0.048,0.029,1.002,-0.122,0.244,0.244,-63.809,274.412,176.075,0.9936,0.0155,-0.0257,-0.1086,0.01,0.10,0.039,3.4,96038.4,0.00,0.000,0.000,2
97884,-0.047,0.030,1.003,0.000,0.305,0.244,-63.809,274.412,176.075,0.9936,0.0160,-0.0248,-0.1089,0.11,0.17,0.049,3.4,96035.0,0.00,0.000,0.000,2
98084,-0.049,0.031,1.002,0.000,0.244,0.183,-63.809,274.412,176.075,0.9936,0.0167,-0.0246,-0.1087,0.09,0.13,0.040,3.4,96036.4,0.00,0.000,0.000,2
98284,-0.049,0.028,1.004,-0.122,0.244,0.244,-56.719,266.261,159.036,0.9946,0.0133,-0.0257,-0.0997,0.13,0.15,0.054,3.3,96037.9,0.00,0.000,0.000,2
98484,-0.046,0.031,1.003,0.000,0.244,0.305,-56.719,266.261,159.036,0.9946,0.0163,-0.0241,-0.0995,0.14,0.14,0.048,3.3,96037.8,0.00,0.000,0.000,2
98684,-0.047,0.034,1.000,-0.122,0.244,0.244,-56.719,266.261,159.036,0.9946,0.0164,-0.0253,-0.0993,0.15,0.13,0.021,3.5,96035.0,0.00,0.000,0.000,2
98884,-0.048,0.027,1.002,-0.061,0.244,0.244,-56.719,266.261,159.036,0.9946,0.0150,-0.0228,-0.1001,0.13,0.10,0.033,3.1,96039.3,0.00,0.000,0.000,2
99084,-0.048,0.030,1.001,-0.061,0.244,0.244,-56.719,266.261,159.036,0.9946,0.0163,-0.0260,-0.0995,0.17,0.12,0.030,3.5,96037.2,0.00,0.000,0.000,2
99284,-0.048,0.032,1.001,-0.061,0.244,0.183,-56.719,266.261,159.036,0.9948,0.0146,-0.0214,-0.0986,0.13,0.07,0.026,3.0,96040.1,0.00,0.000,0.000,2
99484,-0.048,0.027,1.005,-0.061,0.244,0.183,-56.719,266.261,159.036,0.9946,0.0152,-0.0234,-0.1000,0.13,0.07,0.062,3.2,96036.5,0.00,0.000,0.000,2
99684,-0.047,0.032,1.003,-0.122,0.366,0.183,-56.719,266.261,159.036,0.9946,0.0167,-0.0255,-0.0992,0.08,0.02,0.045,3.5,96036.5,0.00,0.000,0.000,2
99884,-0.048,0.032,1.000,-0.061,0.183,0.244,-56.719,266.261,159.036,0.9947,0.0164,-0.0230,-0.0993,0.10,0.04,0.021,3.2,96033.0,0.00,0.000,0.000,2
100084,-0.049,0.026,1.003,0.000,0.366,0.183,-56.719,266.261,159.036,0.9945,0.0146,-0.0268,-0.1003,0.11,0.06,0.043,3.5,96035.3,0.00,0.000,0.000,2
100284,-0.048,0.035,1.002,-0.061,0.122,0.183,-56.719,266.261,159.036,0.9946,0.0167,-0.0255,-0.0993,0.10,0.04,0.036,3.5,96037.2,0.00,0.000,0.000,2
100484,-0.048,0.029,1.003,-0.061,0.244,0.183,-56.719,266.261,159.036,0.9947,0.0152,-0.0226,-0.0996,0.09,0.03,0.044,3.1,96035.1,0.00,0.000,0.000,2
100684,-0.045,0.025,1.003,-0.061,0.244,0.244,-56.719,266.261,159.036,0.9946,0.0141,-0.0214,-0.1002,0.08,0.03,0.042,2.9,96034.6,0.00,0.000,0.000,2
100884,-0.048,0.033,1.001,-0.061,0.305,0.305,-56.719,266.261,159.036,0.9946,0.0165,-0.0252,-0.0994,0.07,0.03,0.026,3.5,96035.1,0.00,0.000,0.000,2
101084,-0.050,0.030,1.000,-0.061,0.183,0.183,-56.719,266.261,159.036,0.9946,0.0163,-0.0243,-0.0996,0.03,-0.01,0.021,3.4,96040.0,0.00,0.000,0.000,2
101284,-0.046,0.030,1.001,0.061,0.183,0.183,-56.719,266.261,159.036,0.9946,0.0165,-0.0247,-0.0996,0.01,-0.02,0.029,3.4,96038.1,0.00,0.000,0.000,2
101484,-0.048,0.033,1.001,-0.061,0.244,0.183,-56.719,266.261,159.036,0.9946,0.0162,-0.0255,-0.0991,0.02,0.01,0.031,3.5,96033.2,0.00,0.000,0.000,2
101684,-0.048,0.031,1.004,-0.122,0.122,0.183,-56.719,266.261,159.036,0.9947,0.0163,-0.0232,-0.0990,0.05,0.04,0.054,3.2,96035.8,0.00,0.000,0.000,2
101884,-0.045,0.032,1.002,-0.061,0.244,0.244,-56.719,266.261,159.036,0.9946,0.0165,-0.0236,-0.0995,0.07,0.06,0.034,3.3,96032.4,0.00,0.000,0.000,2
102084,-0.047,0.034,1.002,-0.061,0.305,0.183,-56.719,266.261,159.036,0.9946,0.0168,-0.0244,-0.0993,0.08,0.07,0.035,3.4,96035.2,0.00,0.000,0.000,2
102284,-0.047,0.029,0.999,-0.122,0.244,0.244,-56.719,266.261,159.036,0.9948,0.0145,-0.0218,-0.0989,0.02,0.00,0.000,3.0,96043.0,0.00,0.000,0.000,2
102484,-0.048,0.030,1.002,0.000,0.244,0.122,-56.719,266.261,159.036,0.9946,0.0161,-0.0241,-0.0997,-0.05,-0.04,0.035,3.3,96039.5,0.00,0.000,0.000,2
102684,-0.048,0.032,0.999,0.000,0.122,0.305,-56.719,266.261,159.036,0.9946,0.0166,-0.0242,-0.0993,-0.15,-0.12,0.002,3.4,96043.6,0.00,0.000,0.000,2
102884,-0.048,0.028,1.004,-0.122,0.183,0.183,-56.719,266.261,159.036,0.9946,0.0161,-0.0250,-0.0998,-0.16,-0.10,0.053,3.4,96040.2,0.00,0.000,0.000,2
103084,-0.049,0.031,1.003,0.000,0.244,0.244,-56.719,266.261,159.036,0.9946,0.0165,-0.0253,-0.0997,-0.19,-0.10,0.050,3.5,96039.4,0.00,0.000,0.000,2
103284,-0.047,0.036,1.003,-0.122,0.244,0.366,-56.719,266.261,159.036,0.9946,0.0172,-0.0245,-0.0991,-0.22,-0.11,0.046,3.4,96043.0,0.00,0.000,0.000,2
103484,-0.047,0.030,1.004,-0.061,0.305,0.244,-56.719,266.261,159.036,0.9946,0.0158,-0.0235,-0.0994,-0.18,-0.04,0.053,3.2,96041.5,0.00,0.000,0.000,2
103684,-0.048,0.030,1.004,0.000,0.122,0.244,-56.719,266.261,159.036,0.9946,0.0163,-0.0263,-0.0994,-0.17,-0.02,0.059,3.5,96040.1,0.00,0.000,0.000,2
103884,-0.047,0.032,1.005,-0.061,0.244,0.122,-56.719,266.261,159.036,0.9946,0.0167,-0.0251,-0.0992,-0.11,0.05,0.064,3.5,96035.2,0.00,0.000,0.000,2
104084,-0.047,0.029,1.003,-0.061,0.305,0.183,-56.719,266.261,159.036,0.9946,0.0163,-0.0255,-0.0997,-0.10,0.06,0.048,3.5,96039.5,0.00,0.000,0.000,2
104284,-0.049,0.031,1.002,0.000,0.305,0.244,-56.719,266.261,159.036,0.9946,0.0163,-0.0257,-0.0996,-0.02,0.12,0.035,3.5,96038.7,0.00,0.000,0.000,2
104484,-0.048,0.032,1.002,-0.061,0.183,0.244,-65.581,267.620,161.876,0.9936,0.0156,-0.0258,-0.1090,0.02,0.14,0.035,3.4,96037.4,0.00,0.000,0.000,2
104684,-0.048,0.028,1.007,0.000,0.305,0.183,-65.581,267.620,161.876,0.9929,0.0146,-0.0268,-0.1150,0.03,0.14,0.082,3.5,96039.5,0.00,0.000,0.000,2
104884,-0.046,0.031,1.003,-0.061,0.305,0.244,-65.581,267.620,161.876,0.9930,0.0158,-0.0240,-0.1150,0.01,0.10,0.049,3.3,96039.4,0.00,0.000,0.000,2
105084,-0.051,0.031,1.000,-0.183,0.244,0.122,-65.581,267.620,161.876,0.9929,0.0160,-0.0277,-0.1148,0.02,0.10,0.017,3.7,96037.4,0.00,0.000,0.000,2
105284,-0.045,0.028,1.001,-0.061,0.305,0.244,-65.581,267.620,161.876,0.9930,0.0146,-0.0226,-0.1154,0.01,0.08,0.028,3.1,96038.0,0.00,0.000,0.000,2
105484,-0.047,0.030,1.000,-0.061,0.244,0.244,-65.581,267.620,161.876,0.9930,0.0147,-0.0226,-0.1151,0.01,0.07,0.015,3.1,96038.8,0.00,0.000,0.000,2
105684,-0.047,0.031,1.004,-0.122,0.305,0.122,-65.581,267.620,161.876,0.9929,0.0155,-0.0269,-0.1148,0.03,0.09,0.053,3.6,96039.0,0.00,0.000,0.000,2
105884,-0.046,0.028,1.004,-0.061,0.244,0.244,-65.581,267.620,161.876,0.9929,0.0149,-0.0235,-0.1155,0.06,0.11,0.052,3.2,96035.3,0.00,0.000,0.000,2
106084,-0.048,0.035,1.002,-0.061,0.244,0.183,-65.581,267.620,161.876,0.9930,0.0176,-0.0241,-0.1147,0.01,0.05,0.041,3.4,96035.4,0.00,0.000,0.000,2
106284,-0.048,0.029,1.001,-0.061,0.183,0.122,-65.581,267.620,161.876,0.9929,0.0156,-0.0258,-0.1151,0.00,0.04,0.030,3.5,96041.7,0.00,0.000,0.000,2
106484,-0.046,0.033,1.003,0.000,0.305,0.244,-65.581,267.620,161.876,0.9929,0.0164,-0.0247,-0.1149,-0.07,-0.01,0.049,3.4,96040.4,0.00,0.000,0.000,2
106684,-0.049,0.033,1.001,-0.061,0.183,0.183,-65.581,267.620,161.876,0.9929,0.0163,-0.0264,-0.1147,-0.11,-0.03,0.027,3.6,96040.3,0.00,0.000,0.000,2
106884,-0.046,0.030,1.000,-0.061,0.122,0.183,-65.581,267.620,161.876,0.9930,0.0151,-0.0225,-0.1148,-0.14,-0.05,0.015,3.1,96039.5,0.00,0.000,0.000,2
107084,-0.046,0.030,1.005,-0.061,0.183,0.244,-65.581,267.620,161.876,0.9929,0.0154,-0.0240,-0.1154,-0.16,-0.05,0.067,3.3,96041.6,0.00,0.000,0.000,2
107284,-0.047,0.033,1.000,-0.061,0.244,0.183,-65.581,267.620,161.876,0.9929,0.0162,-0.0240,-0.1150,-0.15,-0.03,0.016,3.3,96039.5,0.00,0.000,0.000,2
107484,-0.046,0.028,1.005,-0.183,0.122,0.305,-65.581,267.620,161.876,0.9933,0.0085,-0.0238,-0.1130,-0.13,0.00,0.067,2.9,96039.5,0.00,0.000,0.000,2
107684,-0.045,0.029,1.004,0.000,0.183,0.122,-65.581,267.620,161.876,0.9932,0.0081,-0.0255,-0.1131,-0.07,0.07,0.052,3.1,96037.4,0.00,0.000,0.000,2
107884,-0.047,0.034,1.000,-0.183,0.244,0.244,-65.581,267.620,161.876,0.9933,0.0101,-0.0267,-0.1124,-0.11,0.03,0.021,3.3,96042.4,0.00,0.000,0.000,2
108084,-0.045,0.027,0.999,-0.061,0.183,0.122,-65.581,267.620,161.876,0.9933,0.0086,-0.0237,-0.1132,-0.08,0.06,0.004,2.9,96037.6,0.00,0.000,0.000,2
108284,-0.047,0.031,1.002,-0.061,0.183,0.305,-65.581,267.620,161.876,0.9933,0.0088,-0.0236,-0.1130,-0.04,0.09,0.034,2.9,96038.2,0.00,0.000,0.000,2
108484,-0.048,0.032,1.004,-0.061,0.244,0.183,-65.581,267.620,161.876,0.9933,0.0090,-0.0252,-0.1125,0.04,0.16,0.054,3.1,96038.8,0.00,0.000,0.000,2
108684,-0.047,0.027,1.002,-0.122,0.244,0.244,-65.581,267.620,161.876,0.9933,0.0085,-0.0255,-0.1127,0.11,0.19,0.033,3.1,96037.5,0.00,0.000,0.000,2
108884,-0.048,0.032,1.000,0.061,0.183,0.305,-65.581,267.620,161.876,0.9931,0.0102,-0.0286,-0.1133,0.11,0.17,0.011,3.5,96042.5,0.00,0.000,0.000,2
