Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
44489,0.001,0.000,1.003,0.061,-0.061,-0.061,40.792,-7.486,52.597,1.0000,0.0003,-0.0007,-0.0001,0.14,-0.00,0.00,0.09,94819.8,0,0.00,0.00,2
44689,0.001,-0.000,1.004,0.061,0.000,-0.000,39.464,-6.557,52.790,1.0000,0.0000,-0.0008,-0.0002,0.15,0.00,0.00,0.09,94817.4,0,0.00,0.00,2
44889,0.003,-0.001,1.004,0.061,0.061,-0.061,41.878,-4.296,51.631,1.0000,0.0001,-0.0009,-0.0003,0.17,-0.00,0.00,0.10,94819.5,0,0.00,0.00,2
45089,0.002,-0.000,1.003,0.061,0.122,-0.061,41.292,-6.074,53.563,1.0000,0.0002,-0.0009,-0.0004,0.13,0.00,0.00,0.10,94816.7,0,0.00,0.00,2
45289,0.001,0.000,1.004,0.122,0.000,-0.000,41.602,-6.046,52.018,1.0000,0.0003,-0.0008,-0.0004,0.11,0.00,0.00,0.09,94816.7,0,0.00,0.00,2
45489,0.002,0.000,1.001,0.061,0.000,-0.000,40.257,-6.008,52.790,1.0000,0.0001,-0.0010,-0.0004,0.09,0.00,0.00,0.11,94816.0,0,0.00,0.00,2
45689,0.002,0.000,1.003,0.122,0.000,-0.061,40.947,-5.136,51.824,1.0000,0.0001,-0.0009,-0.0005,0.09,-0.00,0.00,0.09,94819.3,0,0.00,0.00,2
45889,0.003,-0.000,1.001,0.061,0.000,-0.061,41.723,-6.646,52.404,1.0000,0.0002,-0.0011,-0.0006,0.08,-0.00,0.00,0.13,94820.1,0,0.00,0.00,2
46089,0.002,0.000,1.002,0.122,0.122,-0.061,39.740,-8.894,52.404,1.0000,0.0002,-0.0008,-0.0007,0.07,-0.00,0.00,0.09,94825.4,0,0.00,0.00,2
46289,-0.000,-0.000,1.005,0.061,0.061,-0.000,40.533,-4.842,52.404,1.0000,0.0000,-0.0007,-0.0008,0.07,-0.00,0.00,0.08,94819.5,0,0.00,0.00,2
46489,0.001,0.000,1.001,0.122,-0.061,-0.000,40.240,-8.650,53.370,1.0000,0.0001,-0.0008,-0.0008,0.06,0.00,0.00,0.09,94817.5,0,0.00,0.00,2
46689,0.001,0.001,1.004,0.061,0.000,-0.000,40.344,-4.886,54.335,1.0000,0.0001,-0.0010,-0.0009,0.05,-0.00,0.00,0.11,94820.6,0,0.00,0.00,2
46889,0.002,-0.001,1.003,0.061,0.061,-0.000,41.326,-6.628,52.404,1.0000,0.0000,-0.0010,-0.0010,0.04,0.00,0.00,0.11,94818.0,0,0.00,0.00,2
47089,0.002,0.000,1.004,0.061,0.000,-0.061,41.982,-7.538,52.597,1.0000,-0.0000,-0.0010,-0.0010,0.03,0.00,0.00,0.11,94817.4,0,0.00,0.00,2
47289,0.000,0.000,1.002,0.061,-0.061,-0.000,40.741,-7.823,54.335,1.0000,0.0001,-0.0008,-0.0011,0.03,0.00,0.00,0.09,94816.5,0,0.00,0.00,2
47489,0.001,0.000,1.004,0.061,0.061,-0.061,40.637,-6.332,53.370,1.0000,0.0001,-0.0009,-0.0011,0.04,0.00,0.00,0.10,94818.5,0,0.00,0.00,2
47689,0.002,0.000,1.002,0.061,0.061,-0.061,39.326,-6.848,52.983,1.0000,0.0002,-0.0010,-0.0012,0.03,-0.00,0.00,0.12,94824.1,0,0.00,0.00,2
47889,0.001,0.001,1.003,0.122,-0.061,-0.000,39.982,-3.671,53.176,1.0000,0.0001,-0.0009,-0.0013,0.03,0.00,0.00,0.10,94816.7,0,0.00,0.00,2
48089,0.002,0.001,1.002,0.061,0.122,-0.000,40.153,-4.517,51.824,1.0000,0.0003,-0.0009,-0.0012,0.03,0.00,0.00,0.11,94817.9,0,0.00,0.00,2
48289,0.002,0.000,1.002,0.061,0.000,-0.000,40.550,-5.703,51.824,1.0000,0.0001,-0.0009,-0.0013,0.03,-0.00,0.00,0.10,94820.3,0,0.00,0.00,2
48489,0.001,0.001,1.001,0.122,0.000,-0.000,40.516,-5.733,52.983,1.0000,0.0001,-0.0010,-0.0013,0.02,-0.00,0.00,0.11,94820.5,0,0.00,0.00,2
48689,0.001,0.001,1.004,0.122,0.061,-0.000,39.481,-7.418,52.211,1.0000,0.0001,-0.0009,-0.0014,0.01,-0.00,0.00,0.10,94822.1,0,0.00,0.00,2
48889,0.000,0.000,1.004,0.122,0.061,-0.061,39.377,-10.598,51.245,1.0000,0.0001,-0.0009,-0.0014,0.01,0.00,0.00,0.11,94815.5,0,0.00,0.00,2
49089,0.002,0.001,1.004,0.122,0.061,-0.061,40.446,-4.796,50.859,1.0000,0.0000,-0.0010,-0.0014,0.01,-0.00,0.00,0.12,94821.3,0,0.00,0.00,2
49289,0.002,-0.001,1.001,0.061,-0.122,-0.061,39.844,-6.881,53.370,1.0000,0.0000,-0.0010,-0.0015,0.01,-0.00,0.00,0.12,94821.8,0,0.00,0.00,2
49489,0.001,0.000,1.002,0.122,0.000,-0.000,41.292,-4.323,53.563,1.0000,0.0001,-0.0009,-0.0015,0.01,-0.00,0.00,0.09,94821.3,0,0.00,0.00,2
49689,0.002,0.000,1.002,0.061,0.061,0.061,41.689,-6.676,53.563,1.0000,0.0001,-0.0009,-0.0016,0.01,0.00,0.00,0.10,94816.7,0,0.00,0.00,2
49889,0.003,0.000,1.002,0.061,0.061,-0.000,38.826,-8.259,52.018,1.0000,0.0001,-0.0010,-0.0016,0.01,0.00,0.00,0.11,94817.4,0,0.00,0.00,2
50089,0.001,0.001,1.001,0.061,0.000,-0.061,40.671,-7.470,52.211,1.0000,0.0001,-0.0009,-0.0016,-0.00,-0.00,0.00,0.09,94824.8,0,0.00,0.00,2
50289,0.002,-0.000,1.004,-0.000,-0.061,-0.000,40.654,-6.609,52.790,1.0000,-0.0000,-0.0009,-0.0017,-0.00,-0.00,0.00,0.09,94822.0,0,0.00,0.00,2
50489,0.001,-0.000,1.000,0.061,0.000,-0.061,40.826,-8.040,51.438,1.0000,0.0000,-0.0008,-0.0017,-0.01,0.00,0.00,0.09,94819.8,0,0.00,0.00,2
50689,0.001,0.001,1.003,-0.000,-0.061,-0.061,40.136,-6.576,52.404,1.0000,0.0002,-0.0007,-0.0018,-0.01,-0.00,0.00,0.08,94822.0,0,0.00,0.00,2
50889,0.001,0.001,1.002,0.122,0.000,-0.061,41.155,-8.117,53.756,1.0000,0.0003,-0.0007,-0.0019,-0.01,-0.00,0.00,0.08,94822.1,0,0.00,0.00,2
51089,0.000,0.000,1.006,0.061,0.122,-0.061,40.395,-6.301,52.597,1.0000,0.0003,-0.0006,-0.0020,-0.01,-0.00,0.00,0.07,94822.0,0,0.00,0.00,2
51289,0.002,0.000,1.002,0.122,0.061,-0.000,41.051,-5.459,52.790,1.0000,0.0002,-0.0008,-0.0020,-0.01,0.00,0.00,0.09,94818.7,0,0.00,0.00,2
51489,0.001,-0.000,1.001,0.061,0.000,-0.000,38.412,-5.630,52.597,1.0000,0.0001,-0.0008,-0.0021,-0.01,-0.00,0.00,0.09,94822.8,0,0.00,0.00,2
51689,0.002,0.000,1.002,0.061,0.000,-0.000,39.515,-4.468,51.052,1.0000,0.0002,-0.0009,-0.0021,-0.02,-0.00,0.00,0.09,94820.9,0,0.00,0.00,2
51889,0.001,-0.000,1.003,-0.000,0.061,-0.061,39.861,-5.990,52.790,1.0000,0.0001,-0.0008,-0.0022,-0.02,0.00,0.00,0.09,94819.2,0,0.00,0.00,2
52089,0.001,0.001,1.000,0.122,0.061,-0.061,39.757,-6.835,51.824,1.0000,0.0002,-0.0007,-0.0023,-0.03,0.00,0.00,0.08,94819.6,0,0.00,0.00,2
52289,-0.000,-0.001,1.001,0.061,0.000,-0.061,40.187,-8.574,50.665,1.0000,0.0001,-0.0006,-0.0023,-0.03,-0.00,0.00,0.07,94826.8,0,0.00,0.00,2
52489,0.002,0.000,1.002,-0.000,0.000,-0.061,39.757,-6.835,51.824,1.0000,-0.0001,-0.0008,-0.0024,-0.03,-0.00,0.00,0.09,94826.1,0,0.00,0.00,2
52689,0.002,-0.001,1.004,0.061,0.122,-0.000,39.118,-5.619,51.052,1.0000,0.0001,-0.0009,-0.0025,-0.03,0.00,0.00,0.10,94820.8,0,0.00,0.00,2
52889,0.001,0.000,1.003,0.061,0.000,-0.061,40.533,-6.593,52.404,1.0000,0.0001,-0.0009,-0.0026,-0.03,0.00,0.00,0.11,94817.5,0,0.00,0.00,2
53089,0.001,-0.000,1.002,0.061,0.122,-0.000,40.015,-6.560,52.018,1.0000,0.0003,-0.0010,-0.0027,-0.03,-0.00,0.00,0.12,94824.6,0,0.00,0.00,2
53289,0.001,0.001,1.002,0.061,0.061,-0.061,38.947,-6.524,52.404,1.0000,0.0003,-0.0008,-0.0028,-0.02,0.00,0.00,0.09,94819.2,0,0.00,0.00,2
53489,0.002,0.002,1.003,0.061,0.000,-0.061,42.499,-6.404,52.983,1.0000,0.0004,-0.0009,-0.0029,-0.02,0.00,0.00,0.11,94818.7,0,0.00,0.00,2
53689,0.001,0.000,1.001,0.061,-0.061,-0.061,41.878,-5.464,51.631,1.0000,0.0002,-0.0010,-0.0029,-0.02,-0.00,0.00,0.12,94822.0,0,0.00,0.00,2
53889,0.002,0.000,1.001,0.061,0.061,-0.000,40.637,-6.332,53.370,1.0000,0.0002,-0.0009,-0.0031,-0.02,0.00,0.00,0.10,94820.8,0,0.00,0.00,2
54089,0.001,-0.000,1.003,0.122,0.000,0.061,41.172,-5.475,53.176,1.0000,0.0002,-0.0008,-0.0030,-0.01,-0.00,0.00,0.09,94827.9,0,0.00,0.00,2
54289,0.001,0.000,1.001,0.122,0.000,-0.000,39.343,-6.541,52.404,1.0000,0.0001,-0.0009,-0.0031,-0.02,0.00,0.00,0.10,94818.5,0,0.00,0.00,2
54489,0.003,-0.001,1.003,0.061,0.000,-0.000,39.723,-8.033,52.983,1.0000,0.0001,-0.0009,-0.0032,-0.01,0.00,0.00,0.10,94819.2,0,0.00,0.00,2
