Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
16501,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,0.00,-0.00,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16521,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.00,-0.39,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16541,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.01,-0.78,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16561,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.02,-1.18,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16581,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.04,-1.57,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16601,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.07,-1.96,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16621,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.10,-2.35,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16641,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.13,-2.74,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16661,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.17,-3.13,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16681,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.22,-3.53,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16701,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.27,-3.92,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16721,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.32,-4.31,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16741,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.38,-4.70,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16761,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.45,-5.09,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16781,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.52,-5.48,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16801,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.60,-5.87,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16821,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.68,-6.26,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16841,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.76,-6.65,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16861,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.85,-7.04,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16881,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-0.95,-7.43,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16901,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-1.05,-7.82,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16921,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-1.16,-8.21,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16941,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-1.27,-8.60,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16961,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-1.39,-8.98,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
16981,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-1.51,-9.37,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17001,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-1.64,-9.75,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17021,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-1.77,-10.13,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17041,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-1.90,-10.51,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17061,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-2.04,-10.89,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17081,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-2.19,-11.27,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17101,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-2.34,-11.64,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17121,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-2.49,-12.02,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17141,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-2.65,-12.39,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17161,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-2.81,-12.75,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17181,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-2.98,-13.12,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17201,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-3.15,-13.48,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17221,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-3.32,-13.84,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17241,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-3.50,-14.19,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17261,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-3.68,-14.54,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17281,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-3.86,-14.88,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17301,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-4.05,-15.22,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17321,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-4.24,-15.56,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17341,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-4.43,-15.89,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17361,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-4.62,-16.22,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17381,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-4.82,-16.54,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17401,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-5.01,-16.85,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17421,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-5.21,-17.16,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17441,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-5.41,-17.46,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17461,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-5.61,-17.75,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17481,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-5.81,-18.04,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17501,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-6.01,-18.32,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17521,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-6.21,-18.59,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17541,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-6.41,-18.85,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17561,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-6.61,-19.11,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17581,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-6.81,-19.36,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17601,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-7.01,-19.59,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17621,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-7.21,-19.82,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17641,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-7.40,-20.04,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17661,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-7.59,-20.26,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17681,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-7.78,-20.46,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17701,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-7.97,-20.65,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17721,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-8.15,-20.84,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17741,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-8.33,-21.01,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17761,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-8.51,-21.18,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17781,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-8.68,-21.33,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17801,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-8.85,-21.48,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17821,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-9.01,-21.62,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17841,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-9.17,-21.75,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17861,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-9.33,-21.86,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17881,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-9.48,-21.97,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17901,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-9.63,-22.08,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
17921,0.048,0.048,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,0.0011,-0.0011,0.0000,-9.77,-22.17,-19.59,0.17,-0.998,-0.998,86161.6,0,0.00,0.00,3
