Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
16662,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9995,-0.0226,0.0231,-0.0000,-0.00,0.00,0.00,3.70,86133.1,0,0.00,0.00,2
16762,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9994,-0.0251,0.0256,-0.0000,-0.00,-0.00,0.00,4.11,86133.1,0,0.00,0.00,2
16862,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0256,0.0261,-0.0000,-0.00,-0.00,0.00,4.19,86133.1,0,0.00,0.00,2
16962,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0257,0.0262,-0.0000,-0.00,-0.00,0.00,4.20,86133.1,0,0.00,0.00,2
17062,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0256,0.0261,0.0000,-0.00,-0.00,0.00,4.19,86133.1,0,0.00,0.00,2
17162,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0255,0.0260,0.0000,-0.00,-0.00,0.00,4.18,86133.1,0,0.00,0.00,2
17262,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0255,0.0260,0.0000,-0.00,-0.00,0.00,4.17,86133.1,0,0.00,0.00,2
17362,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0254,0.0259,0.0000,-0.00,-0.00,0.00,4.16,86133.1,0,0.00,0.00,2
17462,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0254,0.0259,0.0000,-0.00,-0.00,0.00,4.16,86133.1,0,0.00,0.00,2
17562,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0254,0.0259,0.0000,-0.00,-0.00,0.00,4.16,86133.1,0,0.00,0.00,2
17662,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0254,0.0259,0.0000,-0.00,-0.00,0.00,4.15,86133.1,0,0.00,0.00,2
17762,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0254,0.0259,0.0000,-0.00,-0.00,0.00,4.15,86133.1,0,0.00,0.00,2
17862,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0254,0.0258,0.0000,-0.00,-0.00,0.00,4.15,86133.1,0,0.00,0.00,2
17962,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0254,0.0258,0.0000,-0.00,-0.00,0.00,4.15,86133.1,0,0.00,0.00,2
18062,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0253,0.0258,0.0000,-0.00,-0.00,0.00,4.15,86133.1,0,0.00,0.00,2
18162,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0253,0.0258,0.0000,-0.00,-0.00,0.00,4.15,86133.1,0,0.00,0.00,2
18262,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0253,0.0258,0.0000,-0.00,-0.00,0.00,4.15,86133.1,0,0.00,0.00,2
18362,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0253,0.0258,0.0000,-0.00,-0.00,0.00,4.14,86133.1,0,0.00,0.00,2
18462,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0253,0.0258,0.0000,-0.00,-0.00,0.00,4.14,86133.1,0,0.00,0.00,2
18562,-0.052,-0.051,0.997,-0.000,0.000,-0.000,0.000,-0.000,0.000,0.9993,-0.0253,0.0258,-0.0000,-0.00,-0.00,0.00,4.14,86133.1,0,0.00,0.00,2
