Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
28605,-0.000,-0.001,1.003,-0.000,0.000,0.061,37.791,-5.274,51.245,1.0000,-0.0004,-0.0001,-0.0002,-0.17,-0.00,0.00,0.04,94835.3,0,0.00,0.00,2
28805,-0.000,0.000,1.002,0.061,0.000,-0.000,37.377,-4.979,51.824,1.0000,-0.0006,-0.0001,-0.0002,-0.18,0.00,0.00,0.07,94832.5,0,0.00,0.00,2
29005,0.001,-0.002,1.001,0.061,0.000,-0.061,38.705,-4.157,51.631,1.0000,-0.0007,-0.0004,-0.0004,-0.15,0.00,0.00,0.09,94832.5,0,0.00,0.00,2
29205,0.001,-0.000,1.001,-0.000,-0.061,-0.061,38.688,-3.880,52.211,1.0000,-0.0006,-0.0004,-0.0005,-0.12,0.00,0.00,0.08,94831.2,0,0.00,0.00,2
29405,-0.000,-0.002,1.003,0.122,0.061,-0.000,37.498,-2.660,52.211,1.0000,-0.0007,-0.0002,-0.0006,-0.10,-0.00,0.00,0.08,94835.6,0,0.00,0.00,2
29605,0.000,-0.002,1.000,0.061,0.000,-0.061,39.239,-5.051,51.438,1.0000,-0.0007,-0.0003,-0.0007,-0.11,-0.00,0.00,0.09,94836.4,0,0.00,0.00,2
29805,0.000,-0.002,1.001,-0.061,0.000,-0.122,39.636,-7.403,51.438,1.0000,-0.0008,-0.0004,-0.0009,-0.09,0.00,0.00,0.10,94832.5,0,0.00,0.00,2
30005,-0.000,-0.001,1.001,0.061,0.000,-0.061,40.153,-6.853,51.824,1.0000,-0.0007,-0.0003,-0.0010,-0.09,-0.00,0.00,0.08,94834.6,0,0.00,0.00,2
30205,-0.000,0.001,1.001,0.061,0.000,-0.122,40.015,-4.809,52.018,1.0000,-0.0004,-0.0004,-0.0012,-0.09,0.00,0.00,0.07,94831.9,0,0.00,0.00,2
30405,0.000,-0.000,1.001,0.061,-0.061,-0.061,39.740,-5.975,52.404,1.0000,-0.0006,-0.0003,-0.0013,-0.09,-0.00,0.00,0.07,94836.4,0,0.00,0.00,2
30605,0.001,-0.001,1.003,0.061,-0.061,-0.000,38.859,-4.142,50.859,1.0000,-0.0007,-0.0002,-0.0014,-0.11,-0.00,0.00,0.08,94837.7,0,0.00,0.00,2
30805,-0.001,-0.002,1.001,0.061,-0.061,-0.061,39.498,-7.111,51.631,1.0000,-0.0007,-0.0002,-0.0015,-0.10,0.00,0.00,0.08,94833.1,0,0.00,0.00,2
31005,0.002,-0.001,1.001,-0.000,0.000,-0.183,38.533,-5.645,52.983,1.0000,-0.0009,-0.0004,-0.0017,-0.10,0.00,0.00,0.11,94833.6,0,0.00,0.00,2
31205,0.001,-0.001,1.003,0.061,-0.061,-0.122,39.256,-5.911,50.859,1.0000,-0.0007,-0.0005,-0.0018,-0.10,-0.00,0.00,0.09,94834.3,0,0.00,0.00,2
31405,0.000,-0.001,1.001,0.061,0.000,-0.061,40.947,-5.136,51.824,1.0000,-0.0006,-0.0003,-0.0019,-0.10,0.00,0.00,0.07,94833.8,0,0.00,0.00,2
31605,0.003,-0.003,1.002,0.061,0.061,-0.061,39.861,-4.823,52.790,1.0000,-0.0007,-0.0005,-0.0021,-0.09,0.00,0.00,0.10,94832.4,0,0.00,0.00,2
31805,0.003,-0.001,1.003,-0.000,0.000,-0.061,38.722,-5.017,51.052,1.0000,-0.0008,-0.0006,-0.0022,-0.09,0.00,0.00,0.12,94833.0,0,0.00,0.00,2
32005,0.001,-0.002,1.004,-0.000,0.122,-0.122,40.671,-4.551,52.211,1.0000,-0.0006,-0.0005,-0.0024,-0.08,0.00,0.00,0.09,94833.8,0,0.00,0.00,2
32205,0.001,0.000,1.001,0.061,0.061,-0.122,41.430,-5.783,53.370,1.0000,-0.0005,-0.0004,-0.0025,-0.08,-0.00,0.00,0.06,94838.7,0,0.00,0.00,2
32405,0.001,-0.001,1.002,-0.000,0.000,-0.061,38.826,-3.589,52.018,1.0000,-0.0007,-0.0006,-0.0026,-0.09,-0.00,0.00,0.10,94835.1,0,0.00,0.00,2
32605,0.001,-0.001,1.001,0.061,-0.061,-0.061,40.395,-5.133,52.597,1.0000,-0.0006,-0.0007,-0.0028,-0.10,-0.00,0.00,0.10,94839.3,0,0.00,0.00,2
32805,0.001,-0.001,1.004,-0.000,0.000,-0.122,41.740,-6.339,51.824,1.0000,-0.0005,-0.0005,-0.0029,-0.10,-0.00,0.00,0.09,94836.7,0,0.00,0.00,2
33005,0.000,-0.001,1.003,-0.061,0.061,-0.061,38.601,-5.585,50.665,1.0000,-0.0007,-0.0004,-0.0031,-0.10,-0.00,0.00,0.09,94837.7,0,0.00,0.00,2
33205,0.001,-0.001,1.002,0.061,0.000,-0.000,40.705,-3.937,51.052,1.0000,-0.0007,-0.0004,-0.0032,-0.10,0.00,0.00,0.09,94832.6,0,0.00,0.00,2
33405,0.002,-0.001,1.000,0.061,0.000,-0.061,40.153,-4.517,51.824,1.0000,-0.0006,-0.0006,-0.0033,-0.10,-0.00,0.00,0.09,94838.0,0,0.00,0.00,2
33605,0.002,-0.001,1.001,0.061,-0.061,-0.122,40.550,-3.951,51.824,1.0000,-0.0005,-0.0004,-0.0033,-0.10,0.00,0.00,0.07,94833.2,0,0.00,0.00,2
33805,0.000,-0.001,1.000,0.061,0.061,-0.061,40.274,-4.533,52.211,1.0000,-0.0005,-0.0004,-0.0035,-0.10,-0.00,0.00,0.07,94836.2,0,0.00,0.00,2
34005,0.001,-0.000,1.002,-0.061,0.000,-0.061,38.446,-3.264,51.438,1.0000,-0.0006,-0.0004,-0.0036,-0.10,-0.00,0.00,0.09,94836.2,0,0.00,0.00,2
34205,0.000,-0.001,1.003,-0.061,0.000,-0.061,41.172,-4.307,53.176,1.0000,-0.0007,-0.0004,-0.0038,-0.11,-0.00,0.00,0.09,94839.2,0,0.00,0.00,2
34405,-0.000,-0.002,1.001,0.061,0.000,-0.122,40.637,-6.916,53.370,1.0000,-0.0006,-0.0003,-0.0040,-0.11,-0.00,0.00,0.07,94839.5,0,0.00,0.00,2
34605,-0.000,-0.000,1.000,0.061,-0.061,-0.061,41.188,-5.752,52.597,1.0000,-0.0007,-0.0002,-0.0041,-0.12,-0.00,0.00,0.08,94840.0,0,0.00,0.00,2
34805,0.002,-0.001,1.004,-0.000,-0.061,-0.061,40.671,-5.135,52.211,1.0000,-0.0007,-0.0004,-0.0043,-0.12,-0.00,0.00,0.09,94840.0,0,0.00,0.00,2
35005,-0.001,-0.003,1.001,-0.061,0.000,-0.061,38.342,-5.277,50.472,1.0000,-0.0008,-0.0003,-0.0044,-0.12,-0.00,0.00,0.09,94840.7,0,0.00,0.00,2
35205,0.000,-0.001,1.004,-0.000,-0.061,-0.000,40.015,-4.809,52.018,1.0000,-0.0008,-0.0005,-0.0045,-0.13,-0.00,0.00,0.11,94839.5,0,0.00,0.00,2
35405,-0.000,-0.001,1.003,-0.000,0.000,-0.122,39.222,-4.190,52.018,1.0000,-0.0007,-0.0003,-0.0046,-0.12,0.00,0.00,0.08,94834.9,0,0.00,0.00,2
35605,-0.000,-0.001,1.000,-0.000,-0.061,-0.061,39.602,-5.682,52.597,1.0000,-0.0005,-0.0004,-0.0048,-0.12,0.00,0.00,0.07,94832.2,0,0.00,0.00,2
35805,0.001,-0.002,1.004,-0.000,0.000,-0.061,38.705,-3.573,51.631,1.0000,-0.0005,-0.0006,-0.0048,-0.11,0.00,0.00,0.09,94837.5,0,0.00,0.00,2
36005,0.002,-0.001,1.002,-0.000,0.061,-0.061,40.792,-5.734,52.597,1.0000,-0.0009,-0.0006,-0.0051,-0.11,-0.00,0.00,0.12,94839.0,0,0.00,0.00,2
36205,0.001,0.000,1.002,0.061,0.000,-0.061,39.911,-4.486,51.052,1.0000,-0.0007,-0.0005,-0.0052,-0.11,0.00,0.00,0.09,94834.1,0,0.00,0.00,2
36405,-0.000,-0.001,1.003,-0.000,0.000,-0.061,39.757,-5.668,51.824,1.0000,-0.0007,-0.0004,-0.0053,-0.10,-0.00,0.00,0.09,94839.5,0,0.00,0.00,2
36605,-0.001,-0.003,1.003,0.061,0.000,-0.000,39.222,-7.109,52.018,1.0000,-0.0009,-0.0004,-0.0054,-0.10,-0.00,0.00,0.11,94837.9,0,0.00,0.00,2
