Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QW,QX,QY,QZ,AltFilt,VelFilt,AccVertLiq,Tilt,Pressao,Servo,Gain1,Gain2,Estado
34452,-0.045,0.030,1.004,0.000,0.427,0.122,-77.988,252.677,159.036,0.9893,0.0097,-0.0259,-0.1435,0.00,0.00,0.057,3.2,96053.3,0.00,0.000,0.000,2
34652,-0.047,0.033,1.007,-0.122,0.244,0.183,-69.126,256.752,127.797,0.9914,0.0158,-0.0258,-0.1273,0.00,0.00,0.083,3.5,96048.4,0.00,0.000,0.000,2
34852,-0.048,0.029,1.004,-0.061,0.305,0.244,-69.126,256.752,127.797,0.9914,0.0144,-0.0251,-0.1277,0.00,0.00,0.054,3.3,96046.8,0.00,0.000,0.000,2
35052,-0.046,0.031,1.005,-0.122,0.244,0.244,-69.126,256.752,127.797,0.9915,0.0152,-0.0234,-0.1274,0.00,0.00,0.063,3.2,96049.1,0.00,0.000,0.000,2
35252,-0.046,0.030,1.004,-0.122,0.305,0.183,-69.126,256.752,127.797,0.9914,0.0150,-0.0239,-0.1276,0.00,0.00,0.058,3.2,96045.5,0.00,0.000,0.000,2
35452,-0.044,0.031,1.004,-0.183,0.366,0.183,-69.126,256.752,127.797,0.9915,0.0154,-0.0238,-0.1272,0.00,0.00,0.057,3.3,96046.3,0.00,0.000,0.000,2
35652,-0.046,0.029,1.004,-0.061,0.366,0.183,-69.126,256.752,127.797,0.9915,0.0133,-0.0230,-0.1275,0.00,0.00,0.058,3.0,96048.3,0.00,0.000,0.000,2
35852,-0.046,0.031,1.002,-0.122,0.244,0.183,-69.126,256.752,127.797,0.9916,0.0109,-0.0264,-0.1261,0.00,0.00,0.034,3.3,96046.2,0.00,0.000,0.000,2
36052,-0.046,0.029,1.006,-0.244,0.366,0.183,-69.126,256.752,127.797,0.9917,0.0088,-0.0230,-0.1259,0.00,0.00,0.072,2.8,96045.5,0.00,0.000,0.000,2
36252,-0.044,0.030,1.002,-0.061,0.366,0.183,-69.126,256.752,127.797,0.9918,0.0088,-0.0232,-0.1256,0.00,0.00,0.038,2.8,96054.6,0.00,0.000,0.000,2
36452,-0.043,0.032,1.005,-0.122,0.244,0.122,-69.126,256.752,127.797,0.9917,0.0126,-0.0204,-0.1264,0.00,0.00,0.067,2.8,96051.1,0.00,0.000,0.000,2
36652,-0.047,0.030,1.006,0.000,0.305,0.122,-69.126,256.752,127.797,0.9914,0.0149,-0.0254,-0.1274,0.00,0.00,0.072,3.4,96048.4,0.00,0.000,0.000,2
36852,-0.046,0.029,1.004,-0.061,0.366,0.183,-63.809,255.394,130.637,0.9924,0.0142,-0.0255,-0.1199,0.00,0.00,0.058,3.3,96049.0,0.00,0.000,0.000,2
37052,-0.045,0.032,1.004,-0.122,0.366,0.122,-63.809,255.394,130.637,0.9926,0.0166,-0.0238,-0.1177,0.00,0.00,0.058,3.3,96053.2,0.00,0.000,0.000,2
37252,-0.047,0.032,1.001,0.000,0.305,0.183,-63.809,255.394,130.637,0.9926,0.0163,-0.0249,-0.1181,0.00,0.00,0.025,3.4,96043.5,0.00,0.000,0.000,2
37452,-0.047,0.029,1.006,-0.061,0.366,0.122,-63.809,255.394,130.637,0.9925,0.0151,-0.0256,-0.1182,0.00,0.00,0.077,3.4,96042.0,0.00,0.000,0.000,2
37652,-0.044,0.030,1.006,-0.122,0.183,0.244,-63.809,255.394,130.637,0.9926,0.0154,-0.0230,-0.1183,0.00,0.00,0.071,3.2,96048.4,0.00,0.000,0.000,2
37852,-0.046,0.029,1.002,-0.061,0.122,0.244,-63.809,255.394,130.637,0.9926,0.0153,-0.0241,-0.1183,0.00,0.00,0.033,3.3,96044.7,0.00,0.000,0.000,2
38052,-0.045,0.030,1.003,-0.183,0.305,0.183,-63.809,255.394,130.637,0.9926,0.0158,-0.0245,-0.1179,0.00,0.00,0.048,3.3,96047.7,0.00,0.000,0.000,2
38252,-0.046,0.029,1.005,-0.061,0.244,0.183,-63.809,255.394,130.637,0.9926,0.0148,-0.0227,-0.1183,0.01,0.00,0.067,3.1,96048.4,0.00,0.000,0.000,2
38452,-0.048,0.032,1.002,-0.061,0.366,0.244,-63.809,255.394,130.637,0.9925,0.0156,-0.0258,-0.1181,0.01,0.00,0.035,3.5,96044.2,0.00,0.000,0.000,2
38652,-0.046,0.030,1.005,-0.122,0.366,0.183,-63.809,255.394,130.637,0.9926,0.0157,-0.0242,-0.1182,0.01,0.00,0.067,3.3,96045.6,0.00,0.000,0.000,2
38852,-0.045,0.032,1.007,-0.061,0.305,0.244,-63.809,255.394,130.637,0.9926,0.0160,-0.0242,-0.1181,0.01,0.00,0.087,3.3,96049.7,0.00,0.000,0.000,2
39052,-0.044,0.029,1.003,-0.183,0.366,0.244,-63.809,255.394,130.637,0.9926,0.0152,-0.0234,-0.1183,0.01,0.00,0.047,3.2,96048.3,0.00,0.000,0.000,2
39252,-0.043,0.032,1.001,-0.122,0.366,0.305,-63.809,255.394,130.637,0.9927,0.0157,-0.0217,-0.1178,0.01,0.00,0.024,3.1,96043.5,0.00,0.000,0.000,2
39452,-0.046,0.032,1.002,-0.122,0.427,0.183,-63.809,255.394,130.637,0.9926,0.0158,-0.0245,-0.1181,0.01,0.00,0.034,3.3,96049.2,0.00,0.000,0.000,2
39652,-0.045,0.031,1.002,-0.122,0.427,0.122,-63.809,255.394,130.637,0.9927,0.0150,-0.0223,-0.1178,0.01,0.00,0.038,3.1,96048.4,0.00,0.000,0.000,2
39852,-0.044,0.033,1.004,-0.122,0.366,0.183,-63.809,255.394,130.637,0.9926,0.0164,-0.0226,-0.1178,0.01,0.00,0.058,3.2,96048.4,0.00,0.000,0.000,2
40052,-0.045,0.029,1.004,-0.122,0.244,0.244,-63.809,255.394,130.637,0.9926,0.0146,-0.0227,-0.1185,0.01,0.00,0.052,3.1,96047.0,0.00,0.000,0.000,2
40252,-0.046,0.032,1.004,-0.061,0.305,0.244,-63.809,255.394,130.637,0.9926,0.0160,-0.0260,-0.1176,0.01,0.00,0.054,3.5,96048.4,0.00,0.000,0.000,2
40452,-0.045,0.030,1.004,-0.061,0.305,0.244,-63.809,255.394,130.637,0.9926,0.0155,-0.0244,-0.1179,0.01,0.00,0.057,3.3,96049.1,0.00,0.000,0.000,2
40652,-0.045,0.030,1.007,-0.061,0.305,0.122,-56.719,255.394,153.356,0.9942,0.0158,-0.0220,-0.1039,0.01,0.00,0.081,3.1,96045.4,0.00,0.000,0.000,2
40852,-0.043,0.031,1.006,-0.061,0.366,0.183,-56.719,255.394,153.356,0.9942,0.0163,-0.0224,-0.1037,0.01,0.00,0.076,3.2,96046.3,0.00,0.000,0.000,2
41052,-0.046,0.029,1.007,-0.061,0.244,0.183,-56.719,255.394,153.356,0.9942,0.0158,-0.0227,-0.1041,0.01,0.00,0.081,3.2,96049.1,0.00,0.000,0.000,2
41252,-0.046,0.030,1.003,-0.061,0.427,0.244,-56.719,255.394,153.356,0.9942,0.0162,-0.0245,-0.1038,0.01,0.00,0.048,3.4,96051.3,0.00,0.000,0.000,2
41452,-0.045,0.029,1.005,-0.122,0.366,0.183,-79.761,248.601,144.836,0.9902,0.0142,-0.0237,-0.1372,0.01,0.00,0.066,3.2,96047.6,0.00,0.000,0.000,2
41652,-0.045,0.032,1.002,0.000,0.366,0.122,-79.761,248.601,144.836,0.9884,0.0114,-0.0256,-0.1496,0.01,0.00,0.039,3.2,96051.8,0.00,0.000,0.000,2
41852,-0.048,0.033,1.004,-0.183,0.305,0.122,-79.761,248.601,144.836,0.9884,0.0106,-0.0273,-0.1492,0.01,0.00,0.059,3.4,96048.5,0.00,0.000,0.000,2
42052,-0.047,0.029,1.004,-0.122,0.244,0.244,-79.761,248.601,144.836,0.9884,0.0082,-0.0255,-0.1494,0.01,0.00,0.053,3.1,96048.4,0.00,0.000,0.000,2
42252,-0.045,0.030,1.006,-0.122,0.305,0.244,-79.761,248.601,144.836,0.9884,0.0087,-0.0238,-0.1498,0.01,0.00,0.071,2.9,96047.8,0.00,0.000,0.000,2
42452,-0.046,0.029,1.002,-0.061,0.427,0.183,-79.761,248.601,144.836,0.9884,0.0088,-0.0252,-0.1495,0.01,0.00,0.034,3.1,96050.5,0.00,0.000,0.000,2
42652,-0.045,0.031,1.004,0.061,0.366,0.244,-79.761,248.601,144.836,0.9884,0.0101,-0.0257,-0.1495,0.01,0.00,0.058,3.2,96050.5,0.00,0.000,0.000,2
42852,-0.047,0.031,1.005,-0.061,0.366,0.122,-79.761,248.601,144.836,0.9884,0.0092,-0.0255,-0.1495,0.01,0.00,0.068,3.1,96046.3,0.00,0.000,0.000,2
43052,-0.044,0.031,1.003,-0.183,0.305,0.244,-79.761,248.601,144.836,0.9884,0.0111,-0.0220,-0.1502,0.01,0.00,0.047,2.8,96046.3,0.00,0.000,0.000,2
43252,-0.046,0.031,1.007,-0.122,0.366,0.244,-79.761,248.601,144.836,0.9881,0.0138,-0.0255,-0.1508,0.01,0.00,0.087,3.3,96049.9,0.00,0.000,0.000,2
43452,-0.046,0.032,1.004,-0.061,0.366,0.122,-79.761,248.601,144.836,0.9882,0.0144,-0.0246,-0.1504,0.01,0.00,0.054,3.3,96050.5,0.00,0.000,0.000,2
43652,-0.045,0.030,1.008,-0.061,0.366,0.183,-79.761,248.601,144.836,0.9883,0.0109,-0.0231,-0.1503,0.01,0.00,0.091,2.9,96049.7,0.00,0.000,0.000,2
43852,-0.045,0.030,1.004,-0.061,0.305,0.244,-79.761,248.601,144.836,0.9884,0.0106,-0.0232,-0.1497,0.01,0.00,0.053,2.9,96047.7,0.00,0.000,0.000,2
44052,-0.047,0.031,1.005,-0.122,0.305,0.183,-79.761,248.601,144.836,0.9883,0.0102,-0.0261,-0.1499,0.01,0.00,0.068,3.2,96046.3,0.00,0.000,0.000,2
44252,-0.045,0.032,1.005,-0.061,0.305,0.183,-79.761,248.601,144.836,0.9884,0.0108,-0.0242,-0.1496,0.01,0.00,0.068,3.0,96049.8,0.00,0.000,0.000,2
44452,-0.046,0.030,1.003,-0.061,0.305,0.183,-79.761,248.601,144.836,0.9884,0.0089,-0.0254,-0.1493,0.01,0.00,0.043,3.1,96052.8,0.00,0.000,0.000,2
44652,-0.047,0.031,1.006,-0.122,0.305,0.244,-79.761,248.601,144.836,0.9883,0.0097,-0.0269,-0.1495,0.00,0.00,0.078,3.3,96050.6,0.00,0.000,0.000,2
44852,-0.046,0.031,1.006,-0.122,0.366,0.122,-79.761,248.601,144.836,0.9884,0.0096,-0.0261,-0.1495,0.00,0.00,0.077,3.2,96052.6,0.00,0.000,0.000,2
45052,-0.045,0.030,1.007,-0.061,0.366,0.305,-79.761,248.601,144.836,0.9884,0.0090,-0.0246,-0.1494,0.00,0.00,0.081,3.0,96051.4,0.00,0.000,0.000,2
45252,-0.047,0.030,1.000,-0.122,0.427,0.122,-79.761,248.601,144.836,0.9884,0.0095,-0.0248,-0.1497,0.00,0.00,0.020,3.0,96051.1,0.00,0.000,0.000,2
45452,-0.048,0.031,1.004,0.000,0.366,0.183,-79.761,248.601,144.836,0.9882,0.0120,-0.0247,-0.1506,0.00,0.00,0.059,3.2,96049.8,0.00,0.000,0.000,2
45652,-0.044,0.029,1.007,-0.061,0.305,0.183,-79.761,248.601,144.836,0.9882,0.0131,-0.0243,-0.1506,0.00,0.00,0.081,3.2,96049.3,0.00,0.000,0.000,2
45852,-0.044,0.031,1.003,-0.122,0.244,0.183,-69.126,256.752,150.516,0.9915,0.0134,-0.0221,-0.1273,0.00,0.00,0.043,3.0,96054.5,0.00,0.000,0.000,2
46052,-0.046,0.030,1.005,-0.061,0.366,0.183,-69.126,256.752,150.516,0.9915,0.0150,-0.0253,-0.1267,-0.00,0.00,0.067,3.4,96052.6,0.00,0.000,0.000,2
46252,-0.046,0.030,1.009,-0.061,0.305,0.183,-69.126,256.752,150.516,0.9915,0.0153,-0.0239,-0.1267,-0.00,0.00,0.106,3.2,96055.5,0.00,0.000,0.000,2
46452,-0.044,0.031,1.003,-0.183,0.244,0.244,-69.126,256.752,150.516,0.9916,0.0155,-0.0233,-0.1266,0.00,0.00,0.043,3.2,96050.5,0.00,0.000,0.000,2
46652,-0.048,0.032,1.003,-0.122,0.427,0.183,-69.126,256.752,150.516,0.9915,0.0158,-0.0248,-0.1266,-0.00,0.00,0.050,3.4,96052.0,0.00,0.000,0.000,2
46852,-0.047,0.031,1.004,-0.122,0.244,0.305,-69.126,256.752,150.516,0.9916,0.0137,-0.0226,-0.1262,-0.00,0.00,0.058,3.0,96054.7,0.00,0.000,0.000,2
47052,-0.047,0.032,1.006,0.000,0.366,0.244,-69.126,256.752,150.516,0.9915,0.0153,-0.0253,-0.1267,-0.00,0.00,0.073,3.4,96047.7,0.00,0.000,0.000,2
47252,-0.045,0.030,1.007,-0.122,0.305,0.305,-69.126,256.752,150.516,0.9916,0.0140,-0.0219,-0.1266,-0.00,0.00,0.081,3.0,96047.0,0.00,0.000,0.000,2
47452,-0.047,0.030,1.003,-0.061,0.244,0.183,-69.126,256.752,150.516,0.9918,0.0088,-0.0233,-0.1251,-0.00,0.00,0.044,2.8,96049.1,0.00,0.000,0.000,2
47652,-0.049,0.030,1.005,-0.122,0.366,0.183,-69.126,256.752,150.516,0.9918,0.0082,-0.0262,-0.1250,-0.00,0.00,0.064,3.2,96050.6,0.00,0.000,0.000,2
47852,-0.045,0.029,1.004,0.000,0.366,0.183,-69.126,256.752,150.516,0.9918,0.0081,-0.0244,-0.1248,-0.00,0.00,0.052,2.9,96048.6,0.00,0.000,0.000,2
48052,-0.045,0.032,1.002,-0.122,0.305,0.305,-69.126,256.752,150.516,0.9919,0.0098,-0.0224,-0.1248,-0.00,0.00,0.034,2.8,96047.1,0.00,0.000,0.000,2
48252,-0.044,0.030,1.004,0.000,0.366,0.122,-58.491,259.469,144.836,0.9943,0.0084,-0.0236,-0.1038,-0.00,0.00,0.057,2.9,96052.0,0.00,0.000,0.000,2
48452,-0.045,0.032,1.008,-0.183,0.366,0.183,-58.491,259.469,144.836,0.9943,0.0093,-0.0255,-0.1034,-0.00,0.00,0.091,3.1,96052.0,0.00,0.000,0.000,2
48652,-0.044,0.031,1.009,-0.122,0.366,0.122,-58.491,259.469,144.836,0.9943,0.0090,-0.0224,-0.1036,-0.00,0.00,0.100,2.8,96055.6,0.00,0.000,0.000,2
48852,-0.046,0.030,1.005,-0.122,0.366,0.244,-58.491,259.469,144.836,0.9942,0.0084,-0.0253,-0.1038,-0.00,0.00,0.062,3.1,96052.8,0.00,0.000,0.000,2
49052,-0.045,0.031,1.007,-0.183,0.366,0.244,-58.491,259.469,144.836,0.9943,0.0086,-0.0250,-0.1037,-0.00,0.00,0.081,3.0,96046.4,0.00,0.000,0.000,2
49252,-0.045,0.031,1.004,-0.061,0.366,0.122,-58.491,259.469,144.836,0.9943,0.0090,-0.0231,-0.1034,-0.00,0.00,0.057,2.8,96053.4,0.00,0.000,0.000,2
49452,-0.046,0.030,1.005,-0.122,0.305,0.244,-58.491,259.469,144.836,0.9943,0.0085,-0.0247,-0.1037,-0.00,0.00,0.063,3.0,96052.0,0.00,0.000,0.000,2
49652,-0.048,0.030,1.008,-0.122,0.366,0.183,-58.491,259.469,144.836,0.9943,0.0080,-0.0250,-0.1038,-0.00,0.00,0.092,3.0,96053.4,0.00,0.000,0.000,2
49852,-0.045,0.032,1.005,-0.122,0.427,0.244,-58.491,259.469,144.836,0.9943,0.0097,-0.0220,-0.1035,-0.00,0.00,0.063,2.8,96043.0,0.00,0.000,0.000,2
50052,-0.045,0.029,1.009,-0.061,0.305,0.183,-58.491,259.469,144.836,0.9943,0.0086,-0.0233,-0.1038,-0.00,0.00,0.105,2.8,96045.8,0.00,0.000,0.000,2
50252,-0.046,0.029,1.003,-0.061,0.366,0.183,-58.491,259.469,144.836,0.9943,0.0082,-0.0248,-0.1038,0.00,0.00,0.048,3.0,96047.9,0.00,0.000,0.000,2
50452,-0.046,0.031,1.004,-0.061,0.366,0.244,-67.353,255.394,130.637,0.9920,0.0152,-0.0247,-0.1226,-0.00,0.00,0.053,3.3,96048.4,0.00,0.000,0.000,2
50652,-0.045,0.032,1.001,-0.061,0.244,0.183,-67.353,255.394,130.637,0.9918,0.0156,-0.0228,-0.1246,-0.00,0.00,0.025,3.2,96050.7,0.00,0.000,0.000,2
50852,-0.046,0.031,1.005,-0.122,0.366,0.244,-67.353,255.394,130.637,0.9921,0.0091,-0.0232,-0.1229,-0.00,0.00,0.063,2.9,96052.1,0.00,0.000,0.000,2
51052,-0.046,0.031,1.005,0.000,0.305,0.183,-67.353,255.394,130.637,0.9921,0.0089,-0.0246,-0.1226,-0.00,0.00,0.063,3.0,96050.6,0.00,0.000,0.000,2
51252,-0.047,0.031,1.003,-0.183,0.305,0.244,-67.353,255.394,130.637,0.9921,0.0093,-0.0261,-0.1226,-0.00,0.00,0.049,3.2,96047.9,0.00,0.000,0.000,2
51452,-0.046,0.029,1.004,0.061,0.244,0.122,-67.353,255.394,130.637,0.9920,0.0087,-0.0260,-0.1230,-0.00,0.00,0.053,3.1,96050.7,0.00,0.000,0.000,2
51652,-0.047,0.031,1.006,-0.061,0.305,0.183,-67.353,255.394,130.637,0.9921,0.0087,-0.0249,-0.1228,-0.00,0.00,0.073,3.0,96044.4,0.00,0.000,0.000,2
51852,-0.046,0.030,1.005,-0.122,0.244,0.183,-67.353,255.394,130.637,0.9921,0.0088,-0.0253,-0.1227,0.00,0.00,0.063,3.1,96049.5,0.00,0.000,0.000,2
52052,-0.045,0.029,1.004,-0.061,0.305,0.244,-67.353,255.394,130.637,0.9921,0.0083,-0.0247,-0.1229,0.00,0.00,0.057,3.0,96042.3,0.00,0.000,0.000,2
52252,-0.045,0.030,1.006,-0.122,0.305,0.244,-67.353,255.394,130.637,0.9921,0.0091,-0.0254,-0.1228,0.00,0.00,0.072,3.1,96047.9,0.00,0.000,0.000,2
52452,-0.045,0.031,1.003,0.000,0.305,0.244,-67.353,255.394,130.637,0.9921,0.0096,-0.0227,-0.1227,0.00,0.00,0.048,2.8,96050.6,0.00,0.000,0.000,2
52652,-0.047,0.031,1.003,-0.122,0.305,0.183,-67.353,255.394,130.637,0.9921,0.0089,-0.0257,-0.1227,0.00,0.00,0.049,3.1,96048.6,0.00,0.000,0.000,2
52852,-0.046,0.031,1.002,-0.061,0.244,0.183,-72.671,259.469,161.876,0.9912,0.0092,-0.0261,-0.1294,0.00,0.00,0.039,3.2,96052.3,0.00,0.000,0.000,2
53052,-0.046,0.030,1.004,-0.061,0.244,0.183,-72.671,259.469,161.876,0.9912,0.0082,-0.0245,-0.1298,0.00,0.00,0.057,3.0,96048.6,0.00,0.000,0.000,2
53252,-0.044,0.031,1.008,-0.061,0.366,0.122,-72.671,259.469,161.876,0.9913,0.0090,-0.0231,-0.1294,0.01,0.00,0.090,2.8,96045.8,0.00,0.000,0.000,2
53452,-0.045,0.031,1.004,-0.061,0.244,0.183,-72.671,259.469,161.876,0.9912,0.0089,-0.0248,-0.1296,0.01,0.00,0.053,3.0,96047.8,0.00,0.000,0.000,2
53652,-0.045,0.030,1.006,-0.122,0.305,0.122,-72.671,259.469,161.876,0.9913,0.0085,-0.0238,-0.1294,0.01,0.00,0.071,2.9,96047.9,0.00,0.000,0.000,2
53852,-0.045,0.030,1.006,-0.061,0.305,0.244,-72.671,259.469,161.876,0.9912,0.0081,-0.0241,-0.1299,0.01,0.00,0.072,2.9,96048.5,0.00,0.000,0.000,2
54052,-0.049,0.030,1.005,-0.061,0.244,0.244,-72.671,259.469,161.876,0.9911,0.0092,-0.0273,-0.1297,0.01,0.00,0.069,3.3,96047.2,0.00,0.000,0.000,2
54252,-0.046,0.030,1.005,-0.183,0.305,0.183,-72.671,259.469,161.876,0.9913,0.0087,-0.0245,-0.1294,0.01,0.00,0.062,3.0,96047.2,0.00,0.000,0.000,2
54452,-0.045,0.030,1.003,-0.122,0.305,0.244,-72.671,259.469,161.876,0.9912,0.0085,-0.0250,-0.1296,0.01,0.00,0.043,3.0,96048.6,0.00,0.000,0.000,2
54652,-0.044,0.030,1.006,-0.122,0.244,0.183,-72.671,259.469,161.876,0.9912,0.0109,-0.0207,-0.1305,0.01,0.00,0.071,2.7,96049.8,0.00,0.000,0.000,2
54852,-0.046,0.030,1.003,-0.061,0.244,0.122,-72.671,259.469,161.876,0.9912,0.0086,-0.0249,-0.1296,0.01,0.00,0.043,3.0,96043.7,0.00,0.000,0.000,2
55052,-0.045,0.032,1.004,-0.183,0.244,0.183,-72.671,259.469,161.876,0.9912,0.0091,-0.0242,-0.1295,0.01,0.00,0.058,3.0,96042.2,0.00,0.000,0.000,2
55252,-0.046,0.031,1.006,-0.061,0.244,0.122,-72.671,259.469,150.516,0.9912,0.0091,-0.0253,-0.1298,0.01,0.00,0.077,3.1,96050.0,0.00,0.000,0.000,2
55452,-0.045,0.032,1.003,-0.122,0.366,0.183,-72.671,259.469,150.516,0.9912,0.0094,-0.0235,-0.1298,0.01,0.00,0.043,2.9,96048.6,0.00,0.000,0.000,2
55652,-0.044,0.030,1.003,-0.122,0.183,0.244,-72.671,259.469,150.516,0.9912,0.0092,-0.0220,-0.1304,0.01,0.00,0.047,2.7,96050.1,0.00,0.000,0.000,2
55852,-0.044,0.030,1.005,-0.061,0.305,0.244,-72.671,259.469,150.516,0.9912,0.0086,-0.0231,-0.1302,0.01,0.00,0.066,2.8,96049.3,0.00,0.000,0.000,2
56052,-0.045,0.032,1.005,-0.122,0.244,0.183,-72.671,259.469,150.516,0.9911,0.0103,-0.0236,-0.1303,0.01,0.00,0.063,3.0,96045.9,0.00,0.000,0.000,2
56252,-0.046,0.032,1.005,-0.183,0.366,0.122,-72.671,259.469,150.516,0.9912,0.0095,-0.0237,-0.1300,0.01,0.00,0.068,2.9,96043.0,0.00,0.000,0.000,2
56452,-0.046,0.029,1.009,-0.183,0.366,0.183,-72.671,259.469,150.516,0.9911,0.0082,-0.0256,-0.1303,0.01,0.00,0.101,3.1,96045.1,0.00,0.000,0.000,2
56652,-0.045,0.030,1.003,-0.061,0.366,0.244,-72.671,259.469,150.516,0.9912,0.0087,-0.0234,-0.1302,0.01,0.00,0.043,2.9,96046.5,0.00,0.000,0.000,2
56852,-0.044,0.031,1.005,-0.122,0.366,0.183,-72.671,259.469,150.516,0.9911,0.0092,-0.0252,-0.1300,0.01,0.00,0.067,3.1,96045.8,0.00,0.000,0.000,2
57052,-0.045,0.030,1.006,-0.122,0.244,0.183,-72.671,259.469,150.516,0.9912,0.0087,-0.0234,-0.1300,0.01,0.00,0.072,2.9,96048.6,0.00,0.000,0.000,2
57252,-0.046,0.029,1.004,0.000,0.244,0.244,-72.671,259.469,150.516,0.9911,0.0080,-0.0255,-0.1303,0.01,0.00,0.053,3.1,96043.0,0.00,0.000,0.000,2
57452,-0.046,0.031,1.009,-0.122,0.305,0.183,-72.671,259.469,150.516,0.9912,0.0090,-0.0239,-0.1300,0.01,0.00,0.106,2.9,96048.7,0.00,0.000,0.000,2
57652,-0.046,0.031,1.005,-0.122,0.305,0.122,-67.353,260.827,153.356,0.9925,0.0087,-0.0248,-0.1193,0.01,0.00,0.067,3.0,96043.2,0.00,0.000,0.000,2
57852,-0.045,0.031,1.005,-0.122,0.305,0.183,-67.353,260.827,153.356,0.9925,0.0085,-0.0237,-0.1195,0.02,0.00,0.062,2.9,96045.9,0.00,0.000,0.000,2
58052,-0.045,0.031,1.004,-0.061,0.366,0.183,-67.353,260.827,153.356,0.9925,0.0086,-0.0236,-0.1194,0.02,0.00,0.057,2.9,96043.7,0.00,0.000,0.000,2
58252,-0.045,0.029,1.004,-0.061,0.366,0.244,-67.353,260.827,153.356,0.9924,0.0076,-0.0247,-0.1200,0.02,0.00,0.052,3.0,96044.4,0.00,0.000,0.000,2
58452,-0.045,0.029,1.007,-0.122,0.366,0.183,-67.353,260.827,153.356,0.9925,0.0081,-0.0240,-0.1196,0.02,0.00,0.081,2.9,96042.3,0.00,0.000,0.000,2
58652,-0.045,0.032,1.006,-0.122,0.366,0.244,-67.353,260.827,153.356,0.9925,0.0094,-0.0256,-0.1193,0.02,0.00,0.077,3.1,96046.5,0.00,0.000,0.000,2
58852,-0.046,0.030,1.007,-0.061,0.366,0.122,-67.353,260.827,153.356,0.9925,0.0088,-0.0257,-0.1194,0.02,0.00,0.081,3.1,96047.2,0.00,0.000,0.000,2
59052,-0.046,0.030,1.002,-0.122,0.366,0.244,-67.353,260.827,153.356,0.9925,0.0087,-0.0234,-0.1196,0.02,0.00,0.034,2.9,96048.8,0.00,0.000,0.000,2
59252,-0.046,0.029,1.007,-0.244,0.366,0.183,-67.353,260.827,153.356,0.9925,0.0084,-0.0256,-0.1196,0.02,0.00,0.081,3.1,96045.2,0.00,0.000,0.000,2
59452,-0.048,0.031,1.004,0.000,0.366,0.244,-67.353,260.827,153.356,0.9925,0.0088,-0.0263,-0.1194,0.02,0.00,0.059,3.2,96045.3,0.00,0.000,0.000,2
59652,-0.048,0.030,1.006,-0.122,0.366,0.122,-67.353,260.827,153.356,0.9925,0.0083,-0.0258,-0.1195,0.02,0.00,0.073,3.1,96048.0,0.00,0.000,0.000,2
59852,-0.045,0.031,1.006,-0.183,0.366,0.244,-67.353,260.827,153.356,0.9925,0.0089,-0.0239,-0.1192,0.02,0.00,0.077,2.9,96045.9,0.00,0.000,0.000,2
60052,-0.047,0.032,1.000,-0.061,0.366,0.183,-69.126,262.186,139.156,0.9921,0.0096,-0.0255,-0.1224,0.02,0.00,0.021,3.1,96048.8,0.00,0.000,0.000,2
60252,-0.046,0.032,1.004,-0.061,0.366,0.183,-69.126,262.186,139.156,0.9921,0.0098,-0.0263,-0.1225,0.02,0.00,0.058,3.2,96047.4,0.00,0.000,0.000,2
60452,-0.044,0.030,1.006,-0.183,0.305,0.183,-69.126,262.186,139.156,0.9922,0.0089,-0.0225,-0.1226,0.02,0.00,0.076,2.8,96047.4,0.00,0.000,0.000,2
60652,-0.049,0.026,1.002,0.000,0.244,0.244,-69.126,262.186,139.156,0.9920,0.0080,-0.0268,-0.1228,0.02,0.00,0.034,3.2,96045.4,0.00,0.000,0.000,2
60852,-0.046,0.032,1.006,0.061,0.305,0.244,-69.126,262.186,139.156,0.9921,0.0098,-0.0259,-0.1225,0.02,0.00,0.078,3.2,96042.0,0.00,0.000,0.000,2
61052,-0.045,0.031,1.002,-0.061,0.244,0.244,-69.126,262.186,139.156,0.9921,0.0093,-0.0257,-0.1225,0.02,0.00,0.034,3.1,96046.8,0.00,0.000,0.000,2
61252,-0.044,0.029,1.008,-0.183,0.183,0.183,-69.126,262.186,139.156,0.9921,0.0088,-0.0225,-0.1228,0.02,0.00,0.095,2.8,96046.1,0.00,0.000,0.000,2
61452,-0.043,0.029,1.009,-0.183,0.427,0.305,-69.126,262.186,139.156,0.9921,0.0082,-0.0230,-0.1227,0.02,0.00,0.099,2.8,96050.4,0.00,0.000,0.000,2
61652,-0.045,0.031,1.008,-0.183,0.427,0.305,-69.126,262.186,139.156,0.9921,0.0090,-0.0241,-0.1224,0.02,0.00,0.091,2.9,96048.1,0.00,0.000,0.000,2
61852,-0.043,0.029,1.015,-0.061,0.183,0.305,-69.126,262.186,139.156,0.9921,0.0083,-0.0230,-0.1226,0.02,0.00,0.156,2.8,96042.8,0.00,0.000,0.000,2
62052,-0.046,0.034,1.004,-0.183,0.244,0.305,-69.126,262.186,139.156,0.9920,0.0113,-0.0273,-0.1224,0.02,0.00,0.059,3.4,96044.9,0.00,0.000,0.000,2
62252,-0.045,0.029,1.004,0.000,0.366,0.244,-69.126,262.186,139.156,0.9918,0.0139,-0.0262,-0.1242,0.02,0.00,0.057,3.4,96047.5,0.00,0.000,0.000,2
