Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
2618,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0001,1.0000,0.0000,-0.0002,0.00,0.00,0.00,0.00,86792.8,0,0.00,0.00,2
2627,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0002,1.0000,0.0001,-0.0004,0.00,0.00,0.00,0.04,86792.8,0,0.00,0.00,2
2647,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0003,1.0000,0.0001,-0.0005,0.00,0.00,0.00,0.07,86792.8,0,0.00,0.00,2
2667,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0004,1.0000,0.0001,-0.0007,0.00,0.00,0.00,0.10,86792.8,0,0.00,0.00,2
2687,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0005,1.0000,0.0002,-0.0009,0.00,0.00,0.00,0.12,86792.8,0,0.00,0.00,2
2717,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0006,1.0000,0.0002,-0.0011,0.00,0.00,0.00,0.14,86792.8,0,0.00,0.00,2
2727,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0006,1.0000,0.0002,-0.0013,0.00,0.00,0.00,0.17,86792.8,0,0.00,0.00,2
2747,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0007,1.0000,0.0003,-0.0015,0.00,0.00,0.00,0.19,86792.8,0,0.00,0.00,2
2767,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0008,1.0000,0.0003,-0.0016,0.00,0.00,0.00,0.21,86792.8,0,0.00,0.00,2
2787,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0009,1.0000,0.0003,-0.0018,0.00,0.00,0.00,0.23,86792.8,0,0.00,0.00,2
2807,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0010,1.0000,0.0004,-0.0020,0.00,0.00,0.00,0.26,86792.8,0,0.00,0.00,2
2837,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0011,1.0000,0.0004,-0.0022,0.00,0.00,0.00,0.28,86792.8,0,0.00,0.00,2
2847,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0012,1.0000,0.0004,-0.0024,0.00,0.00,0.00,0.31,86792.8,0,0.00,0.00,2
2867,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0013,1.0000,0.0005,-0.0025,0.00,0.00,0.00,0.33,86792.8,0,0.00,0.00,2
2887,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0014,1.0000,0.0005,-0.0027,0.00,0.00,0.00,0.35,86792.8,0,0.00,0.00,2
2907,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0015,1.0000,0.0005,-0.0029,0.00,0.00,0.00,0.37,86792.8,0,0.00,0.00,2
2927,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0016,1.0000,0.0006,-0.0031,0.00,0.00,0.00,0.40,86792.8,0,0.00,0.00,2
2957,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0017,1.0000,0.0006,-0.0033,0.00,0.00,0.00,0.42,86792.8,0,0.00,0.00,2
2967,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0018,1.0000,0.0006,-0.0034,0.00,0.00,0.00,0.44,86792.8,0,0.00,0.00,2
2987,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0018,1.0000,0.0007,-0.0036,0.00,0.00,0.00,0.47,86792.8,0,0.00,0.00,2
3007,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0019,1.0000,0.0007,-0.0038,0.00,0.00,0.00,0.49,86792.8,0,0.00,0.00,2
3027,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0020,1.0000,0.0007,-0.0040,0.00,0.00,0.00,0.51,86792.8,0,0.00,0.00,2
3047,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0021,1.0000,0.0008,-0.0042,0.00,0.00,0.00,0.54,86792.8,0,0.00,0.00,2
3077,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0022,1.0000,0.0008,-0.0043,0.00,0.00,0.00,0.56,86792.8,0,0.00,0.00,2
3087,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0023,1.0000,0.0009,-0.0045,0.00,0.00,0.00,0.58,86792.8,0,0.00,0.00,2
3107,0.051,0.049,-1.000,0.000,0.000,0.000,-13.000,-19.000,-44.000,0.0024,1.0000,0.0009,-0.0047,0.00,0.00,0.00,0.60,86792.8,0,0.00,0.00,2
