Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
16522,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0131,0.0000,-0.00,0.00,19.55,2.11,86133.1,0,0.00,0.00,3
16541,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0131,0.0000,0.00,0.39,19.55,2.11,86133.1,0,0.00,0.00,3
16561,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0131,0.0000,0.01,0.78,19.55,2.11,86133.1,0,0.00,0.00,3
16581,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0131,0.0000,0.02,1.17,19.55,2.11,86133.1,0,0.00,0.00,3
16601,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0132,0.0000,0.04,1.56,19.55,2.11,86133.1,0,0.00,0.00,3
16621,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0132,0.0000,0.07,1.96,19.55,2.11,86133.1,0,0.00,0.00,3
16641,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0132,0.0000,0.10,2.35,19.55,2.11,86133.1,0,0.00,0.00,3
16661,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0132,0.0000,0.13,2.74,19.55,2.11,86133.1,0,0.00,0.00,3
16681,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0132,0.0000,0.17,3.13,19.55,2.11,86133.1,0,0.00,0.00,3
16701,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0132,0.0000,0.22,3.52,19.55,2.12,86133.1,0,0.00,0.00,3
16721,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0132,0.0000,0.27,3.91,19.55,2.12,86133.1,0,0.00,0.00,3
16741,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0132,0.0000,0.32,4.30,19.55,2.12,86133.1,0,0.00,0.00,3
16761,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0129,-0.0132,0.0000,0.38,4.69,19.55,2.12,86133.1,0,0.00,0.00,3
16781,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0132,0.0000,0.45,5.08,19.55,2.12,86133.1,0,0.00,0.00,3
16801,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0132,0.0000,0.52,5.47,19.55,2.12,86133.1,0,0.00,0.00,3
16821,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0132,0.0000,0.59,5.86,19.55,2.12,86133.1,0,0.00,0.00,3
16841,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0132,0.0000,0.68,6.25,19.55,2.12,86133.1,0,0.00,0.00,3
16861,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0132,0.0000,0.76,6.64,19.55,2.12,86133.1,0,0.00,0.00,3
16881,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0132,0.0000,0.85,7.03,19.55,2.12,86133.1,0,0.00,0.00,3
16901,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0132,0.0000,0.95,7.42,19.55,2.12,86133.1,0,0.00,0.00,3
16921,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0132,0.0000,1.05,7.80,19.55,2.12,86133.1,0,0.00,0.00,3
16941,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0132,0.0000,1.16,8.19,19.55,2.13,86133.1,0,0.00,0.00,3
16961,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0132,0.0000,1.27,8.58,19.55,2.13,86133.1,0,0.00,0.00,3
16981,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0132,0.0000,1.39,8.96,19.55,2.13,86133.1,0,0.00,0.00,3
17001,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0133,0.0000,1.51,9.35,19.55,2.13,86133.1,0,0.00,0.00,3
17021,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0133,0.0000,1.63,9.73,19.55,2.13,86133.1,0,0.00,0.00,3
17041,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0133,0.0000,1.76,10.11,19.55,2.13,86133.1,0,0.00,0.00,3
17061,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0133,0.0000,1.90,10.49,19.55,2.13,86133.1,0,0.00,0.00,3
17081,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0133,0.0000,2.04,10.87,19.55,2.13,86133.1,0,0.00,0.00,3
17101,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0133,0.0000,2.19,11.24,19.55,2.13,86133.1,0,0.00,0.00,3
17121,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0133,0.0000,2.33,11.62,19.55,2.13,86133.1,0,0.00,0.00,3
17141,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0133,0.0000,2.49,11.99,19.55,2.13,86133.1,0,0.00,0.00,3
17161,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0130,-0.0133,0.0000,2.65,12.36,19.55,2.13,86133.1,0,0.00,0.00,3
17181,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0133,0.0000,2.81,12.73,19.55,2.14,86133.1,0,0.00,0.00,3
17201,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0133,0.0000,2.97,13.09,19.55,2.14,86133.1,0,0.00,0.00,3
17221,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0133,0.0000,3.14,13.45,19.55,2.14,86133.1,0,0.00,0.00,3
17241,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0133,0.0000,3.32,13.81,19.55,2.14,86133.1,0,0.00,0.00,3
17261,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0133,0.0000,3.49,14.16,19.55,2.14,86133.1,0,0.00,0.00,3
17281,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0133,0.0000,3.67,14.51,19.55,2.14,86133.1,0,0.00,0.00,3
17301,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0133,0.0000,3.86,14.85,19.55,2.14,86133.1,0,0.00,0.00,3
17321,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0133,0.0000,4.04,15.19,19.55,2.14,86133.1,0,0.00,0.00,3
17341,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0133,0.0000,4.23,15.53,19.55,2.14,86133.1,0,0.00,0.00,3
17361,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0133,0.0000,4.42,15.86,19.55,2.14,86133.1,0,0.00,0.00,3
17381,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0134,0.0000,4.61,16.18,19.55,2.14,86133.1,0,0.00,0.00,3
17401,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0134,0.0000,4.81,16.50,19.55,2.14,86133.1,0,0.00,0.00,3
17421,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0134,0.0000,5.00,16.81,19.55,2.15,86133.1,0,0.00,0.00,3
17441,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0134,0.0000,5.20,17.12,19.55,2.15,86133.1,0,0.00,0.00,3
17461,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0134,0.0000,5.40,17.42,19.55,2.15,86133.1,0,0.00,0.00,3
17481,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0134,0.0000,5.60,17.71,19.55,2.15,86133.1,0,0.00,0.00,3
17501,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0134,0.0000,5.80,18.00,19.55,2.15,86133.1,0,0.00,0.00,3
17521,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0134,0.0000,6.00,18.28,19.55,2.15,86133.1,0,0.00,0.00,3
17541,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0134,0.0000,6.20,18.55,19.55,2.15,86133.1,0,0.00,0.00,3
17561,0.052,-0.051,-0.997,0.000,0.000,0.000,0.000,-0.000,0.000,0.9998,-0.0131,-0.0134,0.0000,6.40,18.81,19.55,2.15,86133.1,0,0.00,0.00,3
