Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QW,QX,QY,QZ,AltFilt,VelFilt,AccVertLiq,Tilt,Pressao,Servo,Gain1,Gain2,Estado
4498,-0.048,0.029,1.002,-0.122,0.183,0.183,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.00,0.01,0.024,0.0,96038.2,0.00,0.000,0.000,2
4698,-0.049,0.030,0.999,0.000,0.244,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.00,0.01,-0.010,0.0,96036.7,0.00,0.000,0.000,2
4898,-0.048,0.031,1.000,-0.061,0.122,0.305,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.00,0.01,0.005,0.0,96036.8,0.00,0.000,0.000,2
5098,-0.050,0.030,1.005,-0.061,0.122,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.01,0.01,0.048,0.0,96035.4,0.00,0.000,0.000,2
5298,-0.050,0.030,0.999,-0.061,0.122,0.305,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.01,0.02,-0.014,0.0,96041.7,0.00,0.000,0.000,2
5498,-0.048,0.029,1.003,-0.183,0.244,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.01,0.02,0.034,0.0,96035.4,0.00,0.000,0.000,2
5698,-0.049,0.030,1.003,-0.061,0.122,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.02,0.02,0.029,0.0,96038.9,0.00,0.000,0.000,2
5898,-0.049,0.031,1.002,-0.061,0.244,0.183,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.02,0.03,0.019,0.0,96038.9,0.00,0.000,0.000,2
6098,-0.048,0.029,1.002,-0.061,0.183,0.305,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.03,0.03,0.019,0.0,96034.9,0.00,0.000,0.000,2
6298,-0.049,0.031,1.002,-0.061,0.183,0.183,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.04,0.04,0.019,0.0,96039.6,0.00,0.000,0.000,2
6498,-0.050,0.032,1.000,0.000,0.183,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.04,0.04,0.005,0.0,96037.6,0.00,0.000,0.000,2
6698,-0.046,0.029,1.006,-0.061,0.305,0.183,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.05,0.04,0.057,0.0,96037.5,0.00,0.000,0.000,2
6898,-0.049,0.030,1.001,-0.061,0.244,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.06,0.05,0.014,0.0,96036.9,0.00,0.000,0.000,2
7098,-0.048,0.030,1.002,-0.061,0.305,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.07,0.05,0.024,0.0,96038.9,0.00,0.000,0.000,2
7298,-0.050,0.033,1.001,-0.122,0.305,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,0.08,0.05,0.014,0.0,96038.3,0.00,0.000,0.000,2
7499,-0.048,0.031,1.001,-0.122,0.244,0.427,-63.809,271.695,147.676,1.0000,0.0056,-0.0031,-0.0065,0.09,0.06,0.020,0.7,96034.7,0.00,0.000,0.000,2
7698,-0.051,0.033,1.005,-0.061,0.305,0.244,-63.809,271.695,147.676,0.9956,0.0200,-0.0260,-0.0880,0.10,0.06,0.070,3.8,96038.9,0.00,0.000,0.000,2
7898,-0.049,0.029,1.000,0.000,0.122,0.183,-63.809,271.695,147.676,0.9933,0.0154,-0.0260,-0.1113,0.12,0.07,0.011,3.5,96041.7,0.00,0.000,0.000,2
8098,-0.048,0.030,1.001,-0.061,0.183,0.183,-63.809,271.695,147.676,0.9934,0.0158,-0.0253,-0.1112,0.13,0.07,0.025,3.4,96037.5,0.00,0.000,0.000,2
8298,-0.048,0.031,1.000,0.000,0.122,0.244,-63.809,271.695,147.676,0.9934,0.0160,-0.0255,-0.1111,0.15,0.08,0.016,3.5,96036.9,0.00,0.000,0.000,2
8498,-0.049,0.030,1.002,-0.122,0.244,0.122,-63.809,271.695,147.676,0.9934,0.0159,-0.0253,-0.1111,0.16,0.09,0.035,3.4,96038.3,0.00,0.000,0.000,2
8698,-0.049,0.030,0.998,-0.122,0.183,0.183,-63.809,271.695,147.676,0.9933,0.0158,-0.0258,-0.1112,0.18,0.09,-0.003,3.5,96041.2,0.00,0.000,0.000,2
8898,-0.049,0.029,1.002,-0.061,0.122,0.244,-63.809,271.695,147.676,0.9934,0.0144,-0.0232,-0.1112,0.20,0.10,0.035,3.1,96034.0,0.00,0.000,0.000,2
9098,-0.049,0.032,1.004,-0.122,0.183,0.183,-63.809,271.695,147.676,0.9934,0.0161,-0.0251,-0.1110,0.22,0.11,0.055,3.4,96037.5,0.00,0.000,0.000,2
9298,-0.047,0.031,1.001,0.000,0.183,0.183,-63.809,271.695,147.676,0.9934,0.0158,-0.0259,-0.1110,0.24,0.12,0.025,3.5,96039.7,0.00,0.000,0.000,2
9498,-0.048,0.032,1.001,-0.122,0.244,0.305,-63.809,271.695,147.676,0.9934,0.0161,-0.0247,-0.1109,0.27,0.12,0.030,3.4,96042.4,0.00,0.000,0.000,2
9698,-0.048,0.031,1.004,-0.122,0.244,0.244,-63.809,271.695,147.676,0.9934,0.0158,-0.0241,-0.1108,0.29,0.13,0.054,3.3,96041.8,0.00,0.000,0.000,2
9898,-0.049,0.031,1.000,0.000,0.183,0.244,-63.809,271.695,147.676,0.9934,0.0161,-0.0253,-0.1111,0.32,0.13,0.016,3.4,96035.4,0.00,0.000,0.000,2
10098,-0.048,0.029,1.000,-0.061,0.244,0.305,-63.809,271.695,147.676,0.9934,0.0148,-0.0237,-0.1112,0.35,0.14,0.015,3.2,96037.6,0.00,0.000,0.000,2
10298,-0.047,0.032,0.999,-0.061,0.122,0.244,-63.809,271.695,147.676,0.9934,0.0157,-0.0234,-0.1108,0.38,0.15,0.001,3.2,96038.2,0.00,0.000,0.000,2
10498,-0.049,0.031,1.002,-0.122,0.183,0.305,-63.809,271.695,147.676,0.9933,0.0159,-0.0259,-0.1111,0.41,0.15,0.035,3.5,96039.0,0.00,0.000,0.000,2
10698,-0.049,0.029,1.004,-0.061,0.183,0.183,-63.809,271.695,147.676,0.9934,0.0153,-0.0247,-0.1113,0.44,0.16,0.058,3.3,96037.6,0.00,0.000,0.000,2
10898,-0.047,0.034,1.003,-0.183,0.183,0.244,-63.809,271.695,147.676,0.9934,0.0164,-0.0246,-0.1106,0.47,0.17,0.045,3.4,96036.2,0.00,0.000,0.000,2
11098,-0.048,0.030,1.003,-0.061,0.244,0.305,-63.809,271.695,147.676,0.9933,0.0157,-0.0261,-0.1111,0.50,0.18,0.049,3.5,96038.3,0.00,0.000,0.000,2
11298,-0.049,0.029,1.003,-0.061,0.122,0.244,-63.809,271.695,147.676,0.9934,0.0154,-0.0250,-0.1112,0.54,0.18,0.044,3.4,96041.7,0.00,0.000,0.000,2
11498,-0.049,0.030,1.004,-0.122,0.244,0.183,-69.126,270.337,156.196,0.9926,0.0085,-0.0259,-0.1186,0.58,0.19,0.059,3.1,96037.5,0.00,0.000,0.000,2
11698,-0.048,0.030,1.002,-0.061,0.183,0.244,-69.126,270.337,156.196,0.9925,0.0092,-0.0277,-0.1188,0.62,0.20,0.040,3.3,96034.7,0.00,0.000,0.000,2
11898,-0.049,0.030,1.003,-0.122,0.244,0.305,-69.126,270.337,156.196,0.9926,0.0084,-0.0252,-0.1188,0.66,0.21,0.045,3.0,96038.2,0.00,0.000,0.000,2
12098,-0.048,0.029,0.999,-0.122,0.183,0.183,-69.126,270.337,156.196,0.9925,0.0080,-0.0258,-0.1189,0.70,0.21,0.006,3.1,96034.7,0.00,0.000,0.000,2
12298,-0.047,0.032,1.001,-0.122,0.183,0.244,-69.126,270.337,156.196,0.9926,0.0089,-0.0259,-0.1186,0.74,0.22,0.030,3.1,96036.9,0.00,0.000,0.000,2
12498,-0.048,0.031,1.001,-0.061,0.183,0.305,-69.126,270.337,156.196,0.9926,0.0086,-0.0254,-0.1187,0.79,0.23,0.030,3.1,96039.0,0.00,0.000,0.000,2
12698,-0.049,0.031,1.001,-0.061,0.122,0.305,-69.126,270.337,156.196,0.9926,0.0086,-0.0264,-0.1186,0.83,0.23,0.030,3.2,96035.4,0.00,0.000,0.000,2
12898,-0.049,0.032,1.002,-0.061,0.244,0.244,-69.126,270.337,156.196,0.9924,0.0103,-0.0287,-0.1189,0.88,0.24,0.035,3.5,96034.8,0.00,0.000,0.000,2
13098,-0.048,0.032,1.004,-0.122,0.244,0.244,-69.126,270.337,156.196,0.9926,0.0089,-0.0264,-0.1185,0.93,0.25,0.059,3.2,96039.0,0.00,0.000,0.000,2
13298,-0.050,0.028,1.001,0.000,0.183,0.244,-69.126,270.337,156.196,0.9925,0.0081,-0.0275,-0.1191,0.97,0.25,0.030,3.3,96038.5,0.00,0.000,0.000,2
13498,-0.048,0.029,1.000,-0.122,0.305,0.305,-62.036,275.771,173.235,0.9943,0.0081,-0.0256,-0.1034,1.02,0.26,0.020,3.1,96039.9,0.00,0.000,0.000,2
13698,-0.050,0.031,1.003,-0.061,0.183,0.244,-62.036,275.771,173.235,0.9943,0.0083,-0.0270,-0.1031,1.08,0.26,0.045,3.2,96037.0,0.00,0.000,0.000,2
13898,-0.049,0.031,1.002,-0.061,0.305,0.244,-62.036,275.771,173.235,0.9943,0.0084,-0.0260,-0.1030,1.13,0.27,0.040,3.1,96038.3,0.00,0.000,0.000,2
14098,-0.049,0.029,1.003,-0.061,0.244,0.183,-62.036,275.771,173.235,0.9943,0.0076,-0.0256,-0.1035,1.18,0.27,0.044,3.1,96036.3,0.00,0.000,0.000,2
14298,-0.049,0.032,1.001,-0.122,0.122,0.244,-62.036,275.771,173.235,0.9943,0.0088,-0.0272,-0.1029,1.23,0.28,0.031,3.3,96040.6,0.00,0.000,0.000,2
14498,-0.048,0.031,1.004,-0.122,0.061,0.244,-62.036,275.771,173.235,0.9943,0.0083,-0.0255,-0.1032,1.29,0.29,0.054,3.1,96041.3,0.00,0.000,0.000,2
14698,-0.051,0.030,1.004,-0.122,0.183,0.244,-62.036,275.771,173.235,0.9942,0.0084,-0.0275,-0.1032,1.35,0.29,0.055,3.3,96039.9,0.00,0.000,0.000,2
14898,-0.048,0.031,1.004,-0.122,0.122,0.183,-62.036,275.771,173.235,0.9943,0.0085,-0.0263,-0.1029,1.40,0.30,0.054,3.2,96039.2,0.00,0.000,0.000,2
15098,-0.048,0.031,1.002,0.000,0.305,0.122,-62.036,275.771,173.235,0.9943,0.0084,-0.0257,-0.1030,1.46,0.30,0.035,3.1,96038.5,0.00,0.000,0.000,2
15298,-0.049,0.033,1.003,-0.061,0.183,0.183,-62.036,275.771,173.235,0.9944,0.0092,-0.0260,-0.1024,1.52,0.31,0.050,3.2,96037.1,0.00,0.000,0.000,2
15498,-0.048,0.031,1.002,-0.122,0.122,0.305,-62.036,275.771,173.235,0.9943,0.0084,-0.0261,-0.1030,1.58,0.32,0.040,3.1,96037.8,0.00,0.000,0.000,2
15698,-0.048,0.032,1.000,-0.061,0.305,0.244,-62.036,275.771,173.235,0.9943,0.0088,-0.0264,-0.1028,1.64,0.33,0.016,3.2,96043.6,0.00,0.000,0.000,2
15898,-0.048,0.032,1.001,0.000,0.244,0.183,-62.036,275.771,173.235,0.9944,0.0089,-0.0250,-0.1028,1.71,0.33,0.030,3.0,96037.1,0.00,0.000,0.000,2
16098,-0.047,0.031,1.000,-0.061,0.305,0.183,-62.036,275.771,173.235,0.9944,0.0086,-0.0248,-0.1028,1.77,0.34,0.020,3.0,96037.8,0.00,0.000,0.000,2
16298,-0.049,0.030,1.001,-0.061,0.183,0.183,-62.036,275.771,173.235,0.9943,0.0084,-0.0263,-0.1030,1.83,0.35,0.026,3.2,96039.2,0.00,0.000,0.000,2
16498,-0.049,0.032,1.000,-0.061,0.244,0.183,-62.036,275.771,173.235,0.9943,0.0089,-0.0270,-0.1027,1.90,0.35,0.021,3.3,96036.4,0.00,0.000,0.000,2
16698,-0.050,0.031,1.002,-0.061,0.183,0.183,-62.036,275.771,173.235,0.9943,0.0083,-0.0273,-0.1032,1.97,0.36,0.036,3.3,96037.1,0.00,0.000,0.000,2
16898,-0.046,0.029,1.002,-0.122,0.244,0.305,-62.036,275.771,173.235,0.9943,0.0084,-0.0235,-0.1033,2.04,0.37,0.033,2.9,96033.6,0.00,0.000,0.000,2
17098,-0.050,0.029,1.000,-0.061,0.244,0.183,-62.036,275.771,173.235,0.9942,0.0078,-0.0269,-0.1035,2.11,0.37,0.011,3.2,96039.2,0.00,0.000,0.000,2
17298,-0.050,0.030,1.003,-0.061,0.244,0.183,-56.719,268.978,147.676,0.9949,0.0085,-0.0270,-0.0969,2.18,0.38,0.045,3.2,96039.9,0.00,0.000,0.000,2
17498,-0.048,0.032,1.001,-0.061,0.244,0.244,-56.719,268.978,147.676,0.9949,0.0102,-0.0285,-0.0967,2.25,0.38,0.030,3.5,96037.8,0.00,0.000,0.000,2
17698,-0.049,0.031,1.002,-0.122,0.244,0.183,-56.719,268.978,147.676,0.9950,0.0087,-0.0251,-0.0966,2.32,0.39,0.035,3.0,96038.5,0.00,0.000,0.000,2
17898,-0.049,0.029,1.000,-0.061,0.244,0.244,-56.719,268.978,147.676,0.9949,0.0080,-0.0266,-0.0972,2.39,0.39,0.020,3.2,96037.8,0.00,0.000,0.000,2
18098,-0.048,0.030,1.001,-0.061,0.244,0.244,-56.719,268.978,147.676,0.9949,0.0083,-0.0255,-0.0970,2.47,0.40,0.030,3.1,96037.7,0.00,0.000,0.000,2
18298,-0.047,0.031,1.002,-0.122,0.122,0.305,-56.719,268.978,147.676,0.9950,0.0093,-0.0229,-0.0972,2.54,0.41,0.034,2.8,96039.2,0.00,0.000,0.000,2
18498,-0.049,0.032,1.000,-0.061,0.183,0.244,-56.719,268.978,147.676,0.9950,0.0090,-0.0259,-0.0965,2.62,0.41,0.021,3.1,96038.5,0.00,0.000,0.000,2
18698,-0.050,0.031,1.003,-0.122,0.244,0.244,-56.719,268.978,147.676,0.9949,0.0084,-0.0266,-0.0968,2.69,0.42,0.045,3.2,96033.7,0.00,0.000,0.000,2
18898,-0.049,0.029,1.003,-0.061,0.183,0.244,-56.719,268.978,147.676,0.9949,0.0086,-0.0262,-0.0968,2.77,0.43,0.045,3.2,96040.0,0.00,0.000,0.000,2
19098,-0.049,0.028,0.999,-0.183,0.244,0.244,-56.719,268.978,147.676,0.9949,0.0084,-0.0259,-0.0970,2.85,0.43,0.006,3.1,96036.5,0.00,0.000,0.000,2
19298,-0.047,0.032,1.002,-0.183,0.244,0.183,-56.719,268.978,147.676,0.9950,0.0093,-0.0262,-0.0964,2.93,0.44,0.035,3.2,96034.3,0.00,0.000,0.000,2
19498,-0.048,0.031,1.001,-0.061,0.244,0.183,-56.719,268.978,147.676,0.9949,0.0084,-0.0250,-0.0969,3.01,0.44,0.025,3.0,96037.1,0.00,0.000,0.000,2
19698,-0.048,0.031,1.000,0.000,0.244,0.244,-56.719,268.978,147.676,0.9950,0.0088,-0.0255,-0.0965,3.09,0.45,0.020,3.1,96039.3,0.00,0.000,0.000,2
19898,-0.055,0.029,1.001,-0.061,0.305,0.122,-56.719,268.978,147.676,0.9948,0.0110,-0.0288,-0.0974,3.17,0.45,0.029,3.5,96039.9,0.00,0.000,0.000,2
20098,-0.050,0.031,1.004,-0.122,0.122,0.305,-56.719,268.978,147.676,0.9947,0.0158,-0.0232,-0.0990,3.25,0.45,0.055,3.2,96036.4,0.00,0.000,0.000,2
20298,-0.046,0.030,1.006,-0.061,0.183,0.122,-56.719,268.978,147.676,0.9947,0.0139,-0.0280,-0.0982,3.33,0.46,0.077,3.6,96039.3,0.00,0.000,0.000,2
20498,-0.049,0.030,1.000,-0.061,0.183,0.244,-56.719,268.978,147.676,0.9947,0.0149,-0.0228,-0.0991,3.41,0.46,0.016,3.1,96034.3,0.00,0.000,0.000,2
20698,-0.051,0.030,1.000,0.000,0.244,0.183,-56.719,268.978,147.676,0.9948,0.0094,-0.0286,-0.0972,3.49,0.47,0.012,3.4,96033.7,0.00,0.000,0.000,2
20898,-0.050,0.030,1.005,0.000,0.244,0.122,-56.719,268.978,147.676,0.9948,0.0089,-0.0279,-0.0971,3.57,0.48,0.069,3.4,96034.3,0.00,0.000,0.000,2
21098,-0.049,0.032,1.003,-0.122,0.244,0.183,-56.719,268.978,147.676,0.9950,0.0087,-0.0258,-0.0966,3.66,0.48,0.050,3.1,96036.6,0.00,0.000,0.000,2
21298,-0.050,0.027,1.003,-0.061,0.244,0.244,-56.719,268.978,147.676,0.9948,0.0079,-0.0269,-0.0975,3.74,0.49,0.044,3.2,96038.0,0.00,0.000,0.000,2
21498,-0.050,0.029,1.000,-0.122,0.183,0.244,-56.719,268.978,147.676,0.9949,0.0082,-0.0267,-0.0969,3.83,0.50,0.016,3.2,96040.0,0.00,0.000,0.000,2
21698,-0.049,0.032,1.000,0.000,0.122,0.183,-56.719,268.978,147.676,0.9949,0.0087,-0.0263,-0.0966,3.91,0.50,0.011,3.2,96036.5,0.00,0.000,0.000,2
21898,-0.047,0.030,1.005,-0.061,0.183,0.244,-56.719,268.978,147.676,0.9950,0.0083,-0.0249,-0.0969,4.00,0.51,0.068,3.0,96032.9,0.00,0.000,0.000,2
21918,-0.050,0.029,1.003,-0.061,0.244,0.305,-56.719,268.978,147.676,0.9949,0.0091,-0.0251,-0.0972,4.01,0.51,0.045,3.1,96039.4,0.00,0.000,0.000,3
21938,-0.047,0.031,1.004,-0.122,0.122,0.244,-56.719,268.978,147.676,0.9949,0.0098,-0.0250,-0.0974,4.02,0.51,0.058,3.1,96034.4,0.00,0.000,0.000,3
21958,-0.047,0.030,1.002,-0.122,0.366,0.244,-56.719,268.978,147.676,0.9948,0.0105,-0.0250,-0.0977,4.03,0.51,0.034,3.1,96031.4,0.00,0.000,0.000,3
21978,-0.048,0.030,1.002,-0.061,0.122,0.305,-56.719,268.978,147.676,0.9948,0.0112,-0.0251,-0.0979,4.04,0.51,0.040,3.2,96032.2,0.00,0.000,0.000,3
21998,-0.049,0.028,1.002,0.000,0.122,0.305,-56.719,268.978,147.676,0.9948,0.0114,-0.0253,-0.0981,4.05,0.52,0.035,3.2,96037.3,0.00,0.000,0.000,3
22018,-0.047,0.030,1.003,-0.061,0.183,0.244,-56.719,268.978,147.676,0.9948,0.0119,-0.0251,-0.0983,4.05,0.52,0.049,3.2,96037.3,0.00,0.000,0.000,3
22038,-0.049,0.032,1.004,-0.061,0.244,0.305,-56.719,268.978,147.676,0.9947,0.0124,-0.0254,-0.0984,4.06,0.52,0.055,3.2,96035.2,0.00,0.000,0.000,3
22058,-0.047,0.030,1.000,-0.122,0.244,0.305,-56.719,268.978,147.676,0.9947,0.0124,-0.0251,-0.0984,4.07,0.52,0.020,3.2,96034.5,0.00,0.000,0.000,3
22078,-0.051,0.028,1.002,-0.061,0.244,0.183,-56.719,268.978,147.676,0.9947,0.0121,-0.0256,-0.0984,4.08,0.52,0.040,3.2,96035.9,0.00,0.000,0.000,3
22098,-0.047,0.031,0.998,-0.061,0.183,0.305,-56.719,268.978,147.676,0.9947,0.0125,-0.0254,-0.0985,4.09,0.52,-0.004,3.2,96035.2,0.00,0.000,0.000,3
22118,-0.047,0.030,1.005,-0.122,0.183,0.244,-56.719,268.978,147.676,0.9947,0.0125,-0.0252,-0.0985,4.10,0.52,0.063,3.2,96040.0,0.00,0.000,0.000,3
22138,-0.050,0.030,1.003,-0.061,0.183,0.244,-56.719,268.978,147.676,0.9947,0.0125,-0.0256,-0.0985,4.11,0.52,0.050,3.3,96036.6,0.00,0.000,0.000,3
22158,-0.047,0.030,1.004,-0.061,0.305,0.305,-56.719,268.978,147.676,0.9947,0.0125,-0.0254,-0.0985,4.12,0.52,0.059,3.2,96033.6,0.00,0.000,0.000,3
22178,-0.048,0.028,1.000,0.000,0.183,0.305,-56.719,268.978,147.676,0.9947,0.0122,-0.0254,-0.0985,4.12,0.52,0.020,3.2,96035.9,0.00,0.000,0.000,3
22198,-0.049,0.032,1.006,-0.061,0.183,0.305,-56.719,268.978,147.676,0.9947,0.0125,-0.0256,-0.0986,4.13,0.52,0.074,3.3,96035.9,0.00,0.000,0.000,3
22218,-0.048,0.031,1.001,-0.122,0.244,0.122,-56.719,268.978,147.676,0.9947,0.0127,-0.0256,-0.0985,4.14,0.52,0.031,3.3,96037.3,0.00,0.000,0.000,3
22238,-0.048,0.031,1.003,0.000,0.183,0.183,-56.719,268.978,147.676,0.9947,0.0127,-0.0256,-0.0985,4.15,0.52,0.050,3.3,96037.2,0.00,0.000,0.000,3
22258,-0.048,0.032,1.001,-0.061,0.183,0.244,-56.719,268.978,147.676,0.9947,0.0129,-0.0256,-0.0985,4.16,0.52,0.026,3.3,96037.3,0.00,0.000,0.000,3
22278,-0.050,0.030,1.000,0.000,0.122,0.183,-56.719,268.978,147.676,0.9947,0.0127,-0.0259,-0.0985,4.17,0.53,0.017,3.3,96034.5,0.00,0.000,0.000,3
22298,-0.048,0.029,1.000,-0.122,0.122,0.244,-56.719,268.978,147.676,0.9947,0.0124,-0.0258,-0.0984,4.18,0.53,0.016,3.3,96034.5,0.00,0.000,0.000,3
22318,-0.050,0.030,1.006,-0.122,0.122,0.183,-56.719,268.978,147.676,0.9947,0.0124,-0.0259,-0.0985,4.19,0.53,0.079,3.3,96035.2,0.00,0.000,0.000,3
22338,-0.049,0.031,1.000,-0.061,0.061,0.183,-56.719,268.978,147.676,0.9947,0.0127,-0.0259,-0.0985,4.20,0.53,0.021,3.3,96036.6,0.00,0.000,0.000,3
22358,-0.048,0.031,1.006,0.000,0.122,0.244,-56.719,268.978,147.676,0.9947,0.0127,-0.0257,-0.0985,4.20,0.53,0.073,3.3,96037.3,0.00,0.000,0.000,3
22378,-0.050,0.031,1.000,-0.061,0.183,0.183,-56.719,268.978,147.676,0.9947,0.0128,-0.0260,-0.0985,4.21,0.53,0.017,3.3,96035.9,0.00,0.000,0.000,3
22398,-0.050,0.031,1.002,0.000,0.183,0.244,-56.719,268.978,147.676,0.9947,0.0129,-0.0262,-0.0984,4.22,0.53,0.041,3.3,96035.8,0.00,0.000,0.000,3
22418,-0.049,0.029,1.001,-0.122,0.183,0.305,-56.719,268.978,147.676,0.9947,0.0125,-0.0260,-0.0984,4.23,0.53,0.025,3.3,96039.3,0.00,0.000,0.000,3
22438,-0.048,0.030,1.003,-0.061,0.244,0.244,-56.719,268.978,147.676,0.9947,0.0125,-0.0257,-0.0985,4.24,0.53,0.049,3.3,96036.4,0.00,0.000,0.000,3
22458,-0.048,0.030,1.002,0.000,0.183,0.183,-56.719,268.978,147.676,0.9947,0.0125,-0.0255,-0.0985,4.25,0.53,0.035,3.3,96036.5,0.00,0.000,0.000,3
22478,-0.049,0.030,1.005,-0.061,0.244,0.183,-56.719,268.978,147.676,0.9947,0.0124,-0.0257,-0.0985,4.26,0.53,0.069,3.3,96035.8,0.00,0.000,0.000,3
22498,-0.047,0.032,1.001,-0.061,0.183,0.244,-56.719,268.978,147.676,0.9947,0.0127,-0.0254,-0.0985,4.27,0.53,0.030,3.3,96037.9,0.00,0.000,0.000,3
22518,-0.049,0.031,1.003,-0.061,0.183,0.244,-56.719,268.978,147.676,0.9947,0.0127,-0.0256,-0.0985,4.28,0.53,0.050,3.3,96035.1,0.00,0.000,0.000,3
22538,-0.050,0.031,1.006,-0.122,0.183,0.183,-56.719,268.978,147.676,0.9947,0.0127,-0.0259,-0.0985,4.28,0.54,0.074,3.3,96036.6,0.00,0.000,0.000,3
22558,-0.049,0.029,1.003,-0.122,0.244,0.244,-56.719,268.978,147.676,0.9947,0.0124,-0.0259,-0.0984,4.29,0.54,0.045,3.3,96040.8,0.00,0.000,0.000,3
22578,-0.046,0.031,1.001,0.061,0.122,0.244,-56.719,268.978,147.676,0.9947,0.0126,-0.0254,-0.0985,4.30,0.54,0.030,3.3,96032.2,0.00,0.000,0.000,3
22598,-0.048,0.030,1.000,-0.122,0.183,0.305,-56.719,268.978,147.676,0.9947,0.0126,-0.0255,-0.0985,4.31,0.54,0.021,3.3,96035.8,0.00,0.000,0.000,3
22618,-0.049,0.033,0.998,-0.061,0.244,0.183,-56.719,268.978,147.676,0.9947,0.0130,-0.0258,-0.0985,4.32,0.54,-0.002,3.3,96032.2,0.00,0.000,0.000,3
22638,-0.048,0.032,1.003,0.000,0.183,0.183,-56.719,268.978,147.676,0.9947,0.0132,-0.0256,-0.0985,4.33,0.54,0.045,3.3,96033.0,0.00,0.000,0.000,3
22658,-0.048,0.030,1.002,-0.183,0.305,0.122,-65.581,275.771,150.516,0.9946,0.0135,-0.0255,-0.0992,4.34,0.54,0.040,3.3,96034.3,0.00,0.000,0.000,3
22678,-0.048,0.031,1.002,-0.061,0.305,0.305,-65.581,275.771,150.516,0.9946,0.0138,-0.0255,-0.0999,4.35,0.54,0.040,3.3,96034.5,0.00,0.000,0.000,3
22698,-0.052,0.032,1.002,-0.061,0.183,0.244,-65.581,275.771,150.516,0.9945,0.0141,-0.0258,-0.1006,4.36,0.54,0.042,3.4,96035.2,0.00,0.000,0.000,3
22718,-0.049,0.030,1.002,0.000,0.061,0.244,-65.581,275.771,150.516,0.9944,0.0141,-0.0258,-0.1014,4.37,0.54,0.040,3.4,96037.3,0.00,0.000,0.000,3
22738,-0.051,0.031,1.003,-0.122,0.244,0.244,-65.581,275.771,150.516,0.9943,0.0142,-0.0260,-0.1021,4.38,0.54,0.051,3.4,96032.9,0.00,0.000,0.000,3
22758,-0.050,0.030,0.999,-0.061,0.183,0.183,-65.581,275.771,150.516,0.9943,0.0142,-0.0261,-0.1028,4.38,0.54,0.007,3.4,96033.1,0.00,0.000,0.000,3
22778,-0.047,0.030,1.002,-0.122,0.183,0.244,-65.581,275.771,150.516,0.9942,0.0142,-0.0258,-0.1034,4.39,0.54,0.034,3.4,96034.5,0.00,0.000,0.000,3
22798,-0.049,0.031,1.001,-0.061,0.244,0.244,-65.581,275.771,150.516,0.9941,0.0142,-0.0258,-0.1041,4.40,0.54,0.026,3.4,96034.5,0.00,0.000,0.000,3
22818,-0.051,0.029,1.002,-0.061,0.244,0.244,-65.581,275.771,150.516,0.9941,0.0139,-0.0260,-0.1047,4.41,0.54,0.036,3.4,96033.6,0.00,0.000,0.000,3
22838,-0.049,0.033,1.004,0.000,0.183,0.183,-65.581,275.771,150.516,0.9940,0.0142,-0.0260,-0.1052,4.42,0.54,0.055,3.4,96035.0,0.00,0.000,0.000,3
22858,-0.050,0.026,1.002,-0.061,0.183,0.183,-65.581,275.771,150.516,0.9940,0.0136,-0.0261,-0.1056,4.43,0.54,0.035,3.4,96034.5,0.00,0.000,0.000,3
22878,-0.048,0.034,1.002,-0.122,0.122,0.183,-65.581,275.771,150.516,0.9939,0.0140,-0.0259,-0.1061,4.44,0.55,0.036,3.4,96036.5,0.00,0.000,0.000,3
22898,-0.048,0.028,1.002,0.000,0.122,0.122,-65.581,275.771,150.516,0.9939,0.0136,-0.0258,-0.1065,4.45,0.55,0.039,3.3,96030.9,0.00,0.000,0.000,3
22918,-0.050,0.028,1.004,-0.122,0.122,0.305,-65.581,275.771,150.516,0.9938,0.0132,-0.0259,-0.1070,4.46,0.55,0.059,3.3,96035.1,0.00,0.000,0.000,3
22938,-0.049,0.033,1.001,-0.122,0.244,0.305,-65.581,275.771,150.516,0.9938,0.0136,-0.0260,-0.1074,4.47,0.55,0.032,3.4,96037.2,0.00,0.000,0.000,3
22958,-0.051,0.028,1.001,-0.122,0.244,0.183,-65.581,275.771,150.516,0.9937,0.0132,-0.0263,-0.1077,4.48,0.55,0.026,3.4,96037.3,0.00,0.000,0.000,3
