Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
4945,0.002,-0.007,0.991,-0.122,-0.061,0.122,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.05,0.00,0.00,0.00,95699.2,0,0.00,0.00,2
5146,0.001,-0.006,0.994,0.000,-0.183,0.122,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.08,-0.00,0.00,0.00,95701.4,0,0.00,0.00,2
5345,0.002,-0.004,0.992,0.000,-0.122,0.122,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.09,0.00,0.00,0.00,95700.7,0,0.00,0.00,2
5545,0.000,-0.004,0.989,0.000,-0.122,0.183,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.06,-0.00,0.00,0.00,95702.0,0,0.00,0.00,2
5746,0.001,-0.005,0.995,0.000,-0.183,0.183,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.05,0.00,0.00,0.00,95700.0,0,0.00,0.00,2
5945,0.003,-0.004,0.994,0.061,-0.183,0.244,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.06,-0.00,0.00,0.00,95704.4,0,0.00,0.00,2
6145,0.000,-0.005,0.993,0.000,-0.244,0.122,0.000,0.000,0.000,1.0000,0.0000,0.0000,0.0000,-0.04,0.00,0.00,0.00,95699.4,0,0.00,0.00,2
6346,0.001,-0.004,0.997,0.000,0.000,0.061,-12.746,14.927,40.947,1.0000,0.0053,0.0021,-0.0029,-0.02,0.00,0.00,0.65,95696.6,0,0.00,0.00,2
6546,0.001,-0.005,0.992,0.000,-0.122,0.122,-12.746,14.927,40.947,0.9999,0.0122,0.0047,-0.0071,-0.01,-0.00,0.00,1.50,95701.5,0,0.00,0.00,2
6746,0.002,-0.006,0.990,-0.061,-0.122,0.061,-12.746,14.927,40.947,0.9997,0.0194,0.0072,-0.0122,0.00,-0.00,0.00,2.36,95700.7,0,0.00,0.00,2
6946,0.002,-0.005,0.993,-0.122,-0.183,0.122,-12.746,14.927,40.947,0.9994,0.0264,0.0093,-0.0185,0.03,0.00,0.00,3.21,95697.2,0,0.00,0.00,2
7146,0.001,-0.005,0.992,-0.061,-0.244,0.000,-12.746,14.927,40.947,0.9991,0.0328,0.0109,-0.0262,0.04,0.00,0.00,3.96,95698.0,0,0.00,0.00,2
7346,0.002,-0.006,0.994,0.000,-0.122,0.061,-12.746,14.927,40.947,0.9986,0.0373,0.0117,-0.0355,0.04,0.00,0.00,4.48,95698.7,0,0.00,0.00,2
7546,0.005,-0.004,0.991,0.061,-0.183,0.122,-12.746,14.927,40.947,0.9981,0.0397,0.0116,-0.0457,0.04,-0.00,0.00,4.75,95700.2,0,0.00,0.00,2
7746,0.003,-0.003,0.990,0.000,-0.061,0.000,-12.746,14.927,40.947,0.9975,0.0405,0.0113,-0.0563,0.04,-0.00,0.00,4.82,95702.9,0,0.00,0.00,2
7946,0.002,-0.004,0.993,-0.061,-0.122,0.122,-12.746,14.927,40.947,0.9969,0.0401,0.0106,-0.0672,0.04,-0.00,0.00,4.75,95702.3,0,0.00,0.00,2
8146,0.002,-0.006,0.995,0.000,-0.122,0.122,-12.746,14.927,40.947,0.9961,0.0390,0.0101,-0.0785,0.04,-0.00,0.00,4.62,95700.2,0,0.00,0.00,2
8346,0.001,-0.005,0.997,0.000,-0.244,0.183,-12.746,14.927,40.947,0.9952,0.0376,0.0097,-0.0902,0.03,0.00,0.00,4.45,95697.2,0,0.00,0.00,2
