Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
52442,-0.002,-0.002,0.989,0.305,0.366,0.122,-128.733,-25.279,-90.087,1.0000,-0.0001,0.0005,0.0052,0.08,-0.00,0.00,0.05,91368.6,0,0.00,0.00,2
52642,0.008,-0.001,0.999,0.061,0.061,0.061,-128.563,-27.265,-91.309,1.0000,0.0001,0.0006,0.0054,0.08,-0.00,0.00,0.06,91367.3,0,0.00,0.00,2
52842,0.001,-0.003,1.004,0.061,0.000,-0.000,-128.392,-26.002,-91.484,1.0000,0.0001,0.0006,0.0055,0.08,0.00,0.00,0.06,91370.7,0,0.00,0.00,2
53042,0.003,-0.002,1.000,-0.000,0.000,0.122,-128.733,-26.002,-91.484,1.0000,0.0001,0.0005,0.0057,0.08,-0.00,0.00,0.06,91367.3,0,0.00,0.00,2
53242,0.001,0.000,0.998,0.061,0.000,0.061,-128.563,-26.182,-90.960,1.0000,0.0002,0.0005,0.0059,0.08,-0.00,0.00,0.06,91369.3,0,0.00,0.00,2
53442,-0.004,-0.002,0.997,0.122,0.000,0.061,-129.927,-25.821,-90.960,1.0000,0.0002,0.0006,0.0060,0.08,-0.00,0.00,0.06,91366.6,0,0.00,0.00,2
53642,-0.001,0.000,0.997,0.061,0.000,0.061,-128.563,-26.904,-91.658,1.0000,0.0002,0.0006,0.0061,0.08,-0.00,0.00,0.07,91365.9,0,0.00,0.00,2
53842,-0.002,-0.002,0.997,0.122,0.061,0.122,-127.198,-25.821,-90.960,1.0000,0.0003,0.0006,0.0063,0.07,-0.00,0.00,0.07,91371.4,0,0.00,0.00,2
54042,-0.001,-0.001,0.997,0.122,0.061,0.122,-127.369,-26.363,-91.134,1.0000,0.0003,0.0006,0.0064,0.08,-0.00,0.00,0.07,91367.3,0,0.00,0.00,2
54242,-0.001,0.001,0.998,0.061,0.061,0.183,-128.222,-26.543,-91.309,1.0000,0.0002,0.0007,0.0066,0.07,-0.00,0.00,0.07,91367.9,0,0.00,0.00,2
54442,0.003,-0.000,0.994,0.122,0.061,0.061,-128.222,-26.904,-90.262,1.0000,-0.0002,-0.0000,0.0068,0.07,-0.00,0.00,0.00,91371.4,0,0.00,0.00,2
54642,-0.000,-0.001,0.996,0.061,0.000,0.122,-128.392,-24.918,-90.785,1.0000,-0.0001,-0.0000,0.0070,0.07,-0.00,0.00,0.00,91368.6,0,0.00,0.00,2
54842,-0.001,-0.000,0.994,0.061,0.061,0.122,-129.074,-26.002,-91.134,1.0000,-0.0001,0.0001,0.0071,0.07,-0.00,0.00,0.00,91365.9,0,0.00,0.00,2
55042,-0.002,0.001,0.995,0.061,0.061,-0.000,-129.074,-26.724,-90.087,1.0000,-0.0001,0.0001,0.0073,0.07,-0.00,0.00,0.00,91370.0,0,0.00,0.00,2
55242,-0.002,-0.000,0.999,0.122,-0.061,0.061,-129.074,-25.640,-91.833,1.0000,-0.0000,0.0001,0.0075,0.07,-0.00,0.00,0.00,91367.9,0,0.00,0.00,2
55442,-0.008,0.003,0.994,0.061,0.000,0.061,-128.563,-25.821,-91.658,1.0000,0.0002,0.0002,0.0076,0.06,-0.00,0.00,0.03,91370.0,0,0.00,0.00,2
55642,0.000,0.001,0.991,0.122,-0.061,0.061,-129.756,-27.807,-91.833,1.0000,0.0001,0.0002,0.0078,0.06,-0.00,0.00,0.03,91365.2,0,0.00,0.00,2
55842,-0.006,-0.006,0.985,0.183,0.122,0.061,-129.415,-26.002,-91.833,1.0000,-0.0000,0.0002,0.0079,0.05,-0.00,0.00,0.00,91371.4,0,0.00,0.00,2
56042,-0.004,0.008,1.000,-0.122,-0.061,0.061,-128.904,-25.821,-91.309,1.0000,-0.0002,0.0001,0.0081,0.05,-0.00,0.00,0.02,91374.1,0,0.00,0.00,2
56242,0.002,0.001,0.994,-0.854,-0.610,-0.000,-128.904,-26.904,-92.007,1.0000,-0.0003,-0.0001,0.0082,0.05,-0.00,0.00,0.04,91370.7,0,0.00,0.00,2
56442,-0.000,-0.007,0.998,-0.366,-0.305,-0.000,-128.904,-27.627,-90.960,1.0000,-0.0006,-0.0004,0.0083,0.05,-0.00,0.00,0.07,91365.9,0,0.00,0.00,2
56642,-0.002,0.000,0.996,-0.122,-0.061,0.061,-128.392,-27.807,-91.134,1.0000,-0.0007,-0.0006,0.0085,0.05,-0.00,0.00,0.10,91367.9,0,0.00,0.00,2
56842,0.000,0.000,1.006,1.160,0.854,0.183,-128.563,-26.543,-91.658,1.0000,-0.0006,-0.0004,0.0087,0.05,0.00,0.00,0.07,91372.0,0,0.00,0.00,2
57042,-0.001,0.007,0.999,0.183,0.122,0.061,-129.586,-25.821,-91.309,1.0000,-0.0005,-0.0005,0.0088,0.05,0.00,0.00,0.07,91372.1,0,0.00,0.00,2
57242,-0.009,-0.003,0.996,-0.061,-0.122,0.061,-127.710,-25.279,-91.833,1.0000,-0.0004,-0.0004,0.0090,0.05,-0.00,0.00,0.07,91370.0,0,0.00,0.00,2
57442,-0.001,0.001,0.996,0.183,0.122,0.183,-129.586,-26.904,-92.007,1.0000,-0.0005,-0.0003,0.0091,0.05,-0.00,0.00,0.07,91367.3,0,0.00,0.00,2
57642,0.008,0.001,1.001,-0.122,-0.122,0.122,-129.245,-27.265,-89.214,1.0000,-0.0004,-0.0004,0.0093,0.05,0.00,0.00,0.06,91367.3,0,0.00,0.00,2
57842,-0.003,-0.005,0.999,-0.000,-0.061,0.122,-129.756,-26.002,-91.833,1.0000,-0.0004,-0.0003,0.0094,0.05,-0.00,0.00,0.06,91368.0,0,0.00,0.00,2
58042,0.001,-0.000,0.994,-0.000,-0.061,0.061,-128.563,-27.265,-92.007,1.0000,-0.0003,-0.0002,0.0095,0.05,-0.00,0.00,0.05,91370.7,0,0.00,0.00,2
58242,0.001,-0.000,1.000,0.122,0.061,-0.000,-128.904,-26.904,-90.611,1.0000,-0.0003,-0.0002,0.0097,0.05,-0.00,0.00,0.04,91369.3,0,0.00,0.00,2
58442,0.006,-0.003,0.997,-0.244,0.000,0.122,-128.563,-26.182,-90.611,1.0000,-0.0003,-0.0002,0.0099,0.05,-0.00,0.00,0.03,91364.6,0,0.00,0.00,2
58642,0.005,-0.004,0.998,-0.000,0.000,0.061,-128.392,-26.724,-90.785,0.9999,-0.0004,-0.0003,0.0100,0.06,-0.00,0.00,0.05,91370.7,0,0.00,0.00,2
58842,0.003,-0.005,0.997,0.061,0.000,0.122,-128.733,-26.002,-91.484,0.9999,-0.0004,-0.0004,0.0102,0.06,-0.00,0.00,0.06,91369.3,0,0.00,0.00,2
59042,0.001,0.000,0.998,-0.183,-0.183,0.122,-129.927,-25.099,-91.309,0.9999,-0.0003,-0.0002,0.0104,0.05,-0.00,0.00,0.04,91372.8,0,0.00,0.00,2
59242,0.002,-0.004,0.997,-0.305,-0.244,0.061,-128.733,-26.363,-90.785,0.9999,-0.0004,-0.0002,0.0105,0.05,-0.00,0.00,0.05,91369.3,0,0.00,0.00,2
59442,0.000,0.000,0.997,-0.061,-0.061,0.122,-129.074,-25.640,-91.833,0.9999,-0.0003,-0.0002,0.0106,0.05,-0.00,0.00,0.03,91367.3,0,0.00,0.00,2
59642,0.001,-0.002,1.000,0.061,-0.061,0.061,-127.710,-27.085,-90.785,0.9999,-0.0003,-0.0002,0.0107,0.05,0.00,0.00,0.04,91363.9,0,0.00,0.00,2
59842,-0.003,0.001,0.998,-0.122,-0.183,0.061,-129.074,-25.640,-90.785,0.9999,-0.0004,-0.0003,0.0108,0.05,-0.00,0.00,0.04,91367.3,0,0.00,0.00,2
60042,0.003,0.002,0.999,-0.916,-0.671,0.061,-130.097,-26.002,-91.134,0.9999,-0.0006,-0.0004,0.0110,0.05,0.00,0.00,0.08,91369.3,0,0.00,0.00,2
60242,0.003,-0.004,0.996,-0.183,-0.122,-0.000,-128.563,-26.904,-92.357,0.9999,-0.0005,-0.0004,0.0111,0.05,-0.00,0.00,0.08,91369.3,0,0.00,0.00,2
60442,0.000,-0.005,0.996,0.061,0.061,0.122,-128.392,-26.002,-90.785,0.9999,-0.0005,-0.0003,0.0113,0.05,-0.00,0.00,0.06,91365.2,0,0.00,0.00,2
60642,0.003,-0.001,0.997,-0.061,-0.061,0.061,-129.586,-25.821,-91.658,0.9999,-0.0004,-0.0002,0.0115,0.05,-0.00,0.00,0.05,91370.0,0,0.00,0.00,2
60842,0.002,-0.002,0.998,0.122,0.000,-0.000,-128.563,-26.904,-90.960,0.9999,-0.0004,-0.0002,0.0116,0.05,-0.00,0.00,0.03,91369.4,0,0.00,0.00,2
61042,-0.001,-0.002,0.998,-0.000,0.000,0.061,-129.074,-25.640,-90.785,0.9999,-0.0004,-0.0002,0.0117,0.05,-0.00,0.00,0.05,91371.4,0,0.00,0.00,2
61242,0.004,-0.001,0.999,0.183,0.122,0.122,-129.245,-26.543,-91.309,0.9999,-0.0005,-0.0004,0.0120,0.05,0.00,0.00,0.07,91363.9,0,0.00,0.00,2
61442,0.002,-0.004,1.002,0.244,0.061,0.122,-128.904,-26.182,-90.611,0.9999,-0.0004,-0.0003,0.0122,0.04,0.00,0.00,0.06,91370.0,0,0.00,0.00,2
61642,-0.000,0.000,0.999,-0.122,-0.061,0.122,-129.415,-27.085,-90.087,0.9999,-0.0005,-0.0003,0.0123,0.04,0.00,0.00,0.06,91368.0,0,0.00,0.00,2
61842,0.005,-0.005,0.996,-0.305,-0.244,0.122,-129.245,-25.821,-90.611,0.9999,-0.0005,-0.0005,0.0125,0.04,-0.00,0.00,0.07,91365.9,0,0.00,0.00,2
62042,-0.001,-0.003,0.995,0.122,0.122,0.122,-129.927,-26.543,-89.563,0.9999,-0.0005,-0.0005,0.0127,0.04,-0.00,0.00,0.07,91373.5,0,0.00,0.00,2
62242,-0.001,0.001,0.995,0.122,0.122,0.122,-129.245,-26.182,-90.611,0.9999,-0.0004,-0.0004,0.0129,0.04,-0.00,0.00,0.07,91368.7,0,0.00,0.00,2
62442,0.001,-0.004,0.997,-0.000,0.000,0.061,-129.586,-26.182,-91.309,0.9999,-0.0005,-0.0004,0.0130,0.03,-0.00,0.00,0.07,91370.1,0,0.00,0.00,2
62642,-0.000,-0.002,1.000,0.061,0.061,0.122,-129.245,-26.543,-90.960,0.9999,-0.0005,-0.0004,0.0132,0.03,0.00,0.00,0.07,91368.0,0,0.00,0.00,2
62842,-0.003,-0.000,1.000,0.122,0.000,0.061,-129.756,-25.279,-90.785,0.9999,-0.0004,-0.0004,0.0133,0.03,0.00,0.00,0.06,91370.1,0,0.00,0.00,2
63042,0.003,-0.005,0.997,0.061,0.061,0.061,-128.563,-27.265,-90.960,0.9999,-0.0005,-0.0005,0.0135,0.03,-0.00,0.00,0.08,91372.1,0,0.00,0.00,2
63242,0.003,0.000,0.999,0.061,0.061,-0.000,-129.074,-26.002,-91.134,0.9999,-0.0007,-0.0005,0.0136,0.03,0.00,0.00,0.09,91368.0,0,0.00,0.00,2
63442,-0.000,0.000,0.999,0.122,0.061,0.061,-128.733,-27.446,-89.738,0.9999,-0.0005,-0.0005,0.0137,0.03,0.00,0.00,0.08,91369.4,0,0.00,0.00,2
63642,0.001,0.001,1.001,0.366,0.305,0.122,-127.710,-27.085,-91.134,0.9999,-0.0006,-0.0005,0.0138,0.03,0.00,0.00,0.09,91370.1,0,0.00,0.00,2
63842,0.001,-0.001,1.000,0.061,0.061,0.122,-129.074,-26.724,-89.738,0.9999,-0.0008,-0.0005,0.0140,0.03,0.00,0.00,0.10,91370.8,0,0.00,0.00,2
64042,0.003,-0.003,0.999,-0.244,-0.183,-0.000,-128.051,-27.085,-91.134,0.9999,-0.0008,-0.0004,0.0141,0.03,0.00,0.00,0.09,91366.7,0,0.00,0.00,2
64242,-0.001,0.000,0.998,0.122,-0.061,0.061,-129.245,-26.182,-91.658,0.9999,-0.0007,-0.0004,0.0143,0.03,0.00,0.00,0.09,91365.3,0,0.00,0.00,2
64442,0.002,-0.001,0.998,-0.000,0.000,0.122,-129.415,-27.085,-91.134,0.9999,-0.0008,-0.0004,0.0144,0.03,-0.00,0.00,0.10,91368.7,0,0.00,0.00,2
64642,0.002,-0.001,1.000,0.183,0.183,0.244,-129.415,-26.724,-92.182,0.9999,-0.0008,-0.0004,0.0146,0.03,0.00,0.00,0.10,91372.1,0,0.00,0.00,2
64842,0.002,0.000,1.002,0.244,0.061,-0.000,-128.733,-25.279,-91.134,0.9999,-0.0007,-0.0005,0.0148,0.03,0.00,0.00,0.10,91369.4,0,0.00,0.00,2
65042,0.003,-0.004,0.997,-0.061,-0.061,0.061,-128.563,-26.182,-91.309,0.9999,-0.0009,-0.0009,0.0151,0.03,-0.00,0.00,0.15,91370.8,0,0.00,0.00,2
65242,0.002,-0.004,0.996,-0.000,0.000,0.122,-128.904,-26.182,-91.658,0.9999,-0.0009,-0.0009,0.0152,0.03,-0.00,0.00,0.14,91368.7,0,0.00,0.00,2
65442,0.006,-0.003,0.998,0.061,0.061,0.183,-129.415,-26.724,-91.134,0.9999,-0.0009,-0.0008,0.0154,0.03,0.00,0.00,0.13,91366.7,0,0.00,0.00,2
65642,0.003,-0.003,0.994,0.244,0.061,-0.000,-128.563,-26.904,-90.262,0.9999,-0.0008,-0.0008,0.0155,0.03,-0.00,0.00,0.13,91370.1,0,0.00,0.00,2
65842,-0.002,-0.002,0.997,0.061,-0.061,0.122,-129.415,-25.279,-92.531,0.9999,-0.0008,-0.0007,0.0156,0.02,-0.00,0.00,0.12,91367.4,0,0.00,0.00,2
66042,0.002,-0.001,0.995,-0.061,-0.061,0.061,-128.392,-26.363,-89.389,0.9999,-0.0008,-0.0007,0.0158,0.03,-0.00,0.00,0.12,91368.0,0,0.00,0.00,2
66242,0.002,-0.004,0.998,-0.061,0.000,0.061,-128.904,-25.099,-89.563,0.9999,-0.0008,-0.0007,0.0159,0.03,0.00,0.00,0.12,91364.6,0,0.00,0.00,2
66442,-0.000,-0.002,0.994,0.122,0.122,0.061,-127.881,-27.988,-92.007,0.9999,-0.0008,-0.0007,0.0160,0.03,-0.00,0.00,0.12,91366.7,0,0.00,0.00,2
66642,-0.001,0.001,0.993,0.122,0.000,0.244,-130.268,-25.821,-90.960,0.9999,-0.0009,-0.0006,0.0161,0.03,-0.00,0.00,0.12,91367.3,0,0.00,0.00,2
66842,0.001,-0.006,0.996,-0.732,-0.488,-0.000,-129.586,-26.543,-90.611,0.9999,-0.0010,-0.0006,0.0163,0.03,-0.00,0.00,0.12,91366.0,0,0.00,0.00,2
67042,0.002,0.000,0.996,-0.122,0.000,-0.000,-129.756,-26.724,-90.436,0.9999,-0.0008,-0.0004,0.0164,0.03,-0.00,0.00,0.10,91365.3,0,0.00,0.00,2
67242,-0.005,-0.004,1.000,-0.122,-0.122,0.061,-128.051,-26.002,-91.833,0.9999,-0.0007,-0.0004,0.0166,0.04,0.00,0.00,0.08,91366.7,0,0.00,0.00,2
67442,0.001,-0.001,1.001,-0.000,0.000,0.061,-126.857,-25.821,-92.007,0.9999,-0.0007,-0.0003,0.0167,0.04,0.00,0.00,0.08,91366.7,0,0.00,0.00,2
67642,0.003,-0.003,0.999,-0.122,-0.122,0.061,-127.881,-26.904,-91.658,0.9999,-0.0008,-0.0003,0.0169,0.04,-0.00,0.00,0.09,91368.7,0,0.00,0.00,2
67842,-0.001,-0.001,0.997,0.183,0.061,0.061,-130.268,-26.904,-91.658,0.9999,-0.0008,-0.0003,0.0170,0.03,-0.00,0.00,0.09,91368.0,0,0.00,0.00,2
68042,-0.002,-0.001,0.995,-0.061,-0.061,0.122,-129.927,-26.182,-92.007,0.9999,-0.0008,-0.0002,0.0172,0.04,-0.00,0.00,0.09,91371.4,0,0.00,0.00,2
68242,0.003,-0.003,0.999,-0.122,-0.061,0.061,-128.563,-26.904,-92.007,0.9998,-0.0009,-0.0003,0.0173,0.04,0.00,0.00,0.10,91368.0,0,0.00,0.00,2
68442,-0.001,-0.003,0.997,0.122,0.000,0.061,-128.563,-27.627,-90.611,0.9998,-0.0008,-0.0003,0.0174,0.04,-0.00,0.00,0.10,91365.3,0,0.00,0.00,2
68642,0.002,-0.002,0.995,-0.000,-0.061,0.122,-129.074,-25.640,-91.484,0.9998,-0.0008,-0.0003,0.0176,0.04,-0.00,0.00,0.10,91366.7,0,0.00,0.00,2
68842,0.001,-0.002,1.000,0.061,0.000,0.061,-128.904,-26.904,-90.960,0.9998,-0.0008,-0.0004,0.0177,0.04,0.00,0.00,0.10,91368.0,0,0.00,0.00,2
69042,-0.000,-0.001,0.996,0.061,0.122,0.122,-128.222,-27.265,-91.658,0.9998,-0.0008,-0.0003,0.0178,0.04,-0.00,0.00,0.10,91361.9,0,0.00,0.00,2
69242,-0.001,-0.001,1.001,0.061,0.061,0.061,-128.733,-27.085,-90.785,0.9998,-0.0009,-0.0003,0.0180,0.04,0.00,0.00,0.11,91370.1,0,0.00,0.00,2
69442,0.000,-0.000,1.000,-0.061,0.000,0.122,-130.268,-25.821,-92.357,0.9998,-0.0009,-0.0003,0.0182,0.04,0.00,0.00,0.11,91364.6,0,0.00,0.00,2
69642,-0.001,-0.003,0.999,0.061,-0.061,0.061,-129.756,-27.807,-91.134,0.9998,-0.0009,-0.0003,0.0183,0.04,-0.00,0.00,0.11,91367.3,0,0.00,0.00,2
69842,-0.004,-0.002,0.999,0.122,0.061,0.122,-129.415,-26.002,-91.833,0.9998,-0.0009,-0.0003,0.0185,0.04,0.00,0.00,0.10,91366.7,0,0.00,0.00,2
70042,-0.003,0.001,0.996,-0.000,-0.061,0.061,-128.051,-26.724,-90.087,0.9998,-0.0007,-0.0002,0.0186,0.04,-0.00,0.00,0.08,91366.0,0,0.00,0.00,2
70242,0.005,-0.012,1.011,-0.183,-0.244,0.061,-128.392,-27.446,-89.738,0.9998,-0.0006,-0.0001,0.0188,0.04,0.00,0.00,0.06,91370.1,0,0.00,0.00,2
70442,0.001,-0.005,0.982,0.916,0.916,0.122,-129.415,-26.002,-90.436,0.9998,-0.0002,0.0003,0.0189,0.03,-0.00,0.00,0.03,91364.0,0,0.00,0.00,2
70642,0.003,0.010,1.008,0.244,0.122,0.183,-129.245,-26.182,-90.611,0.9998,-0.0000,0.0004,0.0191,0.04,0.00,0.00,0.04,91366.7,0,0.00,0.00,2
70842,-0.000,-0.002,1.002,-0.183,-0.183,0.122,-129.927,-25.099,-91.309,0.9998,-0.0002,0.0004,0.0193,0.04,0.00,0.00,0.04,91369.4,0,0.00,0.00,2
71042,-0.001,-0.009,0.996,-0.000,0.000,0.061,-129.074,-26.363,-90.785,0.9998,-0.0003,0.0004,0.0195,0.04,-0.00,0.00,0.04,91366.7,0,0.00,0.00,2
71242,-0.000,0.003,0.995,0.244,0.122,0.061,-129.415,-25.640,-90.087,0.9998,-0.0003,0.0003,0.0196,0.04,-0.00,0.00,0.05,91365.3,0,0.00,0.00,2
71442,-0.000,0.002,0.990,-0.061,0.000,0.122,-129.074,-26.002,-91.134,0.9998,-0.0004,0.0003,0.0197,0.04,-0.00,0.00,0.06,91365.3,0,0.00,0.00,2
71642,0.009,-0.005,1.000,-0.061,-0.183,-0.000,-128.733,-26.363,-91.484,0.9998,-0.0006,0.0001,0.0198,0.05,0.00,0.00,0.06,91366.0,0,0.00,0.00,2
71842,0.017,-0.005,1.006,-0.366,-0.366,0.061,-130.097,-27.085,-90.785,0.9998,-0.0007,0.0000,0.0200,0.05,0.00,0.00,0.08,91366.7,0,0.00,0.00,2
72042,0.011,-0.001,0.999,0.061,0.122,0.061,-130.268,-26.182,-92.007,0.9998,-0.0006,0.0000,0.0202,0.05,-0.00,0.00,0.07,91365.2,0,0.00,0.00,2
72242,0.013,-0.002,1.001,-0.244,-0.122,0.061,-129.927,-26.543,-90.960,0.9998,-0.0007,-0.0000,0.0204,0.05,0.00,0.00,0.08,91371.5,0,0.00,0.00,2
72442,-0.000,-0.002,0.997,0.122,0.061,0.061,-128.904,-26.182,-91.309,0.9998,-0.0006,0.0000,0.0205,0.05,-0.00,0.00,0.07,91370.1,0,0.00,0.00,2
72642,0.002,-0.008,0.994,0.122,0.061,0.122,-129.586,-26.182,-92.007,0.9998,-0.0006,0.0000,0.0207,0.05,-0.00,0.00,0.07,91363.9,0,0.00,0.00,2
72842,0.003,-0.000,1.007,0.244,0.183,0.122,-128.563,-26.182,-91.309,0.9998,-0.0006,0.0001,0.0209,0.05,0.00,0.00,0.06,91366.0,0,0.00,0.00,2
73042,0.006,0.001,1.004,0.122,0.061,0.122,-129.245,-25.460,-90.960,0.9998,-0.0005,0.0000,0.0210,0.05,0.00,0.00,0.05,91363.3,0,0.00,0.00,2
73242,-0.004,-0.006,0.998,0.122,0.244,-0.000,-128.904,-26.543,-89.912,0.9998,-0.0005,0.0001,0.0212,0.05,0.00,0.00,0.06,91364.6,0,0.00,0.00,2
