Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
66074,0.000,0.000,0.998,-0.000,0.000,-0.000,-35.125,-22.210,-38.933,1.0000,0.0005,-0.0002,0.0037,0.02,-0.00,0.00,0.06,91250.8,0,0.00,0.00,2
66274,-0.000,-0.001,0.998,0.122,0.000,0.061,-37.000,-20.946,-40.853,1.0000,0.0005,-0.0002,0.0038,0.03,-0.00,0.00,0.06,91252.8,0,0.00,0.00,2
66474,-0.000,0.001,0.997,0.122,0.000,0.061,-36.489,-21.487,-38.933,1.0000,0.0005,-0.0002,0.0039,0.02,-0.00,0.00,0.06,91249.4,0,0.00,0.00,2
66674,0.002,0.000,1.000,0.061,0.061,0.061,-36.489,-23.293,-38.933,1.0000,0.0005,-0.0002,0.0040,0.02,-0.00,0.00,0.06,91251.5,0,0.00,0.00,2
66874,-0.001,-0.001,1.006,-0.122,-0.183,0.061,-36.148,-21.487,-39.980,1.0000,0.0005,-0.0002,0.0041,0.02,0.00,0.00,0.06,91251.5,0,0.00,0.00,2
67074,0.003,-0.001,0.999,-0.000,0.000,-0.000,-37.000,-22.390,-39.806,1.0000,0.0002,-0.0003,0.0041,0.03,-0.00,0.00,0.05,91251.5,0,0.00,0.00,2
67274,0.001,-0.002,0.996,-0.122,0.122,0.122,-35.466,-22.210,-39.282,1.0000,-0.0001,-0.0002,0.0042,0.03,-0.00,0.00,0.03,91250.2,0,0.00,0.00,2
67474,0.002,0.000,0.998,0.061,0.000,0.061,-36.659,-22.029,-38.758,1.0000,-0.0002,-0.0002,0.0043,0.03,-0.00,0.00,0.03,91250.8,0,0.00,0.00,2
67674,0.008,-0.006,1.000,0.061,0.061,0.061,-36.148,-22.210,-38.235,1.0000,-0.0002,-0.0002,0.0044,0.03,-0.00,0.00,0.02,91252.2,0,0.00,0.00,2
67874,0.004,-0.006,0.998,-0.000,-0.061,0.061,-36.659,-23.474,-40.155,1.0000,-0.0003,-0.0002,0.0045,0.03,-0.00,0.00,0.04,91251.5,0,0.00,0.00,2
68074,0.006,-0.003,0.995,0.061,0.000,0.061,-35.125,-21.487,-38.933,1.0000,-0.0004,-0.0002,0.0045,0.03,-0.00,0.00,0.04,91252.8,0,0.00,0.00,2
68274,0.012,-0.005,1.005,-0.000,0.000,6.714,-36.489,-21.849,-39.980,1.0000,-0.0004,-0.0003,0.0061,0.03,0.00,0.00,0.04,91254.8,0,0.00,0.00,2
