Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
25833,-0.000,-0.002,1.000,0.061,0.000,-0.000,-122.254,-28.168,-93.579,1.0000,-0.0003,-0.0005,0.0001,-0.00,-0.00,0.00,0.07,91369.5,0,0.00,0.00,2
26033,0.002,-0.001,0.998,0.061,-0.061,0.122,-123.959,-28.168,-93.230,1.0000,-0.0004,-0.0006,0.0002,-0.00,-0.00,0.00,0.08,91370.2,0,0.00,0.00,2
26233,0.001,-0.000,0.998,0.061,-0.061,0.122,-122.936,-27.807,-92.182,1.0000,-0.0004,-0.0008,0.0004,-0.00,-0.00,0.00,0.10,91371.6,0,0.00,0.00,2
26433,-0.000,-0.000,0.999,-0.000,-0.061,0.061,-123.788,-26.904,-92.007,1.0000,-0.0003,-0.0007,0.0005,-0.00,-0.00,0.00,0.08,91366.1,0,0.00,0.00,2
26633,-0.000,-0.002,0.999,0.183,0.122,-0.000,-123.106,-27.988,-91.309,1.0000,-0.0003,-0.0006,0.0006,0.00,-0.00,0.00,0.07,91371.6,0,0.00,0.00,2
26833,0.000,-0.001,0.997,-0.000,0.000,0.061,-122.595,-29.974,-92.182,1.0000,-0.0002,-0.0006,0.0008,0.01,-0.00,0.00,0.07,91368.8,0,0.00,0.00,2
27033,0.000,-0.000,0.998,0.183,0.061,0.061,-122.083,-28.710,-93.404,1.0000,-0.0001,-0.0006,0.0009,0.02,-0.00,0.00,0.07,91368.1,0,0.00,0.00,2
27233,-0.000,0.000,0.995,-0.061,-0.061,0.122,-123.447,-28.349,-90.960,1.0000,-0.0002,-0.0006,0.0010,0.04,-0.00,0.00,0.07,91368.8,0,0.00,0.00,2
27433,-0.000,0.001,1.000,-0.000,-0.061,-0.000,-123.106,-28.710,-92.357,1.0000,-0.0001,-0.0005,0.0011,0.05,-0.00,0.00,0.06,91368.9,0,0.00,0.00,2
27633,0.001,-0.002,0.999,0.061,0.000,0.061,-122.254,-29.252,-92.182,1.0000,-0.0001,-0.0006,0.0013,0.08,-0.00,0.00,0.06,91368.9,0,0.00,0.00,2
27833,0.001,-0.005,1.000,0.122,0.061,0.061,-122.765,-27.988,-90.960,1.0000,-0.0001,-0.0006,0.0014,0.10,-0.00,0.00,0.07,91368.2,0,0.00,0.00,2
28033,0.001,-0.000,1.001,0.061,0.000,0.061,-122.254,-29.252,-91.833,1.0000,-0.0001,-0.0006,0.0015,0.12,0.00,0.00,0.07,91367.5,0,0.00,0.00,2
28233,0.002,-0.002,0.997,0.061,0.000,-0.000,-123.106,-29.071,-91.658,1.0000,-0.0001,-0.0007,0.0017,0.14,-0.00,0.00,0.07,91365.5,0,0.00,0.00,2
28433,0.001,-0.000,0.997,0.122,0.000,0.122,-122.254,-29.613,-91.484,1.0000,-0.0001,-0.0006,0.0018,0.15,-0.00,0.00,0.07,91368.2,0,0.00,0.00,2
28633,-0.002,-0.001,0.995,0.061,0.000,0.122,-121.572,-29.974,-92.531,1.0000,-0.0000,-0.0005,0.0020,0.16,-0.00,0.00,0.04,91370.2,0,0.00,0.00,2
28833,-0.001,-0.012,0.992,-1.343,-1.038,0.061,-123.959,-29.613,-91.134,1.0000,-0.0001,-0.0004,0.0021,0.15,-0.00,0.00,0.03,91370.9,0,0.00,0.00,2
29033,0.005,-0.006,0.992,0.183,0.000,0.061,-122.424,-27.265,-92.706,1.0000,0.0003,-0.0005,0.0023,0.13,-0.00,0.00,0.06,91371.6,0,0.00,0.00,2
29233,0.002,0.005,1.001,-0.122,-0.122,0.122,-122.595,-28.891,-92.880,1.0000,0.0005,-0.0003,0.0024,0.13,0.00,0.00,0.06,91367.5,0,0.00,0.00,2
29433,0.006,-0.005,0.998,0.122,0.000,0.061,-123.277,-28.529,-90.785,1.0000,0.0004,-0.0004,0.0025,0.12,-0.00,0.00,0.06,91368.2,0,0.00,0.00,2
29633,0.003,-0.004,0.996,-0.000,-0.061,0.061,-122.595,-30.335,-92.880,1.0000,0.0004,-0.0005,0.0026,0.11,-0.00,0.00,0.07,91369.5,0,0.00,0.00,2
29833,0.003,-0.001,0.997,0.061,-0.061,0.122,-123.277,-28.168,-91.833,1.0000,0.0004,-0.0004,0.0028,0.10,-0.00,0.00,0.06,91375.0,0,0.00,0.00,2
30033,0.003,-0.001,1.000,-0.000,-0.061,0.061,-121.742,-27.627,-91.658,1.0000,0.0004,-0.0005,0.0029,0.10,-0.00,0.00,0.07,91369.5,0,0.00,0.00,2
30233,0.001,-0.001,0.998,0.244,0.122,0.122,-123.277,-29.252,-92.880,1.0000,0.0004,-0.0005,0.0030,0.09,-0.00,0.00,0.07,91368.2,0,0.00,0.00,2
30433,-0.000,-0.000,1.003,-0.000,0.061,0.061,-122.765,-27.627,-92.007,1.0000,0.0003,-0.0005,0.0031,0.08,0.00,0.00,0.06,91373.0,0,0.00,0.00,2
30633,0.000,-0.001,1.002,-0.122,-0.244,0.122,-122.595,-29.252,-93.230,1.0000,0.0003,-0.0005,0.0032,0.07,0.00,0.00,0.07,91368.9,0,0.00,0.00,2
30833,-0.001,-0.001,1.007,0.244,0.183,0.061,-123.277,-28.891,-91.484,1.0000,0.0004,-0.0004,0.0034,0.06,0.00,0.00,0.05,91373.0,0,0.00,0.00,2
31033,0.007,-0.005,0.997,-0.305,-0.305,0.061,-122.765,-27.265,-93.404,1.0000,0.0002,-0.0006,0.0036,0.06,-0.00,0.00,0.07,91372.3,0,0.00,0.00,2
31233,0.006,-0.001,0.997,-0.061,-0.122,-0.000,-123.447,-29.071,-92.007,1.0000,0.0003,-0.0006,0.0037,0.06,-0.00,0.00,0.06,91367.5,0,0.00,0.00,2
31433,0.002,-0.008,0.984,-0.000,0.061,0.183,-122.936,-28.168,-93.230,1.0000,0.0003,-0.0005,0.0038,0.06,-0.00,0.00,0.06,91370.9,0,0.00,0.00,2
31633,0.005,0.006,1.007,0.977,0.732,0.183,-121.572,-28.529,-93.928,1.0000,0.0005,-0.0004,0.0040,0.06,0.00,0.00,0.07,91366.8,0,0.00,0.00,2
31833,0.004,0.004,0.994,-0.061,-0.061,0.122,-123.447,-27.988,-91.658,1.0000,0.0005,-0.0004,0.0041,0.06,-0.00,0.00,0.07,91368.9,0,0.00,0.00,2
32033,-0.000,0.005,1.000,1.099,0.671,0.244,-122.254,-29.613,-91.484,1.0000,0.0007,-0.0003,0.0043,0.07,0.00,0.00,0.09,91370.2,0,0.00,0.00,2
32233,-0.008,-0.007,0.996,0.427,0.244,0.183,-121.231,-28.168,-91.484,1.0000,0.0006,-0.0002,0.0044,0.07,-0.00,0.00,0.07,91372.3,0,0.00,0.00,2
32433,-0.000,0.007,0.998,0.427,0.244,0.183,-122.765,-28.710,-92.706,1.0000,0.0005,-0.0003,0.0046,0.06,-0.00,0.00,0.06,91368.2,0,0.00,0.00,2
32633,-0.006,0.003,1.004,1.343,0.916,0.122,-123.277,-29.252,-92.880,1.0000,0.0010,-0.0001,0.0048,0.06,0.00,0.00,0.11,91370.2,0,0.00,0.00,2
32833,-0.008,-0.002,0.994,-0.122,-0.183,0.061,-122.765,-27.988,-93.404,1.0000,0.0007,-0.0002,0.0049,0.06,-0.00,0.00,0.08,91369.5,0,0.00,0.00,2
33033,-0.002,0.007,0.997,0.366,0.305,0.122,-122.595,-29.613,-92.182,1.0000,0.0005,-0.0003,0.0050,0.06,-0.00,0.00,0.06,91368.2,0,0.00,0.00,2
33233,-0.003,0.002,1.000,0.122,0.061,0.061,-123.618,-27.446,-91.833,1.0000,0.0006,-0.0003,0.0052,0.06,-0.00,0.00,0.07,91367.5,0,0.00,0.00,2
33433,0.001,-0.005,0.990,0.183,0.061,0.122,-121.060,-29.071,-92.357,1.0000,0.0004,-0.0004,0.0053,0.06,-0.00,0.00,0.07,91370.2,0,0.00,0.00,2
33633,0.001,0.000,1.000,-0.000,-0.061,0.122,-124.129,-28.710,-92.706,1.0000,0.0005,-0.0003,0.0055,0.06,-0.00,0.00,0.07,91368.2,0,0.00,0.00,2
33833,-0.000,0.002,0.999,-0.183,-0.183,-0.000,-124.129,-29.793,-92.357,1.0000,0.0006,-0.0003,0.0057,0.06,-0.00,0.00,0.07,91370.2,0,0.00,0.00,2
34033,0.000,-0.005,0.993,0.061,0.061,0.061,-123.106,-28.710,-92.706,1.0000,0.0004,-0.0004,0.0058,0.06,-0.00,0.00,0.06,91372.3,0,0.00,0.00,2
34233,0.005,-0.002,1.002,-0.000,0.061,0.061,-123.618,-28.529,-92.182,1.0000,0.0004,-0.0003,0.0060,0.06,0.00,0.00,0.06,91367.5,0,0.00,0.00,2
34433,0.005,-0.004,0.998,0.183,0.122,0.122,-123.106,-28.710,-92.357,1.0000,0.0003,-0.0005,0.0062,0.06,-0.00,0.00,0.06,91368.2,0,0.00,0.00,2
34633,0.004,-0.005,0.998,-0.305,-0.244,0.061,-123.788,-29.071,-91.309,1.0000,0.0004,-0.0004,0.0064,0.06,-0.00,0.00,0.07,91368.9,0,0.00,0.00,2
34833,-0.002,0.001,0.996,0.366,0.183,0.183,-123.447,-28.349,-92.706,1.0000,0.0002,-0.0004,0.0065,0.06,-0.00,0.00,0.05,91368.9,0,0.00,0.00,2
35033,-0.000,0.002,0.998,0.244,0.183,0.061,-122.765,-28.710,-92.357,1.0000,0.0003,-0.0004,0.0067,0.06,-0.00,0.00,0.04,91367.6,0,0.00,0.00,2
35233,-0.001,-0.001,1.003,0.488,0.244,0.122,-121.572,-28.891,-93.230,1.0000,0.0003,-0.0004,0.0068,0.06,0.00,0.00,0.05,91366.8,0,0.00,0.00,2
35433,0.003,-0.002,0.997,0.122,0.061,0.061,-121.742,-28.710,-92.706,1.0000,0.0002,-0.0005,0.0069,0.06,-0.00,0.00,0.05,91369.6,0,0.00,0.00,2
35633,-0.000,0.001,1.000,-0.061,0.000,0.061,-124.129,-27.627,-92.706,1.0000,0.0004,-0.0004,0.0070,0.05,-0.00,0.00,0.06,91372.3,0,0.00,0.00,2
35833,0.001,0.001,1.000,0.122,0.061,0.122,-123.618,-29.252,-91.484,1.0000,0.0003,-0.0004,0.0071,0.05,-0.00,0.00,0.05,91370.9,0,0.00,0.00,2
36033,0.001,-0.001,0.998,0.183,0.061,0.061,-122.595,-29.252,-91.833,1.0000,0.0002,-0.0005,0.0073,0.04,-0.00,0.00,0.06,91366.8,0,0.00,0.00,2
36233,0.004,-0.001,0.998,-0.305,-0.366,-0.000,-123.106,-29.432,-92.007,1.0000,0.0002,-0.0005,0.0074,0.04,-0.00,0.00,0.06,91366.8,0,0.00,0.00,2
36433,-0.001,0.000,1.002,0.427,0.183,0.122,-123.277,-29.252,-91.833,1.0000,0.0003,-0.0004,0.0075,0.04,0.00,0.00,0.06,91368.9,0,0.00,0.00,2
36633,0.000,0.000,0.996,-0.000,-0.061,0.122,-123.788,-27.988,-92.007,1.0000,0.0002,-0.0006,0.0076,0.04,-0.00,0.00,0.06,91368.2,0,0.00,0.00,2
36833,-0.000,-0.002,0.999,0.122,0.061,0.122,-122.595,-28.529,-91.833,1.0000,0.0002,-0.0006,0.0077,0.04,-0.00,0.00,0.06,91367.6,0,0.00,0.00,2
37033,-0.000,0.000,1.000,-0.183,-0.183,0.061,-123.106,-29.071,-93.055,1.0000,0.0002,-0.0006,0.0079,0.04,-0.00,0.00,0.07,91368.2,0,0.00,0.00,2
37233,-0.001,0.001,1.000,-0.061,-0.122,0.061,-121.913,-28.168,-92.182,1.0000,0.0002,-0.0006,0.0081,0.05,0.00,0.00,0.07,91366.9,0,0.00,0.00,2
37433,-0.000,0.002,0.996,0.122,0.000,0.061,-122.424,-30.155,-92.007,1.0000,0.0002,-0.0006,0.0082,0.05,-0.00,0.00,0.06,91362.1,0,0.00,0.00,2
37633,-0.002,0.001,0.998,0.122,0.061,0.061,-123.959,-29.252,-91.484,1.0000,0.0002,-0.0005,0.0084,0.05,-0.00,0.00,0.06,91371.7,0,0.00,0.00,2
37833,-0.001,0.001,0.997,0.183,0.122,0.061,-122.936,-29.252,-93.230,1.0000,0.0001,-0.0006,0.0085,0.05,-0.00,0.00,0.06,91366.8,0,0.00,0.00,2
38033,-0.002,0.000,0.998,0.122,0.061,-0.000,-123.959,-28.168,-92.182,1.0000,0.0001,-0.0006,0.0086,0.05,-0.00,0.00,0.07,91371.0,0,0.00,0.00,2
38233,-0.000,-0.000,0.997,-0.000,-0.061,0.061,-123.277,-29.252,-92.182,1.0000,0.0000,-0.0006,0.0087,0.05,-0.00,0.00,0.07,91364.8,0,0.00,0.00,2
38433,0.002,0.000,1.000,0.061,0.000,0.122,-123.447,-27.988,-92.007,1.0000,0.0001,-0.0006,0.0089,0.05,-0.00,0.00,0.06,91365.5,0,0.00,0.00,2
38633,0.001,-0.000,1.002,-0.061,0.000,0.061,-122.424,-27.988,-92.007,1.0000,0.0000,-0.0006,0.0090,0.05,0.00,0.00,0.05,91366.9,0,0.00,0.00,2
38833,0.002,-0.003,0.997,-0.061,-0.061,0.122,-122.936,-29.613,-92.182,1.0000,0.0000,-0.0005,0.0092,0.05,-0.00,0.00,0.06,91368.2,0,0.00,0.00,2
39033,0.002,-0.000,1.000,0.122,0.061,0.061,-122.254,-29.252,-92.531,1.0000,-0.0000,-0.0005,0.0093,0.05,0.00,0.00,0.06,91369.6,0,0.00,0.00,2
39233,0.003,-0.002,1.000,-0.061,-0.061,-0.000,-122.424,-29.071,-93.055,1.0000,-0.0001,-0.0006,0.0094,0.04,-0.00,0.00,0.07,91368.3,0,0.00,0.00,2
39433,0.003,-0.001,1.000,0.183,0.000,0.061,-123.788,-27.627,-91.309,1.0000,-0.0001,-0.0006,0.0096,0.05,0.00,0.00,0.06,91366.9,0,0.00,0.00,2
39633,0.001,-0.001,0.998,0.122,0.000,-0.000,-123.277,-28.168,-92.182,1.0000,-0.0001,-0.0005,0.0097,0.04,-0.00,0.00,0.06,91367.6,0,0.00,0.00,2
39833,-0.000,-0.001,0.999,0.122,0.000,0.122,-123.277,-28.168,-91.833,1.0000,-0.0001,-0.0005,0.0098,0.04,-0.00,0.00,0.06,91368.9,0,0.00,0.00,2
40033,0.001,0.000,1.000,-0.122,-0.183,-0.000,-122.936,-29.613,-92.182,1.0000,-0.0001,-0.0005,0.0100,0.04,0.00,0.00,0.06,91368.3,0,0.00,0.00,2
40233,0.001,0.000,0.997,0.244,0.122,0.122,-123.447,-28.710,-92.007,0.9999,-0.0001,-0.0005,0.0101,0.04,-0.00,0.00,0.05,91369.6,0,0.00,0.00,2
40433,-0.001,0.002,1.008,-0.000,0.000,0.122,-122.424,-28.710,-93.055,0.9999,-0.0002,-0.0006,0.0102,0.04,0.00,0.00,0.07,91365.5,0,0.00,0.00,2
40633,-0.002,0.000,0.996,0.183,-0.061,0.061,-123.618,-27.807,-91.484,0.9999,-0.0001,-0.0005,0.0103,0.04,-0.00,0.00,0.06,91365.5,0,0.00,0.00,2
40833,-0.001,-0.002,0.995,0.061,-0.061,0.061,-123.447,-27.627,-91.309,0.9999,-0.0001,-0.0005,0.0105,0.04,-0.00,0.00,0.06,91372.4,0,0.00,0.00,2
