Time[ms],AccX[g],AccY[g],AccZ[g],GyroX[°/s],GyroY[°/s],GyroZ[°/s],MagX[uT],MagY[uT],MagZ[uT],qW,qX,qY,qZ,AltFilt[m],VelFilt[m/s],AccVert[m/s^2],Tilt[°],PressBMP[Pa],Servo[%],PID_Gain,Cd_Gain,Estado
52293,0.002,0.002,0.996,0.061,-0.122,-0.000,-28.134,-9.751,-52.027,1.0000,0.0007,-0.0011,0.0001,-0.00,-0.00,0.00,0.15,91268.7,0,0.00,0.00,2
52493,0.003,-0.000,0.997,0.061,0.000,0.061,-28.134,-10.834,-50.630,1.0000,0.0005,-0.0012,0.0002,-0.00,-0.00,0.00,0.15,91268.6,0,0.00,0.00,2
52693,0.002,0.001,0.999,0.122,-0.061,0.061,-27.793,-9.389,-51.329,1.0000,0.0006,-0.0012,0.0003,-0.00,-0.00,0.00,0.15,91271.4,0,0.00,0.00,2
52893,-0.000,0.003,0.997,-0.000,0.000,-0.000,-27.281,-10.292,-51.852,1.0000,0.0006,-0.0012,0.0003,-0.00,-0.00,0.00,0.15,91268.6,0,0.00,0.00,2
53093,0.001,0.001,0.997,0.061,0.000,0.061,-28.134,-10.473,-50.630,1.0000,0.0006,-0.0012,0.0005,-0.01,-0.00,0.00,0.15,91268.6,0,0.00,0.00,2
53293,0.001,0.002,0.996,0.061,0.000,-0.000,-27.963,-11.737,-51.503,1.0000,0.0007,-0.0012,0.0005,0.00,-0.00,0.00,0.16,91268.0,0,0.00,0.00,2
53493,0.002,0.001,0.998,0.061,0.061,0.061,-27.111,-11.917,-50.979,1.0000,0.0007,-0.0012,0.0006,0.02,-0.00,0.00,0.16,91268.7,0,0.00,0.00,2
53693,0.002,0.001,1.001,0.061,0.000,0.061,-29.157,-10.112,-51.678,1.0000,0.0008,-0.0012,0.0007,0.00,0.00,0.00,0.17,91270.7,0,0.00,0.00,2
53893,0.002,0.002,0.998,0.061,-0.061,-0.000,-26.940,-10.292,-50.456,1.0000,0.0008,-0.0013,0.0008,-0.00,-0.00,0.00,0.17,91272.7,0,0.00,0.00,2
54093,0.001,0.000,0.998,0.122,0.000,0.122,-26.940,-10.292,-51.503,1.0000,0.0009,-0.0013,0.0009,0.00,-0.00,0.00,0.18,91267.3,0,0.00,0.00,2
54293,0.004,-0.000,0.996,-0.000,-0.061,-0.000,-28.304,-11.376,-50.107,1.0000,0.0009,-0.0013,0.0010,0.02,-0.00,0.00,0.18,91267.3,0,0.00,0.00,2
54493,0.000,0.000,0.998,0.061,0.000,0.061,-28.304,-10.292,-52.900,1.0000,0.0009,-0.0013,0.0010,0.02,-0.00,0.00,0.18,91268.7,0,0.00,0.00,2
54693,0.002,-0.000,0.996,0.061,0.000,0.061,-28.304,-9.931,-51.154,1.0000,0.0009,-0.0013,0.0011,0.02,-0.00,0.00,0.18,91271.4,0,0.00,0.00,2
54893,0.000,0.000,0.999,0.122,0.000,-0.000,-28.304,-10.292,-50.805,1.0000,0.0010,-0.0014,0.0012,0.02,-0.00,0.00,0.19,91266.0,0,0.00,0.00,2
55093,0.001,0.001,0.998,-0.000,0.000,0.061,-28.986,-11.737,-51.154,1.0000,0.0010,-0.0014,0.0013,0.02,-0.00,0.00,0.19,91267.3,0,0.00,0.00,2
55293,0.002,0.001,0.995,0.061,-0.061,-0.000,-27.963,-10.292,-51.503,1.0000,0.0010,-0.0014,0.0014,0.02,-0.00,0.00,0.20,91269.3,0,0.00,0.00,2
55493,0.003,0.000,0.997,0.061,-0.061,0.061,-27.963,-11.015,-52.202,1.0000,0.0010,-0.0015,0.0014,0.02,-0.00,0.00,0.21,91268.7,0,0.00,0.00,2
55693,0.001,0.001,0.999,0.061,-0.061,0.061,-27.963,-9.570,-51.503,1.0000,0.0011,-0.0015,0.0015,0.02,-0.00,0.00,0.21,91272.0,0,0.00,0.00,2
55893,0.001,0.000,1.001,0.061,0.000,-0.000,-28.134,-10.834,-52.027,1.0000,0.0011,-0.0015,0.0016,0.01,0.00,0.00,0.21,91270.0,0,0.00,0.00,2
56093,0.002,-0.000,0.996,-0.000,0.000,0.061,-26.429,-10.834,-51.329,1.0000,0.0011,-0.0015,0.0017,0.01,-0.00,0.00,0.21,91270.7,0,0.00,0.00,2
56293,0.001,0.000,0.994,0.061,0.000,-0.000,-27.793,-12.640,-52.027,1.0000,0.0011,-0.0015,0.0017,0.01,-0.00,0.00,0.21,91272.1,0,0.00,0.00,2
56493,0.002,0.000,0.999,0.061,0.000,-0.000,-28.645,-12.820,-50.456,1.0000,0.0011,-0.0015,0.0018,-0.00,-0.00,0.00,0.21,91274.1,0,0.00,0.00,2
56693,0.002,0.000,0.998,-0.000,-0.061,0.122,-28.134,-11.195,-52.376,1.0000,0.0011,-0.0015,0.0019,-0.00,-0.00,0.00,0.21,91272.7,0,0.00,0.00,2
56893,0.002,0.000,0.998,-0.000,0.000,0.061,-28.986,-9.931,-50.805,1.0000,0.0011,-0.0015,0.0020,0.00,-0.00,0.00,0.21,91268.7,0,0.00,0.00,2
57093,0.003,0.000,0.996,-0.000,0.000,0.061,-28.475,-9.389,-50.979,1.0000,0.0011,-0.0015,0.0021,0.00,-0.00,0.00,0.21,91264.6,0,0.00,0.00,2
57293,0.002,0.000,0.997,0.061,0.061,0.061,-27.452,-11.195,-52.725,1.0000,0.0011,-0.0015,0.0022,0.01,-0.00,0.00,0.21,91268.0,0,0.00,0.00,2
57493,0.002,0.001,1.002,0.061,0.000,0.061,-29.327,-12.820,-52.551,1.0000,0.0011,-0.0015,0.0023,0.01,0.00,0.00,0.22,91267.3,0,0.00,0.00,2
57693,0.001,0.001,0.996,0.122,-0.061,0.061,-28.645,-9.931,-51.503,1.0000,0.0012,-0.0016,0.0023,0.02,-0.00,0.00,0.22,91269.3,0,0.00,0.00,2
57893,0.002,0.000,0.996,0.122,0.000,0.061,-28.475,-10.112,-52.376,1.0000,0.0012,-0.0016,0.0024,0.02,-0.00,0.00,0.23,91269.3,0,0.00,0.00,2
58093,0.003,0.001,0.995,-0.000,0.061,-0.000,-28.304,-9.570,-51.503,1.0000,0.0012,-0.0016,0.0025,0.02,-0.00,0.00,0.23,91268.0,0,0.00,0.00,2
