time,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_rads,gyro_y_rads,gyro_z_rads,mag_x_T,mag_y_T,mag_z_T,pressure_Pa
28.220000,16.907852,-6.885724,-6.885724,0.079895,0.199204,0.814927,-0.000032,-0.000032,-0.000010,55693.280000
28.240000,16.840814,-7.196970,-6.809110,0.085221,0.200270,0.813862,-0.000032,-0.000037,-0.000010,55695.520000
28.260000,16.745046,-7.465121,-6.775591,0.089482,0.198139,0.811732,-0.000030,-0.000036,-0.000008,55691.360000
28.280000,16.639702,-7.742848,-6.670246,0.091613,0.197074,0.811732,-0.000029,-0.000036,-0.000009,55676.320000
28.300000,16.534357,-8.030152,-6.574478,0.095874,0.198139,0.808536,-0.000031,-0.000035,-0.000009,55685.120000
28.320000,16.419435,-8.303091,-6.488286,0.100135,0.194943,0.807470,-0.000029,-0.000037,-0.000008,55687.520000
28.340000,16.318879,-8.595184,-6.454768,0.103331,0.192813,0.805340,-0.000029,-0.000037,-0.000008,55689.920000
28.360000,16.175226,-8.853758,-6.301539,0.107592,0.191748,0.804275,-0.000028,-0.000038,-0.000007,55678.560000
28.380000,16.069882,-9.121908,-6.248866,0.109722,0.191748,0.804275,-0.000027,-0.000040,-0.000007,55675.360000
28.400000,15.964537,-9.404424,-6.177040,0.112918,0.190682,0.801079,-0.000025,-0.000037,-0.000007,55670.720000
28.420000,15.840038,-9.682152,-6.062119,0.116114,0.190682,0.801079,-0.000026,-0.000039,-0.000007,55674.720000
28.440000,15.696386,-9.945514,-5.999869,0.120375,0.187487,0.802144,-0.000026,-0.000038,-0.000007,55666.400000
28.460000,15.547946,-10.218453,-5.918467,0.122505,0.185356,0.798948,-0.000024,-0.000041,-0.000007,55653.120000
28.480000,15.413870,-10.472238,-5.813122,0.126766,0.186421,0.798948,-0.000024,-0.000040,-0.000007,55667.200000
28.500000,15.255853,-10.735600,-5.731719,0.128897,0.186421,0.795753,-0.000023,-0.000041,-0.000005,55655.840000
28.520000,15.112201,-10.965444,-5.635951,0.133158,0.181095,0.795753,-0.000023,-0.000041,-0.000007,55659.040000
28.540000,14.958972,-11.224017,-5.568913,0.136354,0.180030,0.794687,-0.000023,-0.000043,-0.000006,55665.120000
28.560000,14.800955,-11.477803,-5.463568,0.138484,0.181095,0.793622,-0.000023,-0.000043,-0.000005,55659.680000
28.580000,14.623784,-11.731588,-5.439626,0.142745,0.178964,0.792557,-0.000021,-0.000043,-0.000004,55648.960000
28.600000,14.475343,-11.956643,-5.329493,0.145941,0.174703,0.790426,-0.000020,-0.000041,-0.000008,55646.560000
28.620000,14.274230,-12.220005,-5.224148,0.150202,0.175769,0.789361,-0.000022,-0.000045,-0.000006,55655.520000
28.640000,14.111425,-12.449849,-5.137957,0.152333,0.172573,0.788296,-0.000019,-0.000045,-0.000005,55646.560000
28.660000,13.939042,-12.679692,-5.056554,0.155529,0.170442,0.786165,-0.000019,-0.000045,-0.000004,55644.160000
28.680000,13.733141,-12.933477,-4.960786,0.158724,0.168312,0.786165,-0.000017,-0.000044,-0.000004,55650.720000
28.700000,13.546393,-13.153744,-4.898537,0.161920,0.167247,0.785100,-0.000016,-0.000044,-0.000004,55655.360000
28.720000,13.364434,-13.354857,-4.735731,0.162985,0.165116,0.784035,-0.000017,-0.000044,-0.000004,55658.560000
28.740000,13.148956,-13.584700,-4.697424,0.169377,0.164051,0.785100,-0.000016,-0.000046,-0.000004,55636.960000
28.760000,12.981361,-13.819332,-4.611232,0.171508,0.161920,0.781904,-0.000014,-0.000044,-0.000004,55657.120000
28.780000,12.756306,-14.030022,-4.563348,0.173638,0.158724,0.779774,-0.000015,-0.000046,-0.000002,55636.000000
28.800000,12.574347,-14.245500,-4.429273,0.177899,0.155529,0.778708,-0.000013,-0.000046,-0.000004,55644.320000
28.820000,12.368446,-14.460978,-4.338293,0.178964,0.152333,0.778708,-0.000014,-0.000047,-0.000004,55632.640000
28.840000,12.148179,-14.657303,-4.228160,0.182160,0.149137,0.777643,-0.000013,-0.000046,-0.000003,55648.000000
28.860000,11.927913,-14.844050,-4.132392,0.185356,0.147006,0.775513,-0.000010,-0.000046,-0.000003,55627.840000
28.880000,11.712435,-15.064317,-4.103662,0.187487,0.145941,0.775513,-0.000011,-0.000047,-0.000002,55622.560000
28.900000,11.492168,-15.251065,-3.974375,0.190682,0.142745,0.775513,-0.000010,-0.000046,-0.000003,55636.160000
28.920000,11.262325,-15.456966,-3.859453,0.193878,0.141680,0.773382,-0.000009,-0.000046,-0.000002,55628.960000
28.940000,11.003751,-15.624560,-3.787627,0.194943,0.137419,0.771251,-0.000008,-0.000047,-0.000002,55639.360000
28.960000,10.764331,-15.801731,-3.715801,0.197074,0.133158,0.772317,-0.000009,-0.000049,-0.000002,55629.120000
28.980000,10.534487,-16.007632,-3.581726,0.201335,0.131028,0.770186,-0.000007,-0.000049,-0.000002,55628.320000
29.000000,10.319009,-16.170438,-3.514688,0.203466,0.125701,0.771251,-0.000007,-0.000048,-0.000002,55639.680000
29.020000,10.084377,-16.342821,-3.428497,0.205596,0.125701,0.770186,-0.000005,-0.000049,-0.000002,55617.760000
29.040000,9.844957,-16.515203,-3.332729,0.207727,0.122505,0.769121,-0.000004,-0.000049,-0.000001,55621.120000
29.060000,9.595960,-16.668432,-3.217807,0.210922,0.119310,0.766990,-0.000004,-0.000047,0.000000,55619.200000
29.080000,9.346963,-16.816872,-3.141193,0.214118,0.116114,0.768056,-0.000005,-0.000047,-0.000001,55637.280000
29.100000,9.074024,-16.979678,-3.040636,0.215183,0.115049,0.766990,-0.000004,-0.000047,0.000000,55615.360000
29.120000,8.844181,-17.118542,-2.911349,0.215183,0.109722,0.765925,-0.000002,-0.000049,-0.000001,55621.440000
29.140000,8.585607,-17.266982,-2.853888,0.219444,0.108657,0.764860,-0.000001,-0.000049,0.000001,55640.640000
29.160000,8.327033,-17.415423,-2.748544,0.221575,0.106526,0.763795,0.000001,-0.000050,0.000001,55611.680000
29.180000,8.058883,-17.544710,-2.691083,0.223706,0.098004,0.763795,-0.000001,-0.000049,0.000001,55613.920000
29.200000,7.771579,-17.673997,-2.571373,0.224771,0.099070,0.762729,0.000000,-0.000048,0.000001,55626.560000
29.220000,7.489063,-17.822437,-2.475605,0.225836,0.095874,0.761664,0.000004,-0.000046,0.000001,55610.720000
29.240000,7.264008,-17.922994,-2.379836,0.227967,0.091613,0.761664,0.000002,-0.000047,0.000001,55617.280000
29.260000,6.986280,-18.047492,-2.288857,0.231162,0.087352,0.760599,0.000004,-0.000049,0.000002,55635.040000
29.280000,6.727707,-18.162414,-2.164358,0.231162,0.085221,0.759534,0.000005,-0.000046,0.000002,55610.240000
29.300000,6.469133,-18.272547,-2.097321,0.234358,0.082025,0.759534,0.000005,-0.000049,0.000002,55616.480000
29.320000,6.181829,-18.377892,-2.035071,0.234358,0.077764,0.759534,0.000005,-0.000047,0.000001,55613.440000
29.340000,5.908890,-18.488025,-1.920150,0.235423,0.074569,0.757403,0.000005,-0.000046,0.000001,55614.240000
29.360000,5.626374,-18.555063,-1.805228,0.238619,0.069242,0.757403,0.000007,-0.000047,0.000001,55613.120000
29.380000,5.353435,-18.665196,-1.699883,0.238619,0.066046,0.756338,0.000008,-0.000046,0.000002,55622.560000
29.400000,5.046977,-18.765753,-1.599327,0.241815,0.060720,0.755272,0.000007,-0.000049,0.000003,55612.320000
29.420000,4.759673,-18.842367,-1.517924,0.240750,0.060720,0.755272,0.000008,-0.000046,0.000004,55612.640000
29.440000,4.481946,-18.918982,-1.426944,0.242880,0.058590,0.756338,0.000011,-0.000048,0.000002,55608.480000
29.460000,4.218583,-18.966866,-1.321599,0.243946,0.054328,0.755272,0.000011,-0.000046,0.000004,55622.400000
29.480000,3.926491,-19.072210,-1.230620,0.245011,0.051133,0.753142,0.000010,-0.000048,0.000003,55619.040000
29.500000,3.629610,-19.105729,-1.134852,0.246076,0.045806,0.753142,0.000010,-0.000046,0.000004,55614.080000
29.520000,3.342306,-19.172767,-1.010353,0.247141,0.043676,0.755272,0.000013,-0.000044,0.000004,55618.720000
29.540000,3.055001,-19.220651,-0.909797,0.247141,0.036219,0.755272,0.000013,-0.000047,0.000004,55606.080000
29.560000,2.767697,-19.244593,-0.857124,0.249272,0.033023,0.751011,0.000014,-0.000046,0.000005,55618.400000
29.580000,2.489970,-19.316419,-0.732626,0.248207,0.031958,0.752077,0.000015,-0.000044,0.000005,55615.040000
29.600000,2.202666,-19.349938,-0.608127,0.248207,0.025566,0.751011,0.000014,-0.000045,0.000005,55620.000000
29.620000,1.881843,-19.402610,-0.531513,0.248207,0.025566,0.752077,0.000017,-0.000045,0.000006,55607.200000
29.640000,1.618480,-19.431341,-0.445322,0.250337,0.020240,0.752077,0.000017,-0.000046,0.000004,55614.720000
