time,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_rads,gyro_y_rads,gyro_z_rads,mag_x_T,mag_y_T,mag_z_T,pressure_Pa
7.50000000,0.02873042,0.03351882,-30.12863369,-0.00213053,-0.00106526,-4.48369801,0.00000060,0.00001860,-0.00001560,77914.72000000
7.52000000,0.01436521,0.00957681,-29.53966008,0.00106526,-0.00213053,-4.49008960,0.00000240,0.00001980,-0.00001500,77882.24000000
7.54000000,0.02394202,0.03351882,-28.94110967,-0.00106526,0.00000000,-4.49967698,0.00000180,0.00001680,-0.00001440,77827.68000000
7.56000000,-0.00000000,0.03830723,-28.27552161,-0.00000000,-0.00426106,-4.50713383,0.00000360,0.00001680,-0.00001500,77800.64000000
7.58000000,0.02873042,0.02873042,-27.29389893,-0.00000000,-0.00213053,-4.51139489,0.00000600,0.00001680,-0.00001560,77744.48000000
7.60000000,0.02394202,0.02394202,-26.27396902,-0.00000000,0.00000000,-4.52204753,0.00000780,0.00001680,-0.00001620,77707.52000000
7.62000000,0.01915361,0.02873042,-25.20615508,-0.00000000,-0.00319579,-4.52630859,0.00001020,0.00001680,-0.00001440,77658.88000000
7.64000000,0.02394202,0.02394202,-24.21016719,-0.00213053,0.00000000,-4.53270018,0.00001020,0.00001380,-0.00001440,77617.60000000
7.66000000,0.00478840,0.03351882,-23.15193005,-0.00106526,-0.00106526,-4.53909176,0.00001320,0.00001500,-0.00001500,77577.12000000
7.68000000,-0.00957681,0.02873042,-22.17988418,0.00106526,0.00000000,-4.54654861,0.00001320,0.00001380,-0.00001560,77534.24000000
7.70000000,-0.00000000,0.03351882,-21.09770503,-0.00106526,-0.00213053,-4.54974441,0.00001440,0.00000960,-0.00001440,77489.28000000
7.72000000,0.00957681,0.01915361,-20.35071411,-0.00213053,0.00000000,-4.55400546,0.00001380,0.00000960,-0.00001680,77444.80000000
7.74000000,0.03830723,-0.00478840,-19.66597244,-0.00000000,-0.00213053,-4.55826652,0.00001440,0.00001020,-0.00001560,77408.32000000
7.76000000,-0.03351882,0.01436521,-18.89503950,-0.00213053,-0.00213053,-4.56252758,0.00001680,0.00000660,-0.00001500,77362.08000000
7.78000000,-0.01915361,0.01436521,-18.21508623,-0.00000000,-0.00106526,-4.56572337,0.00001860,0.00000660,-0.00001500,77320.16000000
7.80000000,-0.01436521,0.00957681,-17.48246052,-0.00000000,-0.00106526,-4.56998443,0.00001800,0.00000480,-0.00001560,77271.20000000
7.82000000,-0.01915361,0.01915361,-16.74025801,-0.00213053,-0.00213053,-4.57104970,0.00001860,0.00000300,-0.00001560,77231.36000000
7.84000000,-0.02394202,0.00957681,-16.03157432,-0.00000000,-0.00213053,-4.57531075,0.00001860,0.00000060,-0.00001500,77183.52000000
7.86000000,-0.01436521,-0.00957681,-15.56709919,-0.00000000,-0.00213053,-4.57850655,0.00001860,-0.00000060,-0.00001620,77141.44000000
7.88000000,-0.01436521,-0.00478840,-15.08825886,-0.00106526,-0.00213053,-4.58063707,0.00001800,-0.00000300,-0.00001440,77100.16000000
7.90000000,-0.00000000,0.01436521,-14.62378374,-0.00000000,-0.00213053,-4.58276760,0.00001800,-0.00000420,-0.00001560,77051.52000000
7.92000000,-0.01436521,0.00957681,-14.11142458,0.00106526,-0.00213053,-4.58489813,0.00001800,-0.00000720,-0.00001560,76998.40000000
7.94000000,-0.00000000,0.00000000,-13.67567988,-0.00000000,-0.00319579,-4.58702866,0.00001680,-0.00000720,-0.00001560,76973.76000000
7.96000000,-0.02873042,-0.01436521,-13.18726274,-0.00000000,-0.00213053,-4.58809393,0.00001620,-0.00000660,-0.00001560,76927.52000000
7.98000000,-0.02394202,-0.02873042,-12.76109485,-0.00000000,-0.00106526,-4.59022445,0.00001620,-0.00001200,-0.00001380,76876.32000000
8.00000000,-0.00957681,-0.00478840,-12.28225452,-0.00213053,0.00106526,-4.59022445,0.00001380,-0.00001020,-0.00001620,76835.36000000
8.02000000,-0.00478840,-0.01915361,-11.86087502,-0.00000000,-0.00213053,-4.59128972,0.00001140,-0.00001260,-0.00001500,76795.20000000
8.04000000,0.00478840,-0.01915361,-11.39161150,-0.00000000,-0.00213053,-4.59128972,0.00001260,-0.00001380,-0.00001440,76752.96000000
8.06000000,-0.00478840,-0.02873042,-10.99417402,-0.00000000,-0.00106526,-4.59342025,0.00001080,-0.00001380,-0.00001440,76711.20000000
8.08000000,-0.04309563,-0.02873042,-10.54885251,0.00106526,-0.00319579,-4.59342025,0.00000840,-0.00001500,-0.00001560,76657.28000000
8.10000000,-0.01915361,-0.02394202,-10.08916580,0.00213053,-0.00106526,-4.59768131,0.00000900,-0.00001860,-0.00001500,76631.84000000
8.12000000,0.00478840,-0.00957681,-9.65820950,-0.00000000,0.00000000,-4.59448551,0.00000540,-0.00001620,-0.00001440,76585.60000000
8.14000000,-0.02394202,-0.03351882,-9.32780967,-0.00106526,0.00106526,-4.59448551,0.00000360,-0.00001860,-0.00001380,76540.00000000
8.16000000,-0.01436521,-0.03351882,-9.01177505,-0.00000000,0.00213053,-4.59342025,0.00000360,-0.00001980,-0.00001560,76489.28000000
8.18000000,0.00957681,-0.01436521,-8.72925925,0.00106526,-0.00213053,-4.59555078,0.00000120,-0.00001740,-0.00001380,76445.12000000
8.20000000,0.00478840,-0.03830723,-8.37491741,0.00213053,0.00000000,-4.59342025,-0.00000000,-0.00002040,-0.00001380,76409.44000000
8.22000000,0.02394202,-0.04309563,-8.04451758,0.00106526,-0.00106526,-4.59342025,-0.00000240,-0.00001740,-0.00001500,76366.40000000
8.24000000,0.00478840,-0.02873042,-7.74284817,0.00106526,0.00106526,-4.59342025,-0.00000300,-0.00001860,-0.00001500,76320.32000000
8.26000000,0.01915361,-0.03351882,-7.42202515,-0.00000000,-0.00106526,-4.59235498,-0.00000600,-0.00001680,-0.00001620,76277.60000000
8.28000000,0.00957681,-0.04788403,-7.20175859,-0.00106526,-0.00106526,-4.59022445,-0.00000720,-0.00001800,-0.00001500,76229.92000000
8.30000000,0.04788403,-0.04309563,-7.01501086,-0.00000000,0.00000000,-4.59022445,-0.00000720,-0.00001680,-0.00001440,76191.20000000
8.32000000,0.03830723,-0.02394202,-6.88093557,0.00106526,-0.00106526,-4.59022445,-0.00000840,-0.00001740,-0.00001500,76136.48000000
8.34000000,0.00957681,-0.05267244,-6.69418784,0.00106526,-0.00213053,-4.58702866,-0.00001080,-0.00001500,-0.00001380,76104.32000000
8.36000000,0.03830723,-0.04788403,-6.51222852,0.00106526,-0.00106526,-4.58596340,-0.00001320,-0.00001260,-0.00001500,76058.24000000
8.38000000,0.01915361,-0.02873042,-6.33505759,0.00106526,0.00000000,-4.58596340,-0.00001380,-0.00001260,-0.00001560,76009.60000000
8.40000000,0.04788403,-0.02873042,-6.16267507,-0.00000000,-0.00106526,-4.58489813,-0.00001500,-0.00001020,-0.00001440,75977.92000000
8.42000000,0.02873042,-0.02873042,-5.99029255,-0.00000000,0.00000000,-4.58276760,-0.00001620,-0.00000840,-0.00001500,75932.48000000
8.44000000,0.02394202,-0.05746084,-5.84664045,-0.00000000,0.00106526,-4.58170234,-0.00001680,-0.00000600,-0.00001680,75884.16000000
8.46000000,0.01436521,-0.01915361,-5.70777676,-0.00000000,-0.00106526,-4.58170234,-0.00001680,-0.00000540,-0.00001380,75849.12000000
8.48000000,0.04309563,-0.02873042,-5.55933625,-0.00000000,-0.00106526,-4.58170234,-0.00001920,-0.00000420,-0.00001440,75797.28000000
8.50000000,0.04309563,-0.00957681,-5.42526096,-0.00000000,-0.00106526,-4.57744128,-0.00001920,-0.00000420,-0.00001440,75752.00000000
8.52000000,0.04309563,-0.02394202,-5.32949290,0.00106526,-0.00106526,-4.57531075,-0.00001740,-0.00000060,-0.00001380,75708.80000000
8.54000000,0.04788403,-0.02394202,-5.11880315,-0.00000000,0.00000000,-4.57531075,-0.00001860,0.00000120,-0.00001380,75667.20000000
8.56000000,0.05746084,-0.03351882,-4.99430466,-0.00106526,-0.00319579,-4.57424549,-0.00001800,0.00000360,-0.00001560,75620.32000000
8.58000000,0.06703765,-0.01436521,-4.85544097,0.00213053,-0.00106526,-4.56998443,-0.00001800,0.00000360,-0.00001380,75584.16000000
8.60000000,0.06703765,-0.01436521,-4.73573088,-0.00106526,0.00000000,-4.56998443,-0.00001860,0.00000480,-0.00001500,75536.96000000
8.62000000,0.04309563,-0.01915361,-4.60644399,-0.00213053,-0.00106526,-4.56891917,-0.00001740,0.00000540,-0.00001560,75506.72000000
8.64000000,0.04309563,0.00000000,-4.45321509,-0.00106526,-0.00106526,-4.56678864,-0.00001680,0.00000720,-0.00001500,75452.96000000
8.66000000,0.06703765,0.00478840,-4.33350500,-0.00106526,-0.00106526,-4.56465811,-0.00001560,0.00001020,-0.00001500,75409.60000000
8.68000000,0.04309563,0.01915361,-4.15154568,-0.00000000,0.00000000,-4.56146232,-0.00001440,0.00001200,-0.00001440,75365.60000000
8.70000000,0.03830723,0.01436521,-4.08929644,0.00106526,-0.00106526,-4.55933179,-0.00001260,0.00001200,-0.00001560,75330.40000000
8.72000000,0.04788403,0.02394202,-3.95043274,-0.00000000,-0.00106526,-4.55613599,-0.00001260,0.00001320,-0.00001380,75281.92000000
8.74000000,0.04309563,0.00957681,-3.84508787,-0.00106526,0.00000000,-4.55507073,-0.00001020,0.00001320,-0.00001440,75242.40000000
8.76000000,0.02873042,0.00478840,-3.75410820,-0.00000000,0.00106526,-4.55294020,-0.00000900,0.00001440,-0.00001560,75197.12000000
8.78000000,0.03351882,0.01436521,-3.67270535,-0.00000000,-0.00106526,-4.55080967,-0.00000720,0.00001680,-0.00001440,75148.96000000
8.80000000,0.03351882,0.01915361,-3.55299526,-0.00000000,0.00000000,-4.55080967,-0.00000720,0.00001920,-0.00001560,75104.48000000
8.82000000,0.05267244,0.02394202,-3.43807358,-0.00000000,0.00000000,-4.54548335,-0.00000540,0.00001740,-0.00001440,75059.04000000
8.84000000,0.03351882,0.01436521,-3.35188232,-0.00000000,-0.00106526,-4.54441808,-0.00000300,0.00001560,-0.00001620,75020.80000000
8.86000000,0.03351882,0.01915361,-3.19865342,-0.00000000,-0.00106526,-4.54015703,-0.00000060,0.00001860,-0.00001440,74973.12000000
8.88000000,0.01436521,0.01915361,-3.16992300,-0.00000000,-0.00319579,-4.54015703,-0.00000000,0.00001800,-0.00001440,74936.80000000
8.90000000,0.03830723,0.03830723,-3.05500132,-0.00000000,0.00000000,-4.53589597,0.00000120,0.00001680,-0.00001680,74901.12000000
8.92000000,0.00478840,0.02394202,-2.97359846,-0.00000000,-0.00106526,-4.53483070,0.00000180,0.00001980,-0.00001560,74860.00000000
8.94000000,-0.00478840,0.03351882,-2.86825359,-0.00000000,-0.00213053,-4.53270018,0.00000660,0.00001680,-0.00001500,74806.88000000
8.96000000,0.03351882,0.04309563,156.90640000,-0.00106526,-0.00106526,-4.46026219,0.00000720,0.00001740,-0.00001380,74752.32000000
8.98000000,0.02873042,0.01436521,-2.61446821,-0.00106526,-0.00213053,-4.52630859,0.00000960,0.00001680,-0.00001560,74715.20000000
9.00000000,0.01436521,0.04788403,-2.44208569,-0.00000000,-0.00213053,-4.52417806,0.00001080,0.00001560,-0.00001500,74686.88000000
9.02000000,-0.00957681,0.00957681,-2.33674082,-0.00213053,-0.00319579,-4.51885174,0.00001260,0.00001380,-0.00001500,74637.92000000
9.04000000,0.03830723,0.02394202,-2.19308872,-0.00106526,0.00000000,-4.51778647,0.00001260,0.00001500,-0.00001500,74591.04000000
9.06000000,-0.00000000,0.01915361,-2.04943662,-0.00213053,0.00000000,-4.51565594,0.00001500,0.00001200,-0.00001560,74539.84000000
9.08000000,-0.00957681,0.02394202,-1.87226570,-0.00106526,-0.00106526,-4.51352542,0.00001320,0.00001140,-0.00001440,74520.16000000
9.10000000,-0.00957681,0.00957681,-1.75734402,-0.00000000,-0.00106526,-4.50926436,0.00001560,0.00001080,-0.00001500,74464.48000000
9.12000000,0.00478840,-0.00478840,-1.64242234,-0.00000000,0.00000000,-4.50606856,0.00001560,0.00000720,-0.00001380,74436.00000000
9.14000000,0.00957681,0.00478840,-1.55623108,-0.00106526,-0.00213053,-4.50287277,0.00001680,0.00000540,-0.00001440,74379.36000000
9.16000000,-0.00478840,0.03830723,-1.44130940,0.00106526,0.00000000,-4.50074224,0.00001680,0.00000360,-0.00001500,74337.92000000
9.18000000,0.00478840,0.00000000,-1.41257898,-0.00000000,0.00106526,-4.49754645,0.00001860,0.00000360,-0.00001680,74288.00000000
9.20000000,-0.00478840,-0.00478840,-1.29286890,0.00106526,-0.00319579,-4.49435066,0.00001800,0.00000000,-0.00001500,74265.60000000
9.22000000,-0.00957681,0.02394202,-1.22104285,-0.00106526,-0.00213053,-4.49115486,0.00001920,0.00000180,-0.00001500,74216.32000000
9.24000000,-0.00957681,0.00478840,-1.11569797,-0.00106526,-0.00213053,-4.48902433,0.00001680,-0.00000060,-0.00001500,74172.00000000
9.26000000,-0.00478840,0.00957681,-1.01035310,0.00106526,-0.00319579,-4.48582854,0.00001920,-0.00000240,-0.00001500,74127.68000000
9.28000000,-0.02394202,0.00000000,-0.92416184,-0.00000000,0.00106526,-4.48156748,0.00001920,-0.00000420,-0.00001620,74067.84000000
9.30000000,-0.00957681,-0.01915361,-0.79966335,0.00106526,-0.00106526,-4.47730642,0.00001740,-0.00000540,-0.00001500,74034.08000000
9.32000000,-0.02394202,-0.00478840,-0.67516487,0.00106526,-0.00106526,-4.47411063,0.00001620,-0.00000900,-0.00001500,73995.20000000
9.34000000,-0.02873042,-0.01436521,-0.59376201,-0.00106526,-0.00213053,-4.46984957,0.00001560,-0.00000840,-0.00001560,73961.12000000
9.36000000,-0.02394202,0.00000000,-0.49320554,-0.00106526,-0.00106526,-4.46878431,0.00001440,-0.00001140,-0.00001440,73926.08000000
9.38000000,-0.02394202,0.00000000,-0.35434185,-0.00000000,-0.00106526,-4.46452325,0.00001620,-0.00001140,-0.00001440,73857.28000000
9.40000000,-0.00478840,-0.02394202,-0.31124622,-0.00000000,-0.00106526,-4.46132746,0.00001260,-0.00001320,-0.00001560,73827.52000000
9.42000000,-0.02394202,-0.00478840,-0.21068975,-0.00000000,-0.00319579,-4.45600114,0.00001320,-0.00001500,-0.00001680,73793.92000000
9.44000000,-0.00478840,-0.01915361,-0.14365210,-0.00000000,0.00000000,-4.45280534,0.00001260,-0.00001680,-0.00001560,73739.52000000
9.46000000,-0.01436521,-0.05267244,-0.06224924,-0.00106526,0.00000000,-4.45067481,0.00001020,-0.00001560,-0.00001560,73698.88000000
9.48000000,-0.01436521,-0.01436521,0.01436521,-0.00106526,-0.00106526,-4.44534849,0.00000720,-0.00001740,-0.00001440,73675.36000000
9.50000000,-0.00957681,-0.03830723,0.06224924,-0.00000000,-0.00106526,-4.44215270,0.00000780,-0.00001680,-0.00001440,73614.40000000
9.52000000,0.00957681,-0.03351882,0.11013328,-0.00106526,0.00000000,-4.44002217,0.00000480,-0.00001740,-0.00001500,73582.40000000
9.54000000,0.03351882,-0.03830723,0.30166941,-0.00000000,-0.00319579,-4.43576111,0.00000360,-0.00001860,-0.00001620,73527.68000000
9.56000000,-0.00957681,-0.01915361,0.39743748,-0.00106526,-0.00106526,-4.43256532,0.00000120,-0.00001800,-0.00001380,73493.28000000
9.58000000,-0.00000000,-0.03830723,0.48362874,0.00106526,-0.00106526,-4.42723900,-0.00000120,-0.00001860,-0.00001440,73444.32000000
9.60000000,-0.00000000,-0.03830723,0.60812722,-0.00106526,-0.00319579,-4.42510847,-0.00000180,-0.00001800,-0.00001500,73407.68000000
9.62000000,-0.00957681,-0.03351882,0.71347209,0.00106526,-0.00106526,-4.41978215,-0.00000300,-0.00001680,-0.00001620,73365.28000000
9.64000000,0.01436521,-0.03351882,0.79008655,-0.00000000,0.00106526,-4.41552109,-0.00000480,-0.00001800,-0.00001500,73327.04000000
9.66000000,0.02873042,-0.02873042,0.91937344,-0.00106526,-0.00106526,-4.41126003,-0.00000480,-0.00001740,-0.00001560,73284.32000000
9.68000000,0.02873042,-0.03351882,0.99119949,-0.00106526,0.00000000,-4.40806424,-0.00000720,-0.00001560,-0.00001560,73236.48000000
9.70000000,0.01915361,-0.04788403,1.12048638,-0.00000000,-0.00106526,-4.40380318,-0.00000960,-0.00001500,-0.00001500,73206.72000000
9.72000000,0.01915361,-0.02394202,1.20188923,-0.00213053,0.00000000,-4.39847686,-0.00001140,-0.00001440,-0.00001560,73155.20000000
9.74000000,0.01436521,-0.02394202,1.28329209,-0.00106526,-0.00106526,-4.39528106,-0.00001200,-0.00001260,-0.00001440,73127.84000000
9.76000000,0.02394202,-0.03830723,1.38384856,-0.00106526,-0.00106526,-4.39208527,-0.00001320,-0.00001260,-0.00001620,73078.72000000
9.78000000,0.02873042,-0.02873042,1.53228906,-0.00106526,0.00000000,-4.38782421,-0.00001260,-0.00001020,-0.00001500,73047.04000000
9.80000000,0.02394202,-0.03351882,1.59453831,-0.00000000,-0.00106526,-4.38462842,-0.00001560,-0.00001140,-0.00001620,73000.16000000
9.82000000,0.01915361,-0.01915361,1.61848032,-0.00000000,0.00000000,-4.38036736,-0.00001620,-0.00000900,-0.00001500,72954.88000000
9.84000000,0.02394202,-0.03830723,1.69988318,-0.00000000,-0.00213053,-4.37504104,-0.00001620,-0.00000660,-0.00001500,72911.68000000
9.86000000,0.03830723,-0.03351882,1.70467158,0.00106526,-0.00213053,-4.36971472,-0.00001800,-0.00000600,-0.00001560,72873.60000000
9.88000000,0.03830723,-0.02873042,1.75734402,-0.00213053,-0.00106526,-4.36651892,-0.00001680,-0.00000300,-0.00001620,72822.56000000
9.90000000,0.03351882,-0.02873042,1.82917007,-0.00106526,-0.00106526,-4.36225787,-0.00001680,-0.00000240,-0.00001440,72776.16000000
9.92000000,0.05267244,-0.00957681,1.86747729,-0.00000000,-0.00106526,-4.35799681,-0.00001860,-0.00000120,-0.00001440,72761.44000000
9.94000000,0.03830723,-0.01436521,1.89141931,-0.00000000,-0.00106526,-4.35267049,-0.00001800,-0.00000060,-0.00001560,72703.20000000
9.96000000,0.05267244,0.00000000,1.95845696,-0.00106526,-0.00106526,-4.34947469,-0.00001980,0.00000000,-0.00001380,72672.32000000
9.98000000,0.05267244,-0.01436521,2.02549460,-0.00106526,0.00000000,-4.34521363,-0.00001740,0.00000180,-0.00001500,72614.40000000
10.00000000,0.03830723,-0.00478840,2.08774385,-0.00106526,-0.00213053,-4.33988731,-0.00001740,0.00000420,-0.00001620,72583.20000000
10.02000000,0.05267244,-0.00478840,2.14520469,-0.00000000,0.00000000,-4.33562625,-0.00001680,0.00000540,-0.00001440,72537.12000000
10.04000000,0.02873042,-0.01915361,2.21224233,-0.00000000,-0.00106526,-4.33029993,-0.00001560,0.00000660,-0.00001500,72506.24000000
10.06000000,0.02394202,-0.02873042,2.32716401,-0.00106526,-0.00106526,-4.32816940,-0.00001560,0.00001020,-0.00001560,72443.52000000
10.08000000,0.04309563,0.02873042,2.37025964,-0.00213053,0.00106526,-4.32177782,-0.00001500,0.00001140,-0.00001620,72410.24000000
10.10000000,0.03830723,0.02873042,2.39420166,-0.00213053,-0.00106526,-4.31751676,-0.00001320,0.00001080,-0.00001560,72393.92000000
10.12000000,0.04788403,0.00000000,2.44208569,-0.00000000,-0.00213053,-4.31219044,-0.00001500,0.00001260,-0.00001560,72326.24000000
10.14000000,0.05267244,0.00000000,2.46602771,-0.00106526,-0.00319579,-4.30899464,-0.00001080,0.00001440,-0.00001380,72289.92000000
10.16000000,0.04309563,0.00957681,2.48996973,0.00106526,0.00000000,-4.30260306,-0.00001080,0.00001620,-0.00001560,72245.76000000
10.18000000,0.05267244,-0.00478840,2.51391174,-0.00213053,-0.00106526,-4.29834200,-0.00001020,0.00001500,-0.00001500,72220.00000000
10.20000000,0.04309563,0.00957681,2.55221897,-0.00106526,-0.00106526,-4.29514621,-0.00000780,0.00001680,-0.00001500,72173.60000000
10.22000000,0.05746084,0.01915361,2.60010300,0.00106526,-0.00106526,-4.28981988,-0.00000720,0.00001680,-0.00001560,72126.24000000
10.24000000,0.02394202,0.02394202,2.55700737,0.00106526,-0.00213053,-4.28449356,-0.00000660,0.00001860,-0.00001500,72087.84000000
10.26000000,0.01436521,0.01436521,2.60010300,-0.00106526,-0.00106526,-4.28023250,-0.00000300,0.00001860,-0.00001500,72050.72000000
10.28000000,0.02873042,0.00957681,2.56658418,0.00106526,0.00000000,-4.27490618,-0.00000180,0.00001860,-0.00001440,72009.92000000
10.30000000,0.03351882,0.02873042,2.59052620,-0.00000000,0.00213053,-4.27064512,-0.00000000,0.00001980,-0.00001620,71974.24000000
10.32000000,0.02394202,0.01436521,2.59052620,-0.00106526,-0.00319579,-4.26744933,0.00000240,0.00001920,-0.00001560,71931.68000000
10.34000000,0.02394202,0.02394202,2.57616099,-0.00106526,-0.00213053,-4.25999248,0.00000240,0.00001860,-0.00001500,71901.12000000
10.36000000,0.03351882,0.03351882,2.57137258,0.00106526,-0.00213053,-4.25573142,0.00000480,0.00001800,-0.00001560,71845.28000000
10.38000000,0.01436521,0.02394202,2.60010300,-0.00000000,-0.00213053,-4.25040510,0.00000540,0.00001740,-0.00001500,71815.20000000
10.40000000,0.03830723,0.02394202,2.62883342,-0.00000000,-0.00319579,-4.24827457,0.00000660,0.00001680,-0.00001440,71760.64000000
10.42000000,0.03830723,0.01915361,2.68150586,-0.00000000,0.00000000,-4.24294825,0.00000960,0.00001680,-0.00001440,71731.04000000
10.44000000,0.03351882,0.01915361,2.70065947,0.00106526,-0.00106526,-4.23655666,0.00000960,0.00001440,-0.00001380,71691.36000000
10.46000000,0.01915361,0.00957681,2.72938989,-0.00000000,-0.00106526,-4.23336087,0.00001200,0.00001500,-0.00001500,71651.36000000
10.48000000,-0.00000000,0.01436521,2.75333191,-0.00000000,-0.00106526,-4.22909981,0.00001260,0.00001260,-0.00001440,71605.12000000
10.50000000,-0.00000000,0.00478840,2.77727393,-0.00213053,-0.00106526,-4.22270822,0.00001320,0.00001020,-0.00001680,71566.40000000
10.52000000,-0.00957681,0.00957681,2.83473477,-0.00000000,-0.00106526,-4.21951243,0.00001560,0.00001140,-0.00001560,71540.32000000
10.54000000,-0.01436521,0.01436521,2.84909998,-0.00000000,-0.00213053,-4.21418611,0.00001620,0.00000960,-0.00001500,71489.60000000
10.56000000,-0.01436521,0.03830723,2.89219561,0.00106526,-0.00106526,-4.20992505,0.00001620,0.00000900,-0.00001560,71433.12000000
10.58000000,-0.00957681,0.01436521,2.89219561,0.00106526,-0.00319579,-4.20566399,0.00001680,0.00000720,-0.00001680,71414.08000000
10.60000000,-0.00957681,0.00000000,2.94965645,-0.00000000,-0.00106526,-4.19927241,0.00001740,0.00000600,-0.00001560,71372.00000000
10.62000000,-0.00478840,0.01436521,2.95444485,-0.00106526,0.00000000,-4.19714188,0.00001920,0.00000480,-0.00001560,71346.88000000
10.64000000,-0.01436521,0.00957681,3.04542451,0.00106526,-0.00426106,-4.19075029,0.00001860,0.00000300,-0.00001560,71303.84000000
10.66000000,-0.00478840,0.01915361,3.01669409,-0.00000000,-0.00319579,-4.18542397,0.00001740,0.00000120,-0.00001500,71253.28000000
10.68000000,-0.00957681,0.00478840,3.06457812,0.00213053,-0.00319579,-4.18116291,0.00001860,0.00000060,-0.00001380,71223.36000000
10.70000000,-0.01915361,0.00478840,3.09330854,0.00106526,0.00000000,-4.17583659,0.00001920,-0.00000420,-0.00001440,71164.16000000
10.72000000,-0.01436521,0.00000000,3.09809695,0.00106526,0.00000000,-4.17051027,0.00001800,-0.00000300,-0.00001500,71135.68000000
10.74000000,-0.00000000,-0.00957681,3.16992300,-0.00106526,-0.00106526,-4.16624921,0.00001800,-0.00000600,-0.00001620,71092.64000000
10.76000000,-0.02873042,-0.01436521,3.18428821,-0.00000000,-0.00213053,-4.16198815,0.00001740,-0.00000600,-0.00001440,71053.60000000
10.78000000,-0.02394202,-0.00957681,3.25132585,-0.00000000,-0.00106526,-4.15559656,0.00001740,-0.00000840,-0.00001440,71010.56000000
10.80000000,0.00957681,-0.02394202,3.22738384,-0.00106526,-0.00106526,-4.15346604,0.00001560,-0.00001020,-0.00001320,70973.92000000
10.82000000,-0.00478840,0.00478840,3.27047947,-0.00000000,-0.00213053,-4.14707445,0.00001380,-0.00001020,-0.00001500,70943.20000000
10.84000000,-0.02394202,-0.01436521,3.27526787,-0.00000000,0.00000000,-4.14174813,0.00001320,-0.00001320,-0.00001440,70895.20000000
10.86000000,-0.02394202,-0.01915361,3.27047947,-0.00000000,0.00000000,-4.13748707,0.00001380,-0.00001260,-0.00001440,70861.92000000
10.88000000,-0.01915361,-0.02873042,3.30399829,0.00213053,0.00000000,-4.13429128,0.00001080,-0.00001260,-0.00001440,70828.16000000
10.90000000,-0.03830723,-0.00478840,3.35188232,0.00106526,0.00000000,-4.12683443,0.00001080,-0.00001440,-0.00001620,70767.52000000
10.92000000,-0.00478840,-0.02394202,3.33751711,0.00106526,-0.00213053,-4.12257337,0.00000960,-0.00001560,-0.00001500,70734.40000000
10.94000000,0.00957681,-0.01436521,3.40934316,0.00106526,0.00000000,-4.11831231,0.00000900,-0.00001500,-0.00001500,70703.20000000
10.96000000,-0.00000000,-0.02873042,3.44286199,-0.00000000,-0.00213053,-4.11405125,0.00000660,-0.00001740,-0.00001500,70660.96000000
10.98000000,0.01436521,-0.02873042,3.48116921,-0.00000000,0.00000000,-4.10765967,0.00000540,-0.00001740,-0.00001560,70625.44000000
11.00000000,-0.00957681,-0.03830723,3.54820686,0.00106526,-0.00213053,-4.10233334,0.00000420,-0.00001740,-0.00001500,70582.56000000
11.02000000,-0.01436521,-0.03351882,3.57693728,-0.00000000,-0.00213053,-4.09594176,0.00000300,-0.00001980,-0.00001560,70563.04000000
11.04000000,0.00478840,-0.02873042,3.62482131,-0.00000000,-0.00213053,-4.09274596,0.00000060,-0.00001860,-0.00001620,70509.92000000
11.06000000,0.01436521,-0.00478840,3.66312854,-0.00000000,-0.00106526,-4.08635438,-0.00000120,-0.00001800,-0.00001560,70472.48000000
11.08000000,-0.01436521,-0.02873042,3.68707056,-0.00106526,-0.00106526,-4.08102805,-0.00000300,-0.00001680,-0.00001500,70441.60000000
11.10000000,-0.00957681,-0.03830723,3.68707056,0.00213053,-0.00106526,-4.07783226,-0.00000360,-0.00002040,-0.00001500,70401.60000000
11.12000000,-0.00000000,-0.04788403,3.67749375,-0.00000000,-0.00106526,-4.07037541,-0.00000600,-0.00001800,-0.00001620,70366.08000000
11.14000000,0.02873042,-0.03830723,3.68228215,-0.00213053,0.00000000,-4.06717962,-0.00000720,-0.00001680,-0.00001440,70320.32000000
11.16000000,0.02394202,-0.01436521,3.66791694,-0.00000000,0.00000000,-4.06398382,-0.00000840,-0.00001500,-0.00001500,70268.16000000
11.18000000,0.03351882,-0.01915361,3.66791694,-0.00000000,-0.00106526,-4.05652697,-0.00000720,-0.00001440,-0.00001560,70243.52000000
11.20000000,0.02873042,-0.02394202,3.65355173,0.00106526,0.00106526,-4.05013539,-0.00000720,-0.00001560,-0.00001440,70203.20000000
11.22000000,0.03830723,-0.02873042,3.66312854,-0.00000000,-0.00106526,-4.04693959,-0.00001200,-0.00001440,-0.00001440,70167.68000000
11.24000000,0.01436521,-0.03830723,3.63918652,-0.00106526,-0.00319579,-4.04161327,-0.00001140,-0.00001080,-0.00001440,70134.88000000
11.26000000,-0.00000000,-0.03351882,3.66791694,-0.00000000,0.00000000,-4.03735221,-0.00001320,-0.00001260,-0.00001440,70080.80000000
11.28000000,0.02873042,-0.02394202,3.61524451,-0.00000000,-0.00319579,-4.03309115,-0.00001560,-0.00001140,-0.00001500,70057.60000000
