time,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_rads,gyro_y_rads,gyro_z_rads,mag_x_T,mag_y_T,mag_z_T,pressure_Pa
0.74000000,-0.47884033,-0.50278235,46.69650918,0.00319579,-0.00213053,0.00745685,-0.00001020,-0.00001680,-0.00004440,86240.64000000
0.76000000,-0.48362874,-0.51714756,46.67735557,0.00213053,-0.00106526,0.00639159,-0.00001020,-0.00001680,-0.00004380,86244.00000000
0.78000000,-0.48362874,-0.51235916,46.65820195,0.00106526,-0.00106526,0.00639159,-0.00001140,-0.00001980,-0.00004200,86235.04000000
0.80000000,-0.48841714,-0.51235916,46.66299036,0.00106526,-0.00213053,0.00639159,-0.00001260,-0.00001560,-0.00004500,86235.52000000
0.82000000,-0.47405193,-0.51714756,46.63904834,0.00106526,-0.00106526,0.00639159,-0.00001260,-0.00001740,-0.00004440,86235.52000000
0.84000000,-0.47405193,-0.52193596,46.61031792,0.00213053,-0.00213053,0.00532632,-0.00001080,-0.00001680,-0.00004380,86232.48000000
0.86000000,-0.48841714,-0.51714756,46.61031792,0.00213053,-0.00213053,0.00639159,-0.00001140,-0.00001740,-0.00004260,86236.32000000
0.88000000,-0.47884033,-0.52193596,46.57201069,0.00213053,-0.00106526,0.00639159,-0.00001080,-0.00001620,-0.00004500,86237.44000000
0.90000000,-0.48362874,-0.50278235,46.56722229,0.00319579,-0.00106526,0.00745685,-0.00001140,-0.00001800,-0.00004560,86232.16000000
0.92000000,-0.50278235,-0.52193596,46.55285708,0.00213053,-0.00106526,0.00639159,-0.00001020,-0.00001860,-0.00004380,86226.40000000
0.94000000,-0.48362874,-0.52193596,46.54328027,0.00106526,-0.00106526,0.00639159,-0.00000960,-0.00001620,-0.00004260,86226.88000000
0.96000000,-0.48362874,-0.54587798,46.55285708,0.00319579,-0.00213053,0.00532632,-0.00001020,-0.00001680,-0.00004200,86225.12000000
0.98000000,-0.49320554,-0.53630117,46.52412666,0.00106526,-0.00213053,0.00745685,-0.00001020,-0.00001740,-0.00004260,86216.48000000
1.00000000,-0.48841714,-0.51714756,46.50976145,0.00319579,-0.00213053,0.00639159,-0.00001080,-0.00001860,-0.00004320,86222.72000000
1.02000000,-0.48841714,-0.52193596,46.50018464,0.00213053,-0.00106526,0.00532632,-0.00001140,-0.00001680,-0.00004320,86216.16000000
1.04000000,-0.47884033,-0.51235916,46.51454985,0.00213053,-0.00106526,0.00639159,-0.00000960,-0.00001920,-0.00004200,86215.68000000
1.06000000,-0.48841714,-0.51235916,46.50018464,0.00106526,0.00000000,0.00639159,-0.00001020,-0.00001560,-0.00004320,86202.72000000
1.08000000,-0.47884033,-0.51714756,46.49060784,0.00213053,-0.00106526,0.00532632,-0.00001140,-0.00001680,-0.00004320,86202.56000000
1.10000000,-0.47884033,-0.52672437,46.48103103,0.00213053,-0.00213053,0.00745685,-0.00001080,-0.00001560,-0.00004260,86198.72000000
1.12000000,0.05267244,-0.05746084,46.49060784,0.00213053,-0.00319579,0.00745685,-0.00001260,-0.00001560,-0.00004200,86199.68000000
1.14000000,0.05267244,-0.06703765,46.49060784,-0.00106526,-0.00106526,0.02130529,-0.00001200,-0.00001920,-0.00004260,86201.76000000
1.16000000,0.07182605,-0.06224924,46.50976145,-0.00106526,-0.00106526,0.03728426,-0.00001200,-0.00001680,-0.00004260,86190.08000000
1.18000000,0.07182605,-0.07182605,46.48103103,-0.00106526,-0.00213053,0.05326322,-0.00001140,-0.00001860,-0.00004320,86186.24000000
1.20000000,0.06224924,-0.06703765,46.48581943,-0.00532632,0.00106526,0.06924219,-0.00001020,-0.00001500,-0.00004320,86183.68000000
1.22000000,0.07182605,-0.05746084,46.53370347,-0.00319579,-0.00106526,0.08522115,-0.00001080,-0.00001800,-0.00004560,86173.92000000
1.24000000,0.07182605,-0.08140286,46.49060784,-0.00745685,0.00000000,0.10439591,-0.00001080,-0.00001560,-0.00004260,86171.04000000
1.26000000,0.09097966,-0.08619126,46.52412666,-0.00852212,0.00000000,0.12250541,-0.00001140,-0.00001500,-0.00004320,86168.64000000
1.28000000,0.07661445,-0.08619126,46.53370347,-0.01065264,0.00106526,0.14061491,-0.00001140,-0.00001680,-0.00004320,86167.68000000
1.30000000,0.08140286,-0.10534487,46.52412666,-0.01278317,0.00106526,0.15872440,-0.00000900,-0.00001680,-0.00004440,86157.44000000
1.32000000,0.09097966,-0.09576807,46.54806868,-0.01491370,0.00319579,0.17789916,-0.00000960,-0.00001320,-0.00004440,86148.80000000
1.34000000,0.07182605,-0.10055647,46.53849187,-0.01597897,0.00426106,0.19707392,-0.00000960,-0.00001860,-0.00004380,86145.44000000
1.36000000,0.08619126,-0.09576807,46.59595271,-0.01810950,0.00426106,0.21518342,-0.00000900,-0.00001500,-0.00004320,86137.76000000
1.38000000,0.08619126,-0.11013328,46.60552952,-0.02130529,0.00532632,0.23648870,-0.00001080,-0.00001680,-0.00004380,86135.20000000
1.40000000,0.08140286,-0.10055647,46.61031792,-0.02343582,0.00639159,0.25566346,-0.00001080,-0.00001500,-0.00004200,86133.60000000
1.42000000,0.07182605,-0.11971008,46.59595271,-0.02450108,0.00745685,0.27483822,-0.00001140,-0.00001560,-0.00004260,86118.88000000
1.44000000,0.08619126,-0.10534487,46.64383674,-0.02769688,0.00958738,0.29401298,-0.00001080,-0.00001680,-0.00004200,86120.00000000
1.46000000,0.07661445,-0.11492168,46.64862515,-0.02982740,0.00852212,0.31425301,-0.00000900,-0.00001620,-0.00004380,86111.68000000
1.48000000,0.07661445,-0.12449849,46.67256716,-0.03089267,0.00958738,0.33342777,-0.00001080,-0.00001680,-0.00004200,86108.80000000
1.50000000,0.08140286,-0.11492168,46.65341355,-0.03408846,0.01171791,0.35473306,-0.00001200,-0.00001740,-0.00004320,86089.60000000
1.52000000,0.06224924,-0.11971008,46.68214397,-0.03621899,0.01384844,0.37284255,-0.00000900,-0.00001620,-0.00004380,86093.44000000
1.54000000,0.07182605,-0.13407529,46.72045120,-0.03728426,0.01491370,0.39414784,-0.00000960,-0.00001740,-0.00004320,86091.52000000
1.56000000,0.07182605,-0.12928689,46.71566279,-0.03941478,0.01704423,0.41332260,-0.00001140,-0.00001740,-0.00004440,86075.52000000
1.58000000,0.05746084,-0.13886370,46.71087439,-0.04154531,0.01810950,0.43249736,-0.00001020,-0.00001680,-0.00004440,86065.28000000
1.60000000,0.04788403,-0.12928689,46.73002800,-0.04154531,0.02024002,0.45273739,-0.00001020,-0.00001740,-0.00004440,86062.56000000
1.62000000,0.04309563,-0.13407529,46.77791204,-0.04580637,0.02024002,0.47191215,-0.00000900,-0.00001800,-0.00004320,86054.72000000
1.64000000,0.02394202,-0.12928689,46.76833523,-0.04474111,0.02343582,0.49108691,-0.00000960,-0.00001560,-0.00004380,86050.56000000
1.66000000,0.02394202,-0.13407529,46.76833523,-0.04580637,0.02556635,0.50919640,-0.00000780,-0.00001800,-0.00004320,86043.04000000
1.68000000,0.01915361,-0.12928689,46.80185405,-0.04793690,0.02663161,0.53050169,-0.00000780,-0.00001800,-0.00004440,86030.56000000
1.70000000,0.01436521,-0.11492168,46.78748884,-0.04793690,0.02663161,0.54861118,-0.00000900,-0.00001620,-0.00004380,86025.28000000
1.72000000,0.00478840,-0.12928689,46.82579607,-0.04900216,0.02876214,0.56991647,-0.00000900,-0.00001680,-0.00004380,86016.16000000
1.74000000,-0.01436521,-0.12449849,46.82579607,-0.04900216,0.02982740,0.58696070,-0.00001020,-0.00001800,-0.00004500,86003.20000000
1.76000000,0.00000000,-0.12449849,46.82579607,-0.05006743,0.03195793,0.60720073,-0.00000900,-0.00001500,-0.00004380,86006.08000000
1.78000000,-0.00478840,-0.09576807,46.84973809,-0.05006743,0.03408846,0.62637549,-0.00000720,-0.00001980,-0.00004260,85992.16000000
1.80000000,-0.02873042,-0.08619126,46.88325691,-0.04900216,0.03515373,0.64235445,-0.00000780,-0.00001980,-0.00004380,85979.84000000
1.82000000,-0.02873042,-0.06703765,46.87846851,-0.04687164,0.03834952,0.66259448,-0.00000720,-0.00001740,-0.00004440,85969.92000000
1.84000000,-0.04788403,-0.06224924,46.88804531,-0.04793690,0.03834952,0.68070397,-0.00000720,-0.00001680,-0.00004320,85964.64000000
1.86000000,-0.05267244,-0.06224924,46.91198733,-0.04474111,0.03941478,0.69881347,-0.00000780,-0.00001620,-0.00004380,85956.00000000
1.88000000,-0.03830723,-0.03830723,46.93114094,-0.04474111,0.04048005,0.71692297,-0.00000840,-0.00002040,-0.00004500,85938.88000000
1.90000000,-0.06703765,-0.01915361,46.89762212,-0.04367584,0.04048005,0.73396720,-0.00000540,-0.00001740,-0.00004380,85933.12000000
1.92000000,-0.05746084,0.00000000,46.93114094,-0.04261058,0.04048005,0.75207669,-0.00000540,-0.00001740,-0.00004320,85921.92000000
1.94000000,-0.07661445,0.02394202,46.94071775,-0.03941478,0.04048005,0.77018619,-0.00000600,-0.00001920,-0.00004380,85917.76000000
1.96000000,-0.07661445,0.01915361,46.93114094,-0.03834952,0.04154531,0.78509989,-0.00000540,-0.00001860,-0.00004380,85904.32000000
1.98000000,-0.07661445,0.04788403,46.95987136,-0.03408846,0.04154531,0.80320938,-0.00000600,-0.00001860,-0.00004320,85900.16000000
2.00000000,-0.08619126,0.04788403,46.97902498,-0.03089267,0.04154531,0.82238414,-0.00000540,-0.00002100,-0.00004320,85886.88000000
2.02000000,-0.08140286,0.07182605,46.96465977,-0.02876214,0.03941478,0.83836311,-0.00000540,-0.00001740,-0.00004440,85876.48000000
2.04000000,-0.09576807,0.11492168,46.98381338,-0.02343582,0.03834952,0.85434208,-0.00000720,-0.00001920,-0.00004200,85865.76000000
2.06000000,-0.07661445,0.11013328,47.00775540,-0.02237055,0.03834952,0.87138631,-0.00000540,-0.00001860,-0.00004560,85851.84000000
2.08000000,-0.07661445,0.14844050,47.01733220,-0.01917476,0.03621899,0.88843054,-0.00000480,-0.00001680,-0.00004380,85842.72000000
2.10000000,-0.05746084,0.15322891,47.00296699,-0.01491370,0.03515373,0.90547477,-0.00000360,-0.00001860,-0.00004380,85836.00000000
2.12000000,-0.05746084,0.17238252,46.99817859,-0.01171791,0.03089267,0.92145374,-0.00000360,-0.00001800,-0.00004380,85816.80000000
2.14000000,-0.03830723,0.16280571,47.00775540,-0.00852212,0.02982740,0.93849797,-0.00000480,-0.00001860,-0.00004500,85805.76000000
2.16000000,-0.01915361,0.17238252,47.01733220,-0.00639159,0.02663161,0.95447693,-0.00000360,-0.00002040,-0.00004320,85796.16000000
2.18000000,-0.01436521,0.16759412,47.03169741,-0.00213053,0.02450108,0.97045590,-0.00000300,-0.00001980,-0.00004440,85788.48000000
2.20000000,0.00000000,0.20111294,47.03648582,0.00106526,0.02237055,0.98643487,-0.00000180,-0.00001860,-0.00004380,85769.44000000
2.22000000,0.00957681,0.20590134,47.02212061,0.00213053,0.01917476,1.00347910,-0.00000420,-0.00002040,-0.00004440,85761.44000000
2.24000000,0.01915361,0.19632454,47.03648582,0.00532632,0.01597897,1.01945807,-0.00000300,-0.00001920,-0.00004320,85747.36000000
2.26000000,0.03351882,0.18195933,47.05563943,0.00852212,0.01171791,1.03437177,-0.00000180,-0.00001860,-0.00004200,85738.72000000
2.28000000,0.05267244,0.20111294,47.03169741,0.00958738,0.00745685,1.04928547,0.00000000,-0.00001980,-0.00004500,85723.52000000
2.30000000,0.05746084,0.18195933,47.06521624,0.01171791,0.00426106,1.06632970,0.00000000,-0.00001740,-0.00004560,85712.64000000
2.32000000,0.07661445,0.15322891,47.05563943,0.01384844,0.00106526,1.08230867,-0.00000060,-0.00001800,-0.00004380,85696.32000000
2.34000000,0.06703765,0.15322891,47.05563943,0.01491370,-0.00106526,1.09828763,0.00000000,-0.00001920,-0.00004560,85683.04000000
2.36000000,0.09576807,0.10055647,47.06521624,0.01491370,-0.00426106,1.11426660,0.00000000,-0.00001920,-0.00004260,85676.48000000
2.38000000,0.08619126,0.10534487,47.04127422,0.01597897,-0.00639159,1.12918030,0.00000000,-0.00001980,-0.00004440,85656.32000000
2.40000000,0.09097966,0.07661445,47.04606262,0.01704423,-0.00958738,1.14409400,0.00000180,-0.00001920,-0.00004320,85649.28000000
2.42000000,0.07661445,0.03351882,47.05085103,0.01704423,-0.01384844,1.16007297,-0.00000060,-0.00002160,-0.00004500,85620.80000000
2.44000000,0.07661445,0.00957681,47.04127422,0.01491370,-0.01278317,1.17605194,0.00000300,-0.00002100,-0.00004380,85620.48000000
2.46000000,0.07182605,-0.01915361,47.02212061,0.01597897,-0.01597897,1.19096564,0.00000360,-0.00001920,-0.00004320,85602.56000000
2.48000000,0.05746084,-0.04788403,47.02690901,0.01278317,-0.01704423,1.20587934,0.00000300,-0.00001980,-0.00004320,85591.20000000
2.50000000,0.03830723,-0.07661445,47.01254380,0.01278317,-0.01597897,1.22079304,0.00000360,-0.00001980,-0.00004500,85574.08000000
2.52000000,0.02394202,-0.11013328,47.04127422,0.01065264,-0.01597897,1.23783727,0.00000240,-0.00002040,-0.00004440,85556.96000000
2.54000000,-0.00957681,-0.11492168,47.03648582,0.00958738,-0.01704423,1.25275098,0.00000480,-0.00001920,-0.00004320,85541.28000000
2.56000000,-0.03351882,-0.15801731,47.04127422,0.00852212,-0.01491370,1.26659941,0.00000480,-0.00001860,-0.00004320,85529.92000000
2.58000000,-0.06703765,-0.17717092,47.06042783,0.00745685,-0.01278317,1.28364365,0.00000720,-0.00001860,-0.00004380,85517.12000000
2.60000000,-0.09097966,-0.19153613,47.06521624,0.00426106,-0.00958738,1.29855735,0.00000600,-0.00001860,-0.00004260,85492.48000000
2.62000000,-0.11971008,-0.18195933,47.06042783,0.00426106,-0.01171791,1.31134052,0.00000540,-0.00001740,-0.00004500,85484.48000000
2.64000000,-0.14844050,-0.20111294,47.07000464,0.00213053,-0.00639159,1.32731949,0.00000660,-0.00001740,-0.00004440,85467.84000000
2.66000000,-0.18195933,-0.21547815,47.08436985,0.00213053,-0.00426106,1.34436372,0.00000720,-0.00001620,-0.00004380,85453.60000000
2.68000000,-0.20590134,-0.21068975,47.07479304,0.00213053,0.00106526,1.35821216,0.00000840,-0.00001740,-0.00004500,85433.12000000
2.70000000,-0.22984336,-0.20590134,47.08915825,0.00213053,0.00213053,1.37419112,0.00000900,-0.00001680,-0.00004320,85416.32000000
2.72000000,-0.23942017,-0.21068975,47.10831187,0.00000000,0.00639159,1.38910482,0.00000780,-0.00001620,-0.00004380,85405.28000000
2.74000000,-0.24420857,-0.18674773,47.10352346,0.00106526,0.01065264,1.40401853,0.00000900,-0.00001860,-0.00004380,85384.00000000
2.76000000,-0.25378538,-0.14844050,47.13225388,0.00000000,0.01384844,1.41786696,0.00001020,-0.00001920,-0.00004380,85376.00000000
2.78000000,-0.25378538,-0.14844050,47.15140750,0.00106526,0.01810950,1.43278067,0.00001080,-0.00001620,-0.00004320,85358.56000000
2.80000000,-0.24899697,-0.11492168,47.13704229,0.00319579,0.02024002,1.44875963,0.00001080,-0.00001740,-0.00004320,85341.28000000
2.82000000,-0.23942017,-0.08140286,47.17534951,0.00319579,0.02450108,1.46367334,0.00001200,-0.00001560,-0.00004440,85324.00000000
2.84000000,-0.22505496,-0.05746084,47.20886833,0.00319579,0.02769688,1.47752177,0.00001200,-0.00001500,-0.00004380,85312.48000000
