time,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_rads,gyro_y_rads,gyro_z_rads,mag_x_T,mag_y_T,mag_z_T,pressure_Pa,sim_z,sim_vz,sim_az,sim_ax_loc_ms2,sim_ay_loc_ms2,sim_az_loc_ms2,sim_mx_T,sim_my_T,sim_mz_T,sim_gx_rads,sim_gy_rads,sim_gz_rads,sim_q0,sim_q1,sim_q2,sim_q3,sim_tilt,sim_pressure_Pa
0.46000000,-0.49799395,-0.48362874,9.80665000,0.00000000,-0.00106526,0.00426106,0.00000000,-0.00001920,0.00001380,86136.16000000,-0.00000000,-0.00000000,0.00000000,-0.48295853,-0.48295853,9.76744805,0.00000066,-0.00001902,0.00001416,-0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86122.42227830
0.48000000,-0.49320554,-0.47884033,9.74440076,0.00000000,0.00000000,0.00106526,0.00000180,-0.00001920,0.00001440,86126.72000000,0.00000000,0.00000000,0.00000000,-0.48295853,-0.48295853,9.76744805,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86122.42227830
0.50000000,-0.50757075,-0.49799395,9.74440076,0.00106526,-0.00213053,0.00106526,-0.00000180,-0.00001800,0.00001500,86138.72000000,0.00000000,0.00000000,0.00000000,-0.48295853,-0.48295853,9.76744805,0.00000066,-0.00001902,0.00001416,-0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86122.42227830
0.52000000,-0.50278235,-0.50278235,9.73961235,0.00213053,-0.00106526,0.00106526,0.00000120,-0.00001800,0.00001500,86116.96000000,0.00000000,0.00000000,0.00000000,-0.48295853,-0.48295853,9.76744805,0.00000066,-0.00001902,0.00001416,-0.00000000,-0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86122.42227830
0.54000000,-0.51235916,-0.50278235,9.78270798,0.00000000,-0.00213053,0.00213053,-0.00000120,-0.00001920,0.00001380,86132.64000000,-0.00000000,-0.00000000,0.00000000,-0.48295853,-0.48295853,9.76744805,0.00000066,-0.00001902,0.00001416,0.00000000,-0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86122.42227830
0.56000000,-0.53630117,-0.49320554,9.80186160,-0.00106526,0.00106526,0.00106526,-0.00000060,-0.00001740,0.00001500,86139.04000000,0.00000000,0.00000000,-0.00000000,-0.48295853,-0.48295853,9.76744805,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86122.42227830
0.58000000,-0.52672437,-0.47884033,12.66532678,0.00000000,0.00000000,0.00213053,0.00000060,-0.00001920,0.00001380,86135.84000000,0.00007700,0.01654855,2.89986525,-0.48295853,-0.48295853,12.67439447,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86122.42148600
0.60000000,-0.50278235,-0.50757075,18.31085430,-0.00106526,-0.00106526,0.00532632,0.00000060,-0.00001980,0.00001440,86132.48000000,0.00136936,0.13100897,8.54669781,-0.48295853,-0.48295853,18.33501602,0.00000066,-0.00001902,0.00001416,0.00000000,-0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86122.40818803
0.62000000,-0.49799395,-0.48841714,23.98511223,-0.00106526,-0.00106526,0.00532632,0.00000240,-0.00001980,0.00001320,86132.64000000,0.00607553,0.35844258,14.19740541,-0.48295853,-0.48295853,23.99952206,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86122.35976321
0.64000000,-0.51714756,-0.46926353,29.68331218,0.00000000,-0.00319579,0.00426106,0.00000060,-0.00002040,0.00001320,86135.04000000,0.01646081,0.69893768,19.85300113,-0.48295853,-0.48295853,29.66892813,0.00000066,-0.00001902,0.00001416,-0.00000000,0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86122.25290214
0.66000000,-0.51235916,-0.49799395,35.32405129,0.00106526,-0.00319579,0.00639159,0.00000000,-0.00001860,0.00001380,86143.52000000,0.03478751,1.15260316,25.51460996,-0.48295852,-0.48295852,35.34436198,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86122.06432667
0.68000000,-0.52193596,-0.49799395,41.05098167,0.00000000,-0.00106526,0.00639159,0.00000120,-0.00001920,0.00001380,86128.32000000,0.06340059,1.71957541,31.18333623,-0.48295852,-0.48295852,41.02693061,0.00000066,-0.00001902,0.00001416,0.00000000,-0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86121.76990787
0.70000000,-0.50278235,-0.49320554,46.72523960,0.00106526,-0.00106526,0.00852212,0.00000060,-0.00001860,0.00001440,86126.56000000,0.10449050,2.40001577,36.86153943,-0.48295851,-0.48295851,46.71899928,0.00000066,-0.00001902,0.00001416,-0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86121.34710660
0.72000000,-0.49799395,-0.48841714,46.69650918,0.00106526,-0.00319579,0.00852212,0.00000120,-0.00001860,0.00001440,86130.88000000,0.15986215,3.13711000,36.84781207,-0.48295851,-0.48295851,46.70523822,0.00000066,-0.00001902,0.00001416,-0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86120.77735126
0.74000000,-0.48841714,-0.48841714,46.68214397,-0.00106526,-0.00106526,0.00852212,0.00000120,-0.00001800,0.00001320,86134.56000000,0.22997286,3.87392616,36.83373690,-0.48295849,-0.48295849,46.69112846,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86120.05593589
0.76000000,-0.52672437,-0.49799395,46.64862515,0.00000000,-0.00106526,0.00852212,-0.00000120,-0.00001920,0.00001440,86130.08000000,0.31481706,4.61045732,36.81938262,-0.48295848,-0.48295848,46.67673888,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86119.18291801
0.78000000,-0.50757075,-0.48841714,46.61510632,0.00106526,-0.00106526,0.00745685,0.00000000,-0.00001980,0.00001380,86121.44000000,0.41438899,5.34670308,36.80522294,-0.48295847,-0.48295847,46.66254431,0.00000066,-0.00001902,0.00001416,-0.00000000,0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86118.15835669
