time,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_rads,gyro_y_rads,gyro_z_rads,mag_x_T,mag_y_T,mag_z_T,pressure_Pa,sim_z,sim_vz,sim_az,sim_ax_loc_ms2,sim_ay_loc_ms2,sim_az_loc_ms2,sim_mx_T,sim_my_T,sim_mz_T,sim_gx_rads,sim_gy_rads,sim_gz_rads,sim_q0,sim_q1,sim_q2,sim_q3,sim_tilt,sim_pressure_Pa
1.10000000,0.47884033,-0.52672437,-46.48103103,-0.00213053,-0.00213053,-0.00745685,0.00001080,-0.00001560,0.00004260,86198.72000000,4.00609817,17.09209823,36.63828913,-0.48295792,-0.48295792,46.49519182,0.00000066,-0.00001902,0.00001416,-0.00000000,0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86190.67817885
1.12000000,-0.05267244,-0.05746084,-46.49060784,-0.00213053,-0.00319579,-0.00745685,0.00001260,-0.00001560,0.00004200,86199.68000000,4.35526835,17.82480901,36.58903044,-0.00576382,-0.04153200,46.49123360,0.00000066,-0.00001902,0.00001416,-0.00001482,0.00000249,0.00016137,0.56606121,0.00635993,0.03431510,-0.82362414,0.21923549,86187.04117292
1.14000000,-0.05267244,-0.06703765,-46.49060784,0.00106526,-0.00106526,-0.02130529,0.00001200,-0.00001920,0.00004260,86201.76000000,4.71908351,18.55663193,36.59316120,-0.00678747,-0.04398691,46.49523910,0.00000067,-0.00001902,0.00001416,-0.00140884,0.00024774,0.01521314,0.56612421,0.00635956,0.03432113,-0.82358059,0.21930913,86183.25162269
1.16000000,-0.07182605,-0.06224924,-46.50976145,0.00106526,-0.00106526,-0.03728426,0.00001200,-0.00001680,0.00004260,86190.08000000,5.09753510,19.28853473,36.59700624,-0.00787309,-0.04644376,46.49903219,0.00000067,-0.00001902,0.00001416,-0.00287677,0.00053020,0.03080221,0.56631345,0.00635853,0.03433947,-0.82344972,0.21953346,86179.30961742
1.18000000,-0.07182605,-0.07182605,-46.48103103,0.00106526,-0.00213053,-0.05326322,0.00001140,-0.00001860,0.00004320,86186.24000000,5.49062549,20.02051276,36.60077295,-0.00901959,-0.04888933,46.50282646,0.00000069,-0.00001902,0.00001416,-0.00441756,0.00085278,0.04689896,0.56663311,0.00635690,0.03437091,-0.82322848,0.21991850,86175.21513222
1.20000000,-0.06224924,-0.06703765,-46.48581943,0.00532632,0.00106526,-0.06924219,0.00001020,-0.00001500,0.00004320,86183.68000000,5.89835617,20.75256751,36.60459639,-0.01022540,-0.05130888,46.50676315,0.00000071,-0.00001902,0.00001416,-0.00602968,0.00121841,0.06347294,0.56708699,0.00635479,0.03441620,-0.82291401,0.22047445,86170.96815178
1.22000000,-0.07182605,-0.05746084,-46.53370347,0.00319579,-0.00106526,-0.08522115,0.00001080,-0.00001800,0.00004560,86173.92000000,6.32072871,21.48469953,36.60859655,-0.01148861,-0.05368786,46.51096886,0.00000074,-0.00001902,0.00001416,-0.00771094,0.00163024,0.08049092,0.56767885,0.00635230,0.03447616,-0.82250334,0.22121237,86166.56865967
1.24000000,-0.07182605,-0.08140286,-46.49060784,0.00745685,0.00000000,-0.10439591,0.00001080,-0.00001560,0.00004260,86171.04000000,6.75774458,22.21689494,36.61080681,-0.01280309,-0.05599398,46.51347953,0.00000077,-0.00001902,0.00001415,-0.00945852,0.00209134,0.09791979,0.56841197,0.00634961,0.03455159,-0.82199372,0.22214338,86162.01664052
1.26000000,-0.09097966,-0.08619126,-46.52412666,0.00852212,0.00000000,-0.12250541,0.00001140,-0.00001500,0.00004320,86168.64000000,7.20940477,22.94913021,36.61244090,-0.01417119,-0.05823647,46.51551692,0.00000081,-0.00001902,0.00001415,-0.01126890,0.00260473,0.11572591,0.56928932,0.00634689,0.03464326,-0.82138250,0.22327889,86157.31208409
1.28000000,-0.07661445,-0.08619126,-46.53370347,0.01065264,0.00106526,-0.14061491,0.00001140,-0.00001680,0.00004320,86167.68000000,7.67571068,23.68150176,36.62479134,-0.01558683,-0.06038704,46.52840923,0.00000086,-0.00001902,0.00001414,-0.01313800,0.00317344,0.13387564,0.57031351,0.00634436,0.03475193,-0.82066712,0.22463054,86152.45497578
1.30000000,-0.08140286,-0.10534487,-46.52412666,0.01278317,0.00106526,-0.15872440,0.00000900,-0.00001680,0.00004440,86157.44000000,8.15666649,24.41412098,36.63708774,-0.01704471,-0.06242504,46.54136671,0.00000092,-0.00001902,0.00001414,-0.01506091,0.00380036,0.15233556,0.57148683,0.00634226,0.03487835,-0.81984514,0.22621022,86147.44527194
1.32000000,-0.09097966,-0.09576807,-46.54806868,0.01491370,0.00319579,-0.17789916,0.00000960,-0.00001320,0.00004440,86148.80000000,8.65227715,25.14698607,36.64938116,-0.01853977,-0.06433347,46.55444771,0.00000098,-0.00001903,0.00001413,-0.01703194,0.00448823,0.17107258,0.57281119,0.00634090,0.03502323,-0.81891421,0.22803002,86142.28292117
